id,cycles_old,cycles_new,overhead_old,overhead_new,ratio
"all",,,,,
"all;ksoftirqd/26",,,,,
"all;ksoftirqd/26;[kernel.vmlinux]",,,,,
"all;g4run;libm.so.6;__tan_fma",14539965964,14609901173,0.0004,0.0004,1.005
"all;g4run;libm.so.6;__strtod_nan@plt",19415556427,21634669125,0.0005,0.0006,1.114
"all;g4run;libm.so.6;__atan2",174330297137,171376601014,0.0045,0.0044,0.983
"all;g4run;libm.so.6;__sqrt_finite@GLIBC_2.15",6915368,6540053,0.0000,0.0000,0.946
"all;g4run;libm.so.6;__acos",2470047924,1765114032,0.0001,0.0000,0.715
"all;g4run;libm.so.6;__ieee754_pow_fma",42398133711,31429059783,0.0011,0.0008,0.741
"all;g4run;libm.so.6;__ieee754_exp_fma",50937843757,47980142071,0.0013,0.0012,0.942
"all;g4run;libm.so.6;__ieee754_log_fma",31735967147,21070544743,0.0008,0.0005,0.664
"all;g4run;libm.so.6;__cos_fma",257820871,166912576,0.0000,0.0000,0.647
"all;g4run;libm.so.6;@plt",1673665570,1252672655,0.0000,0.0000,0.748
"all;g4run;libm.so.6;__llrint",6292725605,13490361640,0.0002,0.0003,2.144
"all;g4run;libm.so.6;exp@@GLIBC_2.29",17032330945,16443182855,0.0004,0.0004,0.965
"all;g4run;libm.so.6;__ieee754_atan2_fma",680326734731,585780550813,0.0175,0.0151,0.861
"all;g4run;libm.so.6;__sqrt",6515760,6753006,0.0000,0.0000,1.036
"all;g4run;libm.so.6;xflow",52659859,105044345,0.0000,0.0000,1.995
"all;g4run;libm.so.6;__math_check_uflow",66898926,46157770,0.0000,0.0000,0.690
"all;g4run;libm.so.6;__math_uflow",100125643,161278427,0.0000,0.0000,1.611
"all;g4run;libm.so.6;log@@GLIBC_2.29",4263171279,3145780456,0.0001,0.0001,0.738
"all;g4run;libm.so.6;__ieee754_asin_fma",6977670,6977314,0.0000,0.0000,1.000
"all;g4run;libm.so.6;__expm1",20026861,13364456,0.0000,0.0000,0.667
"all;g4run;libm.so.6;__atan_fma",48210435,27327530,0.0000,0.0000,0.567
"all;g4run;libm.so.6;__sincos",414170409299,432949408027,0.0107,0.0112,1.045
"all;g4run;libG4vis_management.so",,,,,
"all;g4run;libG4vis_management.so;operator delete@plt",1445838,6520659,0.0000,0.0000,4.510
"all;g4run;libG4vis_management.so;std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>",0,6939521,0.0000,0.0000,0.000
"all;g4run;libG4vis_management.so;std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>",78396993,47526898,0.0000,0.0000,0.606
"all;g4run;libG4vis_management.so;operator new@plt",19313411,6892655,0.0000,0.0000,0.357
"all;g4run;libG4vis_management.so;std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector",23101525,16603198,0.0000,0.0000,0.719
"all;g4run;libG4vis_management.so;std::vector<HepGeom::Point3D<double>, std::allocator<HepGeom::Point3D<double> > >::_M_realloc_insert<HepGeom::Point3D<double> >",87517463,150556110,0.0000,0.0000,1.720
"all;g4run;libG4persistency.so",,,,,
"all;g4run;libG4persistency.so;G4GDMLRead::GenerateName",6966766,0,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;G4GDMLReadStructure::PhysvolRead",6973968,6921936,0.0000,0.0000,0.993
"all;g4run;libG4persistency.so;std::vector<int, std::allocator<int> >::_M_realloc_insert<int>",0,6975344,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;std::vector<CLHEP::Hep2Vector, std::allocator<CLHEP::Hep2Vector> >::_M_realloc_insert<CLHEP::Hep2Vector>",0,6150849,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;memcpy@plt",0,6962638,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;HepTool::Evaluator::evaluate@plt",6543953,6974720,0.0000,0.0000,1.066
"all;g4run;libG4persistency.so;G4GDMLReadMaterials::MaterialRead",6762981,0,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;strlen@plt",6969910,6964141,0.0000,0.0000,0.999
"all;g4run;libG4persistency.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",6974574,0,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;G4GDMLRead::GeneratePhysvolName",0,6965563,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::_M_realloc_insert<G4GDMLAuxStructType>",0,6974816,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;__dynamic_cast@plt",6974449,0,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;G4GDMLEvaluator::Evaluate",13665734,13816790,0.0000,0.0000,1.011
"all;g4run;libG4persistency.so;G4GDMLEvaluator::SolveBrackets",13940702,6973384,0.0000,0.0000,0.500
"all;g4run;libG4persistency.so;G4GDMLReadDefine::VectorRead",0,6974872,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;_GLOBAL__sub_I_G4PersistencyManager.cc",0,19658974,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;xercesc_3_2::XMLString::transcode@plt",6973361,0,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;G4GDMLRead::Transcode",20393494,6970284,0.0000,0.0000,0.342
"all;g4run;libG4persistency.so;std::vector<double, std::allocator<double> >::_M_realloc_insert<double>",0,4720055,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;G4GDMLReadSolids::SolidsRead",13888191,0,0.0000,0.0000,0.000
"all;g4run;libG4persistency.so;xercesc_3_2::XMLString::release@plt",6955282,6974704,0.0000,0.0000,1.003
"all;g4run;libG4persistency.so;std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>",88833414,60129785,0.0000,0.0000,0.677
"all;g4run;libG4event.so",,,,,
"all;g4run;libG4event.so;G4EventManager::StackTracks@plt",6362840126,45286700217,0.0002,0.0012,7.117
"all;g4run;libG4event.so;G4StackManager::GetNUrgentTrack",12454152061,12412710552,0.0003,0.0003,0.997
"all;g4run;libG4event.so;G4EventManager::DoProcessing",64478523588,94077177360,0.0017,0.0024,1.459
"all;g4run;libG4event.so;G4PrimaryTransformer::GenerateSingleTrack",13025175,6333362,0.0000,0.0000,0.486
"all;g4run;libG4event.so;G4StackManager::DefaultClassification@plt",3007615261,4518031240,0.0001,0.0001,1.502
"all;g4run;libG4event.so;G4StackManager::PushOneTrack",45363185422,51987313263,0.0012,0.0013,1.146
"all;g4run;libG4event.so;G4TrackingManager::ProcessOneTrack@plt",16879008366,16774869654,0.0004,0.0004,0.994
"all;g4run;libG4event.so;G4StackManager::DefaultClassification",6993769857,6233283868,0.0002,0.0002,0.891
"all;g4run;libG4event.so;aTrackAllocator@plt",9590597309,7167822178,0.0002,0.0002,0.747
"all;g4run;libG4event.so;G4StackManager::PopNextTrack@plt",10175088929,13249346476,0.0003,0.0003,1.302
"all;g4run;libG4event.so;G4StackManager::PopNextTrack",39745453755,42363929993,0.0010,0.0011,1.066
"all;g4run;libG4event.so;G4StackManager::PushOneTrack@plt",4723262303,4409017197,0.0001,0.0001,0.933
"all;g4run;libG4event.so;G4Track::~G4Track@plt",7713569032,4359380106,0.0002,0.0001,0.565
"all;g4run;libG4event.so;G4ParticleDefinition::GetTrackingManager@plt",8001347761,8651720500,0.0002,0.0002,1.081
"all;g4run;libG4event.so;G4StackManager::GetNUrgentTrack@plt",9954968044,13797061064,0.0003,0.0004,1.386
"all;g4run;libG4event.so;G4EventManager::StackTracks",48409101152,57272438140,0.0012,0.0015,1.183
"all;g4run;libG4tracking.so",,,,,
"all;g4run;libG4tracking.so;G4ProcessManager::StartTracking@plt",1237344516,1080997286,0.0000,0.0000,0.874
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAtRestDoItProcs",3650902586,4372018564,0.0001,0.0001,1.198
"all;g4run;libG4tracking.so;aCountedObjectAllocator@plt",6882926945,6867331189,0.0002,0.0002,0.998
"all;g4run;libG4tracking.so;G4SteppingManager::ProcessSecondariesFromParticleChange",175989936407,188548683607,0.0045,0.0049,1.071
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePSDIP",177358976351,186293855854,0.0046,0.0048,1.050
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAtRestDoItProcs@plt",114450025,71378571,0.0000,0.0000,0.624
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePSDIP@plt",5251001777,5293530214,0.0001,0.0001,1.008
"all;g4run;libG4tracking.so;G4StepPoint::operator=@plt",9438919434,8774427620,0.0002,0.0002,0.930
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAlongStepDoItProcs@plt",10957741077,23613853346,0.0003,0.0006,2.155
"all;g4run;libG4tracking.so;G4Step::InitializeStep",102800172208,110331901772,0.0026,0.0028,1.073
"all;g4run;libG4tracking.so;G4LogicalVolume::GetSensitiveDetector@plt",1269097581,1198714826,0.0000,0.0000,0.945
"all;g4run;libG4tracking.so;G4SteppingManager::Stepping",366291607771,368433117433,0.0094,0.0095,1.006
"all;g4run;libG4tracking.so;G4Step::UpdateTrack",445222176049,432516338149,0.0115,0.0112,0.971
"all;g4run;libG4tracking.so;G4SteppingManager::GetProcessNumber@plt",814274261,973841488,0.0000,0.0000,1.196
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePostStepDoItProcs@plt",3127687206,2977141311,0.0001,0.0001,0.952
"all;g4run;libG4tracking.so;G4SteppingManager::DefinePhysicalStepLength@plt",7784427887,7868128497,0.0002,0.0002,1.011
"all;g4run;libG4tracking.so;G4Step::InitializeStep@plt",6573319942,6689752972,0.0002,0.0002,1.018
"all;g4run;libG4tracking.so;G4SteppingManager::InvokePostStepDoItProcs",172646119145,169563142254,0.0045,0.0044,0.982
"all;g4run;libG4tracking.so;G4SteppingManager::DefinePhysicalStepLength",739457760481,731182553360,0.0191,0.0189,0.989
"all;g4run;libG4tracking.so;G4SteppingManager::SetInitialStep@plt",7843720761,13479174974,0.0002,0.0003,1.718
"all;g4run;libG4tracking.so;G4Region::GetRegionalSteppingAction@plt",15147099368,13578323739,0.0004,0.0004,0.896
"all;g4run;libG4tracking.so;G4TrackingManager::ProcessOneTrack",236824760155,247087253970,0.0061,0.0064,1.043
"all;g4run;libG4tracking.so;G4LogicalVolume::GetMaterial@plt",1160997233,1257816670,0.0000,0.0000,1.083
"all;g4run;libG4tracking.so;G4SteppingManager::Stepping@plt",17123945004,16222785270,0.0004,0.0004,0.947
"all;g4run;libG4tracking.so;G4SteppingManager::SetInitialStep",121254978755,119373331375,0.0031,0.0031,0.984
"all;g4run;libG4tracking.so;G4SteppingManager::InvokeAlongStepDoItProcs",198943966302,193249741015,0.0051,0.0050,0.971
"all;g4run;libG4tracking.so;G4ParticleDefinition::GetProcessManager@plt",8211653214,10122299519,0.0002,0.0003,1.233
"all;g4run;libG4tracking.so;G4ProcessManager::EndTracking@plt",10667732714,8928017900,0.0003,0.0002,0.837
"all;g4run;libG4tracking.so;G4LogicalVolume::GetMaterialCutsCouple@plt",2245167096,3154150903,0.0001,0.0001,1.405
"all;g4run;libG4tracking.so;G4SteppingManager::ProcessSecondariesFromParticleChange@plt",12662032296,15223082510,0.0003,0.0004,1.202
"all;g4run;libG4tracking.so;G4Step::UpdateTrack@plt",19327542116,23323356407,0.0005,0.0006,1.207
"all;g4run;libG4tracking.so;G4SteppingManager::GetProcessNumber",68633124448,68940898175,0.0018,0.0018,1.004
"all;g4run;ld-linux-x86-64.so.2",,,,,
"all;g4run;ld-linux-x86-64.so.2;_dl_lookup_symbol_x",12335164,53771891,0.0000,0.0000,4.359
"all;g4run;ld-linux-x86-64.so.2;do_lookup_x",51350995,21578663,0.0000,0.0000,0.420
"all;g4run;ld-linux-x86-64.so.2;_dl_runtime_resolve_xsavec",5931202,2740675,0.0000,0.0000,0.462
"all;ksoftirqd/22",,,,,
"all;ksoftirqd/22;[kernel.vmlinux]",,,,,
"all;ksoftirqd/22;[kernel.vmlinux];trace_hardirqs_on",6640687,0,0.0000,0.0000,0.000
"all;kworker/u64:5",,,,,
"all;kworker/u64:5;[kernel.vmlinux]",,,,,
"all;kworker/u64:5;[kernel.vmlinux];xas_set_mark",6737141,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];__mod_memcg_lruvec_state",6378694,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];PageHeadHuge",6298028,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];trace_hardirqs_on",6928014,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];__lookup_extent_mapping",6295306,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];xas_clear_mark",13196836,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];writepage_delalloc",13240713,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];mem_cgroup_css_rstat_flush",13760750,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];__bio_try_merge_page",6603162,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];crc32_body",85969597,0,0.0000,0.0000,0.000
"all;kworker/u64:5;[kernel.vmlinux];folio_mapping",6921450,0,0.0000,0.0000,0.000
"all;ksoftirqd/24",,,,,
"all;ksoftirqd/24;[kernel.vmlinux]",,,,,
"all;ksoftirqd/24;[kernel.vmlinux];psi_task_switch",0,1982129,0.0000,0.0000,0.000
"all;ksoftirqd/24;[kernel.vmlinux];rcu_segcblist_n_segment_cbs",0,1520961,0.0000,0.0000,0.000
"all;kworker/10:2-mm",,,,,
"all;kworker/10:2-mm;[kernel.vmlinux]",,,,,
"all;kworker/10:2-mm;[kernel.vmlinux];clear_buddies",0,6965771,0.0000,0.0000,0.000
"all;kworker/u65:3-b",,,,,
"all;kworker/u65:3-b;[kernel.vmlinux]",,,,,
"all;kworker/u65:3-b;[kernel.vmlinux];crc32_body",0,6942826,0.0000,0.0000,0.000
"all;kworker/u64:7",,,,,
"all;kworker/u64:7;[kernel.vmlinux]",,,,,
"all;kworker/u64:7;[kernel.vmlinux];verify_parent_transid",0,6580400,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];PageHeadHuge",0,6960979,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];__extent_writepage",0,6968079,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];trace_hardirqs_off",0,6087700,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];tracer_hardirqs_on",0,6964279,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];__filemap_get_folio",0,6968616,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];mem_cgroup_css_rstat_flush",0,6964208,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];nvme_map_data",0,4341302,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];crc32_body",0,253988554,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];btrfs_page_clear_dirty",0,6963301,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];folio_mapped",0,13933116,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];block_group_cache_tree_search",0,6965235,0.0000,0.0000,0.000
"all;kworker/u64:7;[kernel.vmlinux];iommu_dma_map_sg",0,6971332,0.0000,0.0000,0.000
"all;kworker/28:0-mm",,,,,
"all;kworker/28:0-mm;[kernel.vmlinux]",,,,,
"all;kworker/28:0-mm;[kernel.vmlinux];free_unref_page",6882941,0,0.0000,0.0000,0.000
"all;kworker/28:0-mm;[kernel.vmlinux];next_zone",0,214435,0.0000,0.0000,0.000
"all;kworker/28:0-mm;[kernel.vmlinux];free_vmap_area_noflush",6964187,0,0.0000,0.0000,0.000
"all;egrep",,,,,
"all;egrep;libc.so.6",,,,,
"all;egrep;libc.so.6;__memrchr_ifunc",0,6453334,0.0000,0.0000,0.000
"all;egrep;libc.so.6;alloc_perturb",0,13561727,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__strcmp_avx2",8676954,6527816,0.0000,0.0000,0.752
"all;egrep;libc.so.6;_nl_intern_locale_data",0,6909370,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__strcpy_avx2",13262136,27465243,0.0000,0.0000,2.071
"all;egrep;libc.so.6;__memset_avx2_unaligned_erms",6777035,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;_IO_default_xsputn",6800149,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__vfprintf_internal",13202392,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__strrchr_avx2",0,13828087,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__snprintf_chk",6007874,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;getenv",18511389,6750068,0.0000,0.0000,0.365
"all;egrep;libc.so.6;__gconv_transform_utf8_internal",19615604,13486134,0.0000,0.0000,0.688
"all;egrep;libc.so.6;malloc",37274790,45461635,0.0000,0.0000,1.220
"all;egrep;libc.so.6;_int_malloc",52144220,73160154,0.0000,0.0000,1.403
"all;egrep;libc.so.6;set_binding_values.part.0",6070875,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;find_module_idx",0,6824016,0.0000,0.0000,0.000
"all;egrep;libc.so.6;setlocale",6347657,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;ttyname",0,6823478,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__gconv_load_conf",0,6968844,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__strdup",6924587,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__strlen_avx2",13295379,27181345,0.0000,0.0000,2.044
"all;egrep;libc.so.6;__pthread_tunables_init",0,6842820,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__sigsetjmp",6948186,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__mbrtowc",29402006,6949424,0.0000,0.0000,0.236
"all;egrep;libc.so.6;__libc_early_init",0,6968087,0.0000,0.0000,0.000
"all;egrep;libc.so.6;_nl_load_locale_from_archive",0,6915283,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__GI___get_phys_pages",6945710,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;_nl_find_locale",13885446,5827230,0.0000,0.0000,0.420
"all;egrep;libc.so.6;_int_free",0,6522203,0.0000,0.0000,0.000
"all;egrep;libc.so.6;cfree@GLIBC_2.2.5",1817799,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__getrlimit",0,4504131,0.0000,0.0000,0.000
"all;egrep;libc.so.6;__close_nocancel",0,6785339,0.0000,0.0000,0.000
"all;egrep;libc.so.6;unlink_chunk.constprop.0",5166190,0,0.0000,0.0000,0.000
"all;egrep;libc.so.6;msort_with_tmp.part.0",11164485,13602403,0.0000,0.0000,1.218
"all;egrep;libtinfo.so.6.3",,,,,
"all;egrep;libtinfo.so.6.3;0x000000000000f00b",6493535,0,0.0000,0.0000,0.000
"all;egrep;libtinfo.so.6.3;0x000000000000f000",6885271,0,0.0000,0.0000,0.000
"all;egrep;libtinfo.so.6.3;0x000000000000fe00",0,6779785,0.0000,0.0000,0.000
"all;egrep;bash",,,,,
"all;egrep;bash;bind_variable_internal",6664378,0,0.0000,0.0000,0.000
"all;egrep;bash;strlen@plt",13592069,0,0.0000,0.0000,0.000
"all;egrep;bash;initialize_flags",0,6969185,0.0000,0.0000,0.000
"all;egrep;bash;find_variable_internal",0,6683511,0.0000,0.0000,0.000
"all;egrep;bash;main",0,4161604,0.0000,0.0000,0.000
"all;egrep;bash;yyparse",6427729,6929011,0.0000,0.0000,1.078
"all;egrep;bash;mbrtowc@plt",0,6658965,0.0000,0.0000,0.000
"all;egrep;bash;notify_and_cleanup.part.0",6621989,0,0.0000,0.0000,0.000
"all;egrep;bash;make_variable_value",6610689,0,0.0000,0.0000,0.000
"all;egrep;bash;_init",6451224,0,0.0000,0.0000,0.000
"all;egrep;bash;stat@plt",5936788,0,0.0000,0.0000,0.000
"all;egrep;bash;memcpy@plt",0,6831440,0.0000,0.0000,0.000
"all;egrep;bash;shell_initialize",6786933,0,0.0000,0.0000,0.000
"all;egrep;bash;map_over",0,6609793,0.0000,0.0000,0.000
"all;egrep;bash;bind_variable",6963543,5992773,0.0000,0.0000,0.861
"all;egrep;bash;legal_number.part.0",6759970,0,0.0000,0.0000,0.000
"all;egrep;bash;new_shell_variable",20476317,6464984,0.0000,0.0000,0.316
"all;egrep;bash;setlocale@plt",0,6951636,0.0000,0.0000,0.000
"all;egrep;bash;make_new_variable",0,6416979,0.0000,0.0000,0.000
"all;egrep;bash;reset_or_restore_signal_handlers",0,6927852,0.0000,0.0000,0.000
"all;egrep;bash;hash_create",6964262,0,0.0000,0.0000,0.000
"all;egrep;bash;exec_builtin",5817337,0,0.0000,0.0000,0.000
"all;egrep;bash;sv_shcompat",0,6970144,0.0000,0.0000,0.000
"all;egrep;bash;xmalloc",11542992,13699366,0.0000,0.0000,1.187
"all;egrep;bash;flatten.constprop.0",13717215,52020084,0.0000,0.0000,3.792
"all;egrep;bash;execute_command",6658013,0,0.0000,0.0000,0.000
"all;egrep;bash;shell_getc",0,6560716,0.0000,0.0000,0.000
"all;egrep;bash;find_tempenv_variable",6516936,0,0.0000,0.0000,0.000
"all;egrep;bash;quote_string.part.0",0,6418763,0.0000,0.0000,0.000
"all;egrep;bash;hash_search",6890209,12550470,0.0000,0.0000,1.821
"all;egrep;bash;execute_command_internal",0,6601866,0.0000,0.0000,0.000
"all;egrep;bash;cprintf",0,6340185,0.0000,0.0000,0.000
"all;egrep;bash;strvec_len",6138937,0,0.0000,0.0000,0.000
"all;egrep;bash;run_pending_traps",6528943,0,0.0000,0.0000,0.000
"all;egrep;bash;set_bashopts",6941359,0,0.0000,0.0000,0.000
"all;egrep;bash;buffered_getchar",0,6828965,0.0000,0.0000,0.000
"all;egrep;bash;mbschr",31511609,42274439,0.0000,0.0000,1.342
"all;egrep;bash;strvec_create",0,6526179,0.0000,0.0000,0.000
"all;egrep;bash;export_environment_candidate",6948503,0,0.0000,0.0000,0.000
"all;egrep;bash;initialize_bashopts",0,6598822,0.0000,0.0000,0.000
"all;egrep;bash;locale_setblanks",0,6822589,0.0000,0.0000,0.000
"all;egrep;bash;read_token.part.0",6952048,13593668,0.0000,0.0000,1.955
"all;egrep;bash;hash_insert",13087822,6756948,0.0000,0.0000,0.516
"all;egrep;bash;set_if_not",6194344,0,0.0000,0.0000,0.000
"all;egrep;bash;legal_identifier",6655115,2339790,0.0000,0.0000,0.352
"all;egrep;bash;find_flag",6966618,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux]",,,,,
"all;egrep;[kernel.vmlinux];find_vma",0,6877986,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];__x64_sys_sysinfo",6683855,6456087,0.0000,0.0000,0.966
"all;egrep;[kernel.vmlinux];down_write_killable",6685209,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];vma_interval_tree_insert",38633251,26909728,0.0000,0.0000,0.697
"all;egrep;[kernel.vmlinux];generic_permission",6958740,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];vtime_user_exit",6966159,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];cap_mmap_file",0,13591859,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];mntput",0,6197504,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];trace_hardirqs_on_prepare",0,6106461,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];unmap_region",4452074,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];down_write",6113839,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];__do_sys_prlimit64",6119898,0,0.0000,0.0000,0.000
"all;egrep;[kernel.vmlinux];get_mem_cgroup_from_mm",6492750,0,0.0000,0.0000,0.000
