cycles_old,cycles_new,comm,dso,symbol
6921447,0,"g4run","libpythia8.so","std::vector<Pythia8::StringRegion, std::allocator<Pythia8::StringRegion> >::_M_default_append"
1729880962,1606577054,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::sigmaPT2scatter"
6188481,0,"g4run","libpythia8.so","Pythia8::RotBstMatrix::toCMframe"
6963455,0,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_get_insert_hint_unique_pos"
20794762,13946100,"g4run","libpythia8.so","memcpy@plt"
6392254,0,"g4run","libpythia8.so","Pythia8::SusyLesHouches::set<double>"
6962346,0,"g4run","libpythia8.so","std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Pythia8::PVec, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::PVec> > >::operator[]@plt"
33916566,27080649,"g4run","libpythia8.so","Pythia8::Settings::mode"
3536763,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::~Sigma2gg2QQbarX8g"
404258793,433619316,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaKin"
0,6950235,"g4run","libpythia8.so","Pythia8::ProcessLevel::accumulate"
6596964,6861767,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pT2nextQCD@plt"
20270149,13655392,"g4run","libpythia8.so","Pythia8::Particle::setPDEPtr"
55768954,41577462,"g4run","libpythia8.so","Pythia8::ParticleData::attributeValue"
66919311,67223422,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::jetCrossSection"
60259565,46542379,"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::sigmaKin"
100827532,93346511,"g4run","libpythia8.so","Pythia8::AlphaEM::alphaEM"
0,1452335,"g4run","libpythia8.so","operator delete[]@plt"
0,6325834,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::branch"
19309054,6864856,"g4run","libpythia8.so","Pythia8::StringEnd::kinematicsHadron"
0,6695422,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::initStates@plt"
0,3245005,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_erase"
55635455,48064720,"g4run","libpythia8.so","Pythia8::ParticleData::doubleAttributeValue"
2737867203,2722036475,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
6963117,0,"g4run","libpythia8.so","Pythia8::Settings::mode@plt"
99901594,92801285,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigmaSel"
13667749,13429039,"g4run","libpythia8.so","operator delete@plt"
6685769,26147450,"g4run","libpythia8.so","Pythia8::StringFragmentation::energyUsedUp"
27291296,6383663,"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment"
0,13514983,"g4run","libpythia8.so","Pythia8::PhaseSpace::solveSys"
6970026,0,"g4run","libpythia8.so","std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_realloc_insert<std::vector<bool, std::allocator<bool> > >"
360947174,383145155,"g4run","libpythia8.so","Pythia8::Sigma2Process::set2KinMPI"
33857697,60642234,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModifiedPrepare"
27900310,0,"g4run","libpythia8.so","Pythia8::ParticleData::initWidths"
33063745,53569462,"g4run","libpythia8.so","Pythia8::Sigma2gg2ggamma::sigmaKin"
105462691,114142613,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbarX8q::sigmaKin"
1046510,0,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbarX8q::~Sigma2qg2QQbarX8q"
13865914,0,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_range_check"
0,6894020,"g4run","libpythia8.so","Pythia8::BeamRemnants::add"
6924859,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar3PJ1g::sigmaKin"
6648270,13271631,"g4run","libpythia8.so","Pythia8::AlphaEM::alphaEM@plt"
13862763,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaHat"
0,5844010,"g4run","libpythia8.so","Pythia8::StringFlav::StringFlav"
0,13213434,"g4run","libpythia8.so","Pythia8::RotBstMatrix::bst"
13720798,6964546,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
73415946,135755757,"g4run","libpythia8.so","Pythia8::Sigma2gg2qqbar::sigmaKin"
13298870,6651274,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::id3Mass"
119419275,93747885,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModified"
6900079,13438038,"g4run","libpythia8.so","Pythia8::AlphaStrong::alphaS@plt"
20925132,6976460,"g4run","libpythia8.so","Pythia8::ParticleData::resOpenFrac"
111385669,137049974,"g4run","libpythia8.so","Pythia8::ParticleData::processXML"
3783765732,4093220472,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma"
0,5850708,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::findMEcorr"
6945414,6222076,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose@plt"
6103556,6836940,"g4run","libpythia8.so","Pythia8::Settings::attributeValue"
13836388,0,"g4run","libpythia8.so","Pythia8::BeamRemnants::checkColours"
0,6682779,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>, std::tuple<> >"
46809086,39662392,"g4run","libpythia8.so","Pythia8::PDF::xfSea"
671790718,712975746,"g4run","libpythia8.so","Pythia8::Sigma2Process::sigmaHatWrap"
0,6280757,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma@plt"
2318942,4305457,"g4run","libpythia8.so","Pythia8::NNPDF::~NNPDF"
6956281,6966950,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
20580122,6949004,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,6939377,"g4run","libpythia8.so","Pythia8::Info::clear"
6579212,0,"g4run","libpythia8.so","Pythia8::Sigma2qq2qq::~Sigma2qq2qq"
165169135,147339583,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaKin"
6965843,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2qqbarNew::sigmaKin"
6967987,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModifiedPrepare@plt"
20896493,33849710,"g4run","libpythia8.so","std::basic_ios<char, std::char_traits<char> >::init@plt"
6522535,0,"g4run","libpythia8.so","Pythia8::Particle::motherList"
0,6769686,"g4run","libpythia8.so","Pythia8::Vec4::bstback"
0,6973948,"g4run","libpythia8.so","Pythia8::ParticleData::intAttributeValue@plt"
6972561,6957850,"g4run","libpythia8.so","std::ios_base::ios_base@plt"
6975027,6968430,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2Kin"
48191871,6515242,"g4run","libpythia8.so","tolower@plt"
55699773,34767849,"g4run","libpythia8.so","Pythia8::ParticleData::intAttributeValue"
6963994,13939338,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, Pythia8::ParticleDataEntry>, std::_Select1st<std::pair<int const, Pythia8::ParticleDataEntry> >, std::less<int>, std::allocator<std::pair<int const, Pythia8::ParticleDataEntry> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >"
132192788,87071614,"g4run","libpythia8.so","Pythia8::AlphaStrong::alphaS"
6750774,6731012,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::pTnext"
6836047,0,"g4run","libpythia8.so","Pythia8::Settings::boolString"
92202754,105341846,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pTnext"
0,3032532,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::MVec>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::MVec> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::MVec> > >::_M_erase"
6974696,0,"g4run","libpythia8.so","Pythia8::HeavyIons::setupSpecials"
0,6791155,"g4run","libpythia8.so","Pythia8::cosphi"
114243179,153699103,"g4run","libpythia8.so","Pythia8::NNPDF::xfUpdate"
81849804,102155666,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
6973661,6974147,"g4run","libpythia8.so","Pythia8::SigmaProcess::init"
27882586,6966749,"g4run","libpythia8.so","std::ios_base::~ios_base@plt"
6970920,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::initProc"
59219389,101785299,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::sigmaKin"
0,13516255,"g4run","libpythia8.so","Pythia8::Sigma2ff2fftgmZ::sigmaHat"
6143867,0,"g4run","libpythia8.so","Pythia8::JunctionSplitting::checkColours"
68800954,117460049,"g4run","libpythia8.so","Pythia8::SigmaProcess::sigmaPDF"
0,6809999,"g4run","libpythia8.so","Pythia8::BeamParticle::remnantColours"
6975197,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::setupSampling123"
1433549,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar::~Sigma2qqbar2QQbar"
6811631,33064195,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find@plt"
6950578,0,"g4run","libpythia8.so","Pythia8::Settings::boolAttributeValue@plt"
13279505,0,"g4run","libpythia8.so","Pythia8::Event::operator="
0,6488045,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaHat"
19487572,13510601,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::id3Mass"
27839293,6973685,"g4run","libpythia8.so","memcmp@plt"
0,6488324,"g4run","libpythia8.so","Pythia8::ParticleData::attributeValue@plt"
0,6935530,"g4run","libpythia8.so","Pythia8::PartonLevel::next"
4465426,3601645,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Flag> > >::_M_erase"
46772970,38835797,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::branch"
20925815,6973798,"g4run","libpythia8.so","Pythia8::ParticleData::nextId"
72436110,45650855,"g4run","libpythia8.so","Pythia8::SigmaProcess::pickInState@plt"
13945825,69495639,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::initBWmass"
61061752,48050870,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::sigmaKin"
0,12247634,"g4run","libpythia8.so","Pythia8::NNPDF::xfxevolve@plt"
40347724,20598717,"g4run","libpythia8.so","Pythia8::Pythia::check"
5622029448,5467467996,"g4run","libpythia8.so","Pythia8::ResonanceWidths::numInt2BW"
6604242,6957411,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create@plt"
6971740,0,"g4run","libpythia8.so","Pythia8::ParticleData::addParticle"
54194598,74612583,"g4run","libpythia8.so","tan@plt"
6325652,6908183,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11gm::sigmaHat"
6538114,6227442,"g4run","libpythia8.so","Pythia8::Sigma2ffbar2ffbarsgm::sigmaKin"
6956061,67083536,"g4run","libpythia8.so","Pythia8::Sigma2qg2qg::sigmaKin"
13279180,0,"g4run","libpythia8.so","Pythia8::Sigma2qg2qgamma::sigmaKin"
2568379131,2752112968,"g4run","libpythia8.so","Pythia8::Rndm::flat"
6855896,7111925,"g4run","libpythia8.so","Pythia8::Settings::addParm"
13177924,13732661,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::id3Mass"
13901988,6095857,"g4run","libpythia8.so","Pythia8::ColourReconnection::reconnectMPIs"
54942269,62253223,"g4run","libpythia8.so","Pythia8::ParticleData::loadXML"
20280364,34107996,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::mSel@plt"
6870545,20864277,"g4run","libpythia8.so","Pythia8::ParticleDecays::decay"
34766977,26367253,"g4run","libpythia8.so","std::vector<Pythia8::DecayChannel, std::allocator<Pythia8::DecayChannel> >::_M_realloc_insert<Pythia8::DecayChannel>"
6817039,19157332,"g4run","libpythia8.so","Pythia8::RotBstMatrix::rot"
20714052,0,"g4run","libpythia8.so","std::locale::locale@plt"
27370557,6699363,"g4run","libpythia8.so","Pythia8::Settings::flag"
6885296,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar::sigmaKin"
41662382,6894778,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectZ"
0,6972930,"g4run","libpythia8.so","std::vector<double, std::allocator<double> >::vector"
0,6733756,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::initProc"
6797786,13890476,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::sigmaHat"
6959593,0,"g4run","libpythia8.so","std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Pythia8::Parm, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::operator[]"
5108530,8112551,"g4run","libpythia8.so","Pythia8::Particle::~Particle"
78838758,87628413,"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbar3PJ1q::sigmaKin"
1888854,3584148,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar3PJ1g::~Sigma2qqbar2QQbar3PJ1g"
659467074,742114540,"g4run","libG4geometry.so","G4DisplacedSolid::SurfaceNormal"
2102518395,2064274194,"g4run","libG4geometry.so","G4Cons::Inside"
9412513066,16155052309,"g4run","libG4geometry.so","G4PVPlacement::GetRegularStructureId"
15368070405,7268824798,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate@plt"
18351125100,19210021882,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdgesExact"
0,6617304,"g4run","libG4geometry.so","G4JTPolynomialSolver::FindRoots@plt"
40780769,45201846,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
260172756,164181821,"g4run","libG4geometry.so","HepGeom::operator*@plt"
4679620935,3914089536,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal"
490433860390,463806970278,"g4run","libG4geometry.so","G4Navigator::ComputeStep"
19173931,12935905,"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal"
284765226,336718508,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::ComputeNewStepSize@plt"
4305681051,4199637797,"g4run","libG4geometry.so","G4VIntersectionLocator::IntersectChord"
27169128204,27788284112,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelHeader"
17730274845,15845903621,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid@plt"
1154819082,1335283469,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
24583952900,26305238071,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeVoxelSafety"
42271949550,41320165930,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState"
81296243259,80330711839,"g4run","libG4geometry.so","G4PolyconeSide::PointOnCone"
0,6636764,"g4run","libG4geometry.so","G4GeomSplitter<G4PlSideData>::SlaveInitializeSubInstance"
2882935156,3616269281,"g4run","libG4geometry.so","G4LineSection::G4LineSection@plt"
26777418809,23162464825,"g4run","libG4geometry.so","G4PropagatorInField::FindAndSetFieldManager"
6454031,0,"g4run","libG4geometry.so","G4MagErrorStepper::~G4MagErrorStepper"
6972295,6931752,"g4run","libG4geometry.so","G4Box::CalculateExtent"
20410798961,22249215480,"g4run","libG4geometry.so","aNavigLevelRepAllocator"
18444207790,17208720767,"g4run","libG4geometry.so","G4SubtractionSolid::DistanceToIn"
28471542861,24171547497,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterial"
150900667,167462351,"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::emplace_back<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >"
5640565428,5746223180,"g4run","libG4geometry.so","G4PolyconeSide::GetPhi"
87646895537,84386305311,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
110214014758,120371670349,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited"
12425727,0,"g4run","libG4geometry.so","G4LogicalVolume::TerminateWorker@plt"
6308319658,7338001694,"g4run","libG4geometry.so","G4IntersectionSolid::Inside"
3827601066,4977727953,"g4run","libG4geometry.so","G4PolyconeSide::PointOnCone@plt"
5772825162,4850125292,"g4run","libG4geometry.so","G4IntersectingCone::HitOn@plt"
9651195305,10515018379,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
22629099898,19437465326,"g4run","libG4geometry.so","atan2@plt"
0,13948969,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildEquivalentSliceNos"
15292191963,15058210268,"g4run","libG4geometry.so","G4Region::BelongsTo"
14675261379,16917865968,"g4run","libG4geometry.so","G4Trap::Inside"
65820265099,33819341049,"g4run","libG4geometry.so","G4Region::GetRegionalSteppingAction"
60938410,65889566,"g4run","libG4geometry.so","G4LogicalVolume::InitialiseWorker"
358373775,282928135,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV@plt"
6890950,0,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >"
20304032094,10436013083,"g4run","libG4geometry.so","G4PropagatorInField::RefreshIntersectionLocator"
334660915216,315957738926,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointWithinVolume"
368434564,328690876,"g4run","libG4geometry.so","G4BoundingEnvelope::CalculateExtent"
3467935384,3359916762,"g4run","libG4geometry.so","G4Navigator::GetMotherToDaughterTransform"
2777254865,2304388552,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToOut"
5908200011,5472129859,"g4run","libG4geometry.so","G4Navigator::GetGlobalExitNormal"
221233491463,224032819727,"g4run","libG4geometry.so","G4NavigationLevel::operator="
20238180,6968566,"g4run","libG4geometry.so","G4BoundingEnvelope::G4BoundingEnvelope"
16964248402,17163463296,"g4run","libG4geometry.so","G4Tubs::DistanceToIn"
33357175,0,"g4run","libG4geometry.so","G4Trap::CalculateExtent"
86286425,60972158,"g4run","libG4geometry.so","G4MagErrorStepper::Stepper"
