ibs_op__pp,dummy_HG,comm,dso,symbol
845722,chrome,"chrome","[.]","0x000000000362cb1b"
845708,g4run,"libG4processes.so","[.]","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
845651,amixer,"libc.so.6","[.]","__strlen_avx2"
845637,free,"ld-linux-x86-64.so.2","[.]","_dl_runtime_resolve_xsavec"
845592,g4run,"libG4processes.so","[.]","G4AngularDistribution::DifferentialCrossSection"
845587,chrome,"chrome","[.]","0x00000000024d0077"
845586,g4run,"libG4processes.so","[.]","G4INCL::CascadeAction::afterRunDefaultAction@plt"
845584,ThreadPoolSingl,"chrome","[.]","0x000000000ac4ff1a"
845568,chrome,"chrome","[.]","0x000000000233c339"
845471,chrome,"chrome","[.]","0x000000000283f5c0"
845420,chrome,"chrome","[.]","0x0000000002a690b4"
845400,status,"bash","[.]","alloc_word_desc"
845286,g4run,"libG4processes.so","[.]","G4WilsonAbrasionModel::GetNucleonInducedExcitation@plt"
845232,ThreadPoolForeg,"chrome","[.]","0x0000000002494170"
845129,X,"nvidia_drv.so","[.]","0x00000000000849f3"
845111,Chrome_IOThread,"chrome","[.]","0x0000000002e0da31"
845084,ServiceWorker,"t","chrome","operator new[]"
845033,htop,"libc.so.6","[.]","fdopen@@GLIBC_2.2.5"
845014,chrome,"chrome","[.]","0x0000000009530c11"
844927,chrome,"chrome","[.]","0x0000000002a29c7d"
844893,Chrome_IOThread,"chrome","[.]","0x00000000023247e4"
844830,chrome,"chrome","[.]","0x000000000240fe34"
844788,amixer,"libasound.so.2.0.0","[.]","0x000000000003183d"
844757,g4run,"libG4geometry.so","[.]","G4Trd::SurfaceNormal"
844742,g4run,"libG4processes.so","[.]","G4FastSimulationManager::InvokePostStepDoIt@plt"
844690,chrome,"chrome","[.]","0x0000000002605c44"
844687,g4run,"libG4processes.so","[.]","G4Fissioner::~G4Fissioner"
844651,Chrome_ChildIOT,"chrome","[.]","0x0000000004ced986"
844586,Chrome_ChildIOT,"chrome","[.]","0x000000000246b42c"
844491,fgrep,"libc.so.6","[.]","__strncmp_avx2"
844452,chrome,"chrome","[.]","0x0000000002bdc585"
844406,g4run,"libG4geometry.so","[.]","0x000000000012501d"
844391,grep,"grep","[.]","0x000000000001a77b"
844386,Chrome_ChildIOT,"chrome","[.]","0x0000000002e862bf"
844346,htop,"htop","[.]","0x000000000002fbd0"
844321,chrome,"chrome","[.]","0x0000000002349da7"
844320,g4run,"libG4processes.so","[.]","0x000000000083fa4f"
844319,g4run,"libG4processes.so","[.]","0x0000000000a2a783"
844258,chrome,"chrome","[.]","0x0000000002e15e3e"
844153,htop,"libncursesw.so.6.3","[.]","waddnstr"
844081,X,"Xorg","[.]","_dixInitScreenPrivates"
844024,status,"bash","[.]","free@plt"
844000,g4run,"libG4processes.so","[.]","0x000000000082fcc5"
843903,chrome,"chrome","[.]","0x000000000276f8ac"
843893,chrome,"chrome","[.]","0x00000000026be033"
843884,Chrome_ChildIOT,"chrome","[.]","0x0000000007a07274"
843780,chrome,"chrome","[.]","0x00000000023e6c31"
843734,chrome,"chrome","[.]","0x00000000051dbdb1"
843712,gnome-terminal-,"libXrender.so.1.3.0","[.]","XRenderCompositeText8"
843659,g4run,"libG4processes.so","[.]","G4CrossSectionDataStore::HtmlFileName"
843644,awk,"ld-linux-x86-64.so.2","[.]","strcmp"
843579,ServiceWorker,"t","chrome","0x0000000002549e90"
843509,amixer,"ld-linux-x86-64.so.2","[.]","_dl_runtime_resolve_xsavec"
843496,g4run,"libG4geometry.so","[.]","0x00000000001c1d7b"
843431,g4run,"libG4particles.so","[.]","G4TextPPReporter::GeneratePropertyTable@plt"
843410,X,"nvidia_drv.so","[.]","0x00000000000b0817"
843317,grep,"grep","[.]","0x000000000001eb90"
843256,htop,"htop","[.]","String_safeStrncpy"
843178,chrome,"chrome","[.]","0x000000000262e3de"
843126,:7280,"[unknown]","[.]","0x000055c7c997cc8c"
843066,chrome,"[JIT]","tid","0x000055ad68152608"
843060,chrome,"[JIT]","tid","0x000055ad68098c40"
842982,chrome,"[JIT]","tid","0x000055ad6fec5e5a"
842949,chrome,"chrome","[.]","0x000000000274d5ed"
842897,chrome,"chrome","[.]","0x00000000023283cd"
842846,chrome,"chrome","[.]","0x0000000002332d0a"
842843,awk,"gawk","[.]","0x0000000000068d74"
842798,chrome,"chrome","[.]","0x000000000234aca3"
842740,g4run,"libG4processes.so","[.]","G4DNAPositronium::~G4DNAPositronium@plt"
842732,chrome,"chrome","[.]","0x0000000002300931"
842680,chrome,"chrome","[.]","0x00000000022f47cd"
842679,chrome,"chrome","[.]","0x00000000026be028"
842676,g4run,"libG4geometry.so","[.]","std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>@plt"
842671,chrome,"chrome","[.]","0x000000000254b92e"
842549,g4run,"libG4processes.so","[.]","0x0000000000ab3789"
842529,i3bar,"libpango-1.0.so.0.5000.7","[.]","0x000000000002a864"
842471,htop,"htop","[.]","0x000000000002eba9"
842394,amixer,"libasound.so.2.0.0","[.]","0x0000000000032540"
842387,g4run,"libG4processes.so","[.]","G4BetheBlochModel::SetupParameters"
842371,amixer,"libasound.so.2.0.0","[.]","0x0000000000034c70"
842360,htop,"htop","[.]","0x000000000002fd93"
842259,ThreadPoolForeg,"chrome","[.]","0x00000000027d7897"
842206,chrome,"chrome","[.]","0x00000000046734a6"
842129,chrome,"chrome","[.]","0x0000000002ad9dfa"
842053,chrome,"chrome","[.]","0x000000000275d0ab"
841992,chrome,"chrome","[.]","0x000000000240fddb"
841791,chrome,"[JIT]","tid","0x000055ad681706d2"
841652,cut,"ld-linux-x86-64.so.2","[.]","do_lookup_x"
841574,chrome,"chrome","[.]","0x00000000023feff2"
841519,amixer,"ld-linux-x86-64.so.2","[.]","__GI___tunables_init"
841473,htop,"htop","[.]","0x000000000002fde4"
841369,g4run,"libG4processes.so","[.]","0x0000000000a028af"
841250,chrome,"[JIT]","tid","0x000055ad6fed2880"
841157,chrome,"chrome","[.]","0x000000000233ebfe"
841142,chrome,"chrome","[.]","0x0000000002d01a56"
841043,grep,"grep","[.]","0x00000000000107f6"
841037,g4run,"libG4processes.so","[.]","0x0000000000841968"
841008,free,"ld-linux-x86-64.so.2","[.]","_dl_map_object_from_fd"
840959,chrome,"[JIT]","tid","0x000055ad6fe81e4a"
840757,Chrome_IOThread,"chrome","[.]","0x00000000038b4a37"
840719,g4run,"libG4processes.so","[.]","G4PairProductionRelModel::ComputeXSectionPerAtom@plt"
840667,chrome,"chrome","[.]","0x0000000002d20850"
840625,chrome,"chrome","[.]","0x0000000004b3a70f"
840616,chrome,"chrome","[.]","0x0000000004c593c0"
840608,g4run,"libG4processes.so","[.]","0x0000000000f19082"
840583,chrome,"chrome","[.]","0x00000000032c09a4"
840574,g4run,"libG4processes.so","[.]","non-virtual thunk to G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
840481,g4run,"libG4processes.so","[.]","0x00000000008e194d"
840430,ServiceWorker,"t","chrome","0x000000000239c284"
840427,chrome,"chrome","[.]","0x000000000334d3d8"
840389,gnome-terminal-,"libcairo.so.2.11600.0","[.]","0x0000000000068b43"
840388,chrome,"chrome","[.]","0x00000000023f7e6f"
840385,X,"nvidia_drv.so","[.]","0x00000000000b07e6"
840198,amixer,"libasound.so.2.0.0","[.]","0x0000000000033ccb"
840191,amixer,"libasound.so.2.0.0","[.]","0x0000000000031afb"
840156,chrome,"chrome","[.]","0x00000000029b0725"
840060,Chrome_ChildIOT,"chrome","[.]","0x0000000002abec0e"
839988,i3bar,"libpangocairo-1.0.so.0.5000.7","[.]","0x0000000000005550"
839982,gnome-terminal-,"libvte-2.91.so.0.6800.0","[.]","0x0000000000067fa0"
839918,chrome,"[JIT]","tid","0x000055ad6ff683ac"
839900,g4run,"libG4processes.so","[.]","G4HadronicParameters::SetEnableHyperNuclei"
839846,g4run,"libG4tracking.so","[.]","G4SteppingManager::Stepping@plt"
839811,X,"nvidia_drv.so","[.]","0x00000000000b07a4"
839726,g4run,"libG4processes.so","[.]","G4FPYNormalFragmentDist::G4FPYNormalFragmentDist"
839697,chrome,"chrome","[.]","0x000000000231d51b"
839651,chrome,"chrome","[.]","0x0000000002ddfc70"
839642,egrep,"bash","[.]","dup2@plt"
839601,Chrome_ChildIOT,"chrome","[.]","0x0000000002324334"
839535,htop,"libc.so.6","[.]","__strstr_sse2"
839528,g4run,"libG4geometry.so","[.]","0x00000000001c23ba"
839475,chrome,"chrome","[.]","0x000000000275d35a"
839459,chrome,"[JIT]","tid","0x000055ad6ff0fd32"
839439,amixer,"libasound.so.2.0.0","[.]","0x00000000000320bf"
839409,g4run,"libG4processes.so","[.]","0x0000000000efd769"
839231,g4run,"libG4tracking.so","[.]","0x000000000002fffd"
839188,i3bar,"libpangoft2-1.0.so.0.5000.7","[.]","0x0000000000007910"
839174,chrome,"chrome","[.]","0x00000000023e0c84"
839162,g4run,"libG4processes.so","[.]","G4PhysicsVector::Value"
839118,cut,"ld-linux-x86-64.so.2","[.]","search_cache"
839080,g4run,"libG4processes.so","[.]","0x0000000000a2a7f8"
839035,chrome,"chrome","[.]","0x0000000004ca8d8c"
838921,htop,"libncursesw.so.6.3","[.]","waddch"
838869,g4run,"libG4processes.so","[.]","std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> >::_M_realloc_insert<G4InteractionContent* const&>"
838856,g4run,"libG4particles.so","[.]","G4MuonDecayChannel::DecayIt"
838840,tail,"ld-linux-x86-64.so.2","[.]","dl_main"
838812,chrome,"chrome","[.]","0x0000000002e74b80"
838812,g4run,"libG4processes.so","[.]","G4CollisionOutput::addOutgoingParticles"
838738,chrome,"chrome","[.]","0x0000000002502b06"
838732,amixer,"libasound.so.2.0.0","[.]","0x0000000000032073"
838716,g4run,"libG4particles.so","[.]","G4IonConstructor::ConstructLightIons"
838715,chrome,"chrome","[.]","0x000000000233df84"
838610,g4run,"libG4processes.so","[.]","G4SPBaryon::G4SPBaryon"
838564,g4run,"libG4processes.so","[.]","G4Fancy3DNucleus::SortNucleonsDecZ"
838505,g4run,"libG4particles.so","[.]","G4KaonZero::Definition"
838439,ServiceWorker,"t","chrome","0x000000000239be46"
838335,chrome,"chrome","[.]","0x0000000002acb8e0"
838328,Chrome_IOThread,"chrome","[.]","0x0000000002ac4144"
838328,chrome,"[JIT]","tid","0x000055ad6ff68351"
837985,chrome,"chrome","[.]","0x0000000004c2f96e"
837857,htop,"htop","[.]","0x000000000002eee9"
837848,Chrome_ChildIOT,"chrome","[.]","0x0000000005082840"
837681,g4run,"libG4processes.so","[.]","G4StringModel::~G4StringModel@plt"
837676,g4run,"libG4processes.so","[.]","G4ChargeExchange::SampleT@plt"
837602,chrome,"chrome","[.]","0x000000000260803a"
837593,status,"bash","[.]","phash_search"
837577,sleep,"ld-linux-x86-64.so.2","[.]","_dl_relocate_object"
837391,chrome,"chrome","[.]","0x0000000002cd6423"
837383,chrome,"chrome","[.]","0x0000000002cc181e"
837363,fgrep,"bash","[.]","hash_create"
837362,chrome,"chrome","[.]","0x000000000467346a"
837256,fgrep,"bash","[.]","initialize_shell_variables"
837234,g4run,"libG4geometry.so","[.]","0x00000000002705de"
837080,chrome,"chrome","[.]","0x0000000002d16b8d"
837046,Chrome_ChildIOT,"chrome","[.]","0x0000000004ba6434"
836975,chrome,"chrome","[.]","0x0000000004ab7667"
836946,htop,"libc.so.6","[.]","__gconv_transform_utf8_internal"
836803,ServiceWorker,"t","chrome","0x00000000026be039"
836737,chrome,"chrome","[.]","0x0000000002cae67a"
836716,chrome,"chrome","[.]","0x00000000076a9550"
836664,ThreadPoolForeg,"chrome","[.]","0x0000000002951894"
836642,chrome,"chrome","[.]","0x000000000275d0b9"
836612,chrome,"chrome","[.]","0x00000000023f2239"
836593,chrome,"chrome","[.]","0x00000000023fef54"
836549,chrome,"chrome","[.]","0x00000000029b2c28"
836431,gnome-terminal-,"libvte-2.91.so.0.6800.0","[.]","0x0000000000020d8d"
836223,chrome,"chrome","[.]","0x00000000024b7057"
836207,Chrome_IOThread,"chrome","[.]","0x000000000273f6c4"
836149,chrome,"chrome","[.]","0x000000000b14efe0"
836095,i3bar,"libpangocairo-1.0.so.0.5000.7","[.]","0x000000000000723a"
836087,amixer,"libasound.so.2.0.0","[.]","0x0000000000034dc0"
836079,chrome,"chrome","[.]","0x0000000002b877ab"
836067,gnome-terminal-,"libvte-2.91.so.0.6800.0","[.]","0x000000000002fd5e"
836049,chrome,"chrome","[.]","0x00000000032ce879"
836049,status,"bash","[.]","dispose_command"
836037,chrome,"chrome","[.]","0x0000000002337453"
835929,g4run,"libG4processes.so","[.]","0x0000000000a00c5c"
835906,chrome,"chrome","[.]","0x00000000022e801a"
835859,chrome,"[JIT]","tid","0x000055ad6febcd9a"
835845,chrome,"chrome","[.]","0x0000000004c65071"
835811,X,"nvidia_drv.so","[.]","0x00000000004c997a"
835786,chrome,"chrome","[.]","0x00000000076a36e4"
835762,chrome,"chrome","[.]","0x000000000273db51"
835669,amixer,"ld-linux-x86-64.so.2","[.]","_dl_debug_initialize"
835629,chrome,"chrome","[.]","0x0000000002bdc0bf"
835611,chrome,"chrome","[.]","0x00000000022f0711"
835569,X,"Xorg","[.]","PictureWindowFormat"
835508,amixer,"libasound.so.2.0.0","[.]","0x0000000000031af0"
835497,sensors,"libsensors.so.5.0.0","[.]","0x0000000000003058"
835348,chrome,"chrome","[.]","0x00000000022f47c4"
835274,chrome,"chrome","[.]","0x00000000023f6d63"
835192,chrome,"chrome","[.]","0x00000000026bdf24"
835168,i3bar,"libfribidi.so.0.4.0","[.]","fribidi_get_bidi_type"
835139,ThreadPoolForeg,"chrome","[.]","0x00000000022e48c3"
835051,grep,"ld-linux-x86-64.so.2","[.]","__GI___pread64_nocancel"
835019,chrome,"chrome","[.]","0x00000000038aa151"
834974,chrome,"chrome","[.]","0x0000000002762209"
834919,g4run,"libG4particles.so","[.]","G4DecayTable::~G4DecayTable"
834909,g4run,"libG4processes.so","[.]","0x0000000000e4d306"
834855,chrome,"chrome","[.]","0x00000000024d00ab"
834721,htop,"htop","[.]","0x000000000002fd42"
834716,chrome,"chrome","[.]","0x000000000237ce61"
834629,amixer,"libasound.so.2.0.0","[.]","0x00000000000329c0"
834611,ServiceWorker,"t","chrome","0x00000000023c6043"
834588,g4run,"libG4processes.so","[.]","G4VDecayChannel::SetNumberOfDaughters@plt"
834561,chrome,"chrome","[.]","0x0000000002b60323"
834538,chrome,"chrome","[.]","0x00000000022f2d0d"
834520,Chrome_ChildIOT,"chrome","[.]","0x00000000031c23a4"
834493,chrome,"chrome","[.]","0x0000000002e78921"
834286,grep,"ld-linux-x86-64.so.2","[.]","_dl_check_map_versions"
834218,chrome,"chrome","[.]","0x00000000023ff55d"
834174,tail,"libc.so.6","[.]","_nl_load_locale_from_archive"
834172,gnome-terminal-,"libglib-2.0.so.0.7200.2","[.]","0x0000000000020f74"
834137,chrome,"[JIT]","tid","0x000055ad6814eaad"
834074,g4run,"libG4track.so","[.]","G4ParticleChange::AddSecondary"
834069,chrome,"libglib-2.0.so.0.7200.2","[.]","0x00000000000552c2"
834060,htop,"htop","[.]","0x000000000002fc92"
833902,amixer,"libc.so.6","[.]","_IO_file_xsputn@@GLIBC_2.2.5"
833859,chrome,"chrome","[.]","0x0000000002f40811"
833837,g4run,"libG4geometry.so","[.]","0x00000000001c1d77"
833718,g4run,"libG4processes.so","[.]","0x0000000000f18f27"
833681,ServiceWorker,"t","chrome","0x000000000239bc50"
833677,X,"nvidia_drv.so","[.]","0x00000000000b0727"
833645,chrome,"chrome","[.]","0x0000000002324385"
833621,g4run,"libG4processes.so","[.]","0x0000000000a19c51"
833605,g4run,"libm.so.6","[.]","xflow"
833576,amixer,"libc.so.6","[.]","sem_init@@GLIBC_2.34"
833558,g4run,"libG4processes.so","[.]","0x0000000000a1cf58"
833317,egrep,"libc.so.6","[.]","__sysconf"
833313,chrome,"[JIT]","tid","0x000055ad6fe814a5"
833142,g4run,"libG4processes.so","[.]","0x00000000009d2e16"
833123,g4run,"libG4processes.so","[.]","0x00000000008b6e67"
833115,g4run,"libG4processes.so","[.]","0x0000000000f18f73"
833076,chrome,"chrome","[.]","0x000000000260ce04"
833055,Chrome_IOThread,"chrome","[.]","0x000000000246b4a2"
832962,awk,"libc.so.6","[.]","__strcmp_avx2"
832938,g4run,"libG4geometry.so","[.]","0x000000000016268c"
832917,chrome,"chrome","[.]","0x0000000002ed15e9"
832889,fgrep,"libc.so.6","[.]","_nl_find_locale"
832876,Chrome_ChildIOT,"libc.so.6","[.]","pthread_getspecific@@GLIBC_2.34"
832869,chrome,"chrome","[.]","0x0000000002d287ab"
832700,Chrome_IOThread,"chrome","[.]","0x0000000002337333"
832603,chrome,"chrome","[.]","0x00000000023b53cf"
832600,Chrome_ChildIOT,"chrome","[.]","0x0000000002abe3e9"
832582,sed,"libc.so.6","[.]","_int_malloc"
832525,Chrome_IOThread,"chrome","[.]","0x0000000002316117"
832449,ServiceWorker,"t","chrome","0x0000000002736a26"
832430,chrome,"chrome","[.]","0x000000000260cff5"
832203,chrome,"chrome","[.]","0x00000000023388ed"
832101,chrome,"chrome","[.]","0x00000000023f50e2"
832008,amixer,"libasound.so.2.0.0","[.]","0x00000000000323bf"
831835,gnome-terminal-,"libcairo.so.2.11600.0","[.]","cairo_scaled_font_destroy"
831596,status,"bash","[.]","assignment"
831567,chrome,"chrome","[.]","0x0000000002502b3f"
831525,chrome,"chrome","[.]","0x0000000002fb41f9"
831461,i3bar,"libpango-1.0.so.0.5000.7","[.]","0x00000000000253c3"
831388,chrome,"chrome","[.]","0x000000000246b4c8"
831370,chrome,"chrome","[.]","0x000000000233774a"
831359,systemd-resolve,"[unknown]","[.]","0x0000564419768498"
831321,chrome,"chrome","[.]","0x0000000002549e94"
831269,X,"nvidia_drv.so","[.]","0x00000000004caff3"
831187,chrome,"chrome","[.]","0x0000000002762564"
831031,chrome,"chrome","[.]","0x000000000332a121"
830997,chrome,"chrome","[.]","0x0000000002f768f4"
830892,chrome,"chrome","[.]","0x00000000023f8fb1"
830890,chrome,"chrome","[.]","0x00000000026be0c0"
830803,chrome,"chrome","[.]","0x0000000006a47d21"
830790,g4run,"libG4processes.so","[.]","std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
830788,chrome,"chrome","[.]","0x0000000002594d45"
830778,gnome-terminal-,"libglib-2.0.so.0.7200.2","[.]","0x000000000002099a"
830541,chrome,"chrome","[.]","0x000000000246bd65"
830513,chrome,"chrome","[.]","0x0000000002762073"
830504,ServiceWorker,"t","chrome","0x000000000246b4aa"
830385,chrome,"chrome","[.]","0x00000000027a8db4"
830335,g4run,"libstdc++.so.6.0.30","[.]","operator new[]"
830308,Chrome_ChildIOT,"chrome","[.]","0x0000000003a2ced0"
830161,g4run,"libG4processes.so","[.]","0x0000000000b3f94a"
830155,chrome,"chrome","[.]","0x0000000002bdc589"
830125,chrome,"[JIT]","tid","0x000055ad681c8e1d"
830061,chrome,"[JIT]","tid","0x000055ad6fed23bd"
829953,chrome,"chrome","[.]","0x000000000263f50d"
829904,sed,"sed","[.]","0x000000000000e4b0"
829799,amixer,"libasound.so.2.0.0","[.]","0x0000000000035bb0"
829709,g4run,"libG4processes.so","[.]","G4NeutrinoElectronNcModel::~G4NeutrinoElectronNcModel@plt"
829671,chrome,"[JIT]","tid","0x000055ad6ff29cdc"
829629,amixer,"libasound.so.2.0.0","[.]","calloc@plt"
829592,chrome,"chrome","[.]","0x00000000023b53db"
829576,chrome,"chrome","[.]","0x00000000027e9216"
829558,Chrome_IOThread,"chrome","[.]","0x00000000039eb7e9"
829514,ThreadPoolForeg,"chrome","[.]","0x00000000027e9840"
829503,g4run,"libG4processes.so","[.]","G4RKFieldIntegrator::GetPionPotential"
829464,Chrome_ChildIOT,"chrome","[.]","0x0000000002e8b120"
829464,tail,"ld-linux-x86-64.so.2","[.]","sbrk"
829456,chrome,"chrome","[.]","0x00000000029602ee"
829412,g4run,"libG4tracking.so","[.]","0x000000000002fe44"
829255,Chrome_IOThread,"chrome","[.]","0x00000000023192dc"
829126,chrome,"[JIT]","tid","0x000055ad680d8637"
829048,chrome,"[JIT]","tid","0x000055ad68438d52"
828988,g4run,"libG4processes.so","[.]","0x0000000000f182d9"
828946,gnome-terminal-,"libcairo.so.2.11600.0","[.]","0x000000000004572b"
828816,ServiceWorker,"t","chrome","0x000000000239c05b"
828784,chrome,"chrome","[.]","0x00000000025338e4"
828776,g4run,"libG4processes.so","[.]","G4OpticalParameters::GetWLSVerboseLevel"
828748,chrome,"[JIT]","tid","0x000055ad6ff1026b"
828613,chrome,"[JIT]","tid","0x000055ad6ff688d0"
828431,chrome,"chrome","[.]","0x000000000262ef4b"
828384,g4run,"libG4processes.so","[.]","G4GeneralPhaseSpaceDecay::DecayIt@plt"
828246,g4run,"libG4processes.so","[.]","0x00000000009f2afc"
828120,chrome,"[JIT]","tid","0x000055ad6ff0fdeb"
828063,g4run,"libG4processes.so","[.]","0x0000000000f1ffb6"
828055,chrome,"chrome","[.]","0x000000000246b67e"
828018,chrome,"chrome","[.]","0x0000000002d2100c"
827849,chrome,"[JIT]","tid","0x000055ad6feca752"
827712,chrome,"chrome","[.]","0x000000000231d303"
827638,egrep,"bash","[.]","mbschr"
827585,g4run,"libG4processes.so","[.]","0x000000000083e10c"
827522,htop,"htop","[.]","0x000000000002fc15"
827497,gnome-terminal-,"libcairo.so.2.11600.0","[.]","cairo_new_sub_path"
827473,chrome,"chrome","[.]","0x0000000002668c5f"
827468,chrome,"chrome","[.]","0x000000000231d323"
827385,chrome,"chrome","[.]","0x000000000246b516"
827347,ServiceWorker,"t","chrome","0x000000000264dc64"
827241,chrome,"chrome","[.]","0x00000000024672e6"
827226,chrome,"chrome","[.]","0x0000000002a445b3"
827216,systemd-resolve,"[unknown]","[.]","0x00007f59f3478849"
827130,chrome,"chrome","[.]","0x00000000023b71a1"
827009,chrome,"chrome","[.]","0x00000000025e2bc8"
826944,chrome,"chrome","[.]","0x00000000050aacb0"
826924,amixer,"libc.so.6","[.]","__vsprintf_internal"
826884,chrome,"chrome","[.]","0x00000000035d4915"
826665,ThreadPoolForeg,"libc.so.6","[.]","pthread_condattr_init"
