cycles,instructions,l2_itlb_misses,l2_dtlb_misses,comm,dso,symbol
25115894,33750222,171,8074,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
25115700,32726888,303,3589,"g4run","libG4processes.so","0x0000000000f69b64"
25113349,41511433,412,5379,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
24432459,33334506,108,3268,"g4run","libG4geometry.so","field_utils::inverseCurvatureRadius"
24428348,33349393,116,1125,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
24426853,26044120,3437,7599,"g4run","libG4particles.so","G4Gamma::Definition"
24423570,40180802,1391,2230,"g4run","libG4processes.so","G4FTFParameters::GetProcProb@plt"
24415257,20301957,5858,8338,"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay"
24408540,34392896,290,7796,"g4run","libG4processes.so","0x00000000008aed87"
23797773,20807067,7401,7759,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
23734035,26328180,3065,10795,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
23733457,12812783,17202,17815,"g4run","libc.so.6","__memcmp_avx2_movbe"
23732226,23878929,5714,8004,"g4run","libG4processes.so","G4VEmProcess::G4VEmProcess"
23731717,31697538,319,7151,"g4run","libG4geometry.so","G4Paraboloid::operator="
23729704,26229170,461,5960,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print"
23729317,20469302,6298,25731,"g4run","libG4processes.so","G4StatMFChannel::FragmentsMomenta"
23728594,44156874,150,1461,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
23725455,41321247,723,6874,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
23723398,28873094,288,5573,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print"
23721411,46798329,131,5093,"g4run","libG4geometry.so","G4PolyhedraSide::SurfaceTriangle"
23720509,32050490,508,2953,"g4run","libG4track.so","0x00000000000137d8"
23717850,46913070,57,281,"g4run","libG4processes.so","G4StatMFParameters::Beta"
23086199,45342485,428,1993,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
23038861,43369689,232,7731,"g4run","libG4geometry.so","0x00000000001f840f"
23036157,34449859,695,2452,"g4run","libG4processes.so","G4MoleculeTable::PrepareMolecularConfiguration@plt"
23036003,25581507,1842,1616,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
23032510,39070709,0,2483,"g4run","libG4processes.so","0x00000000008388fb"
23031735,64016995,1573,1597,"g4run","libG4processes.so","0x00000000008363e9"
23029187,24349409,598,2052,"g4run","libG4processes.so","0x000000000037b330"
23029091,28808920,1288,6399,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
23027903,39136146,281,8643,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
23025726,36757698,540,2249,"g4run","libG4geometry.so","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
22339637,24485959,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQCD"
22337434,12393824,4586,6529,"g4run","libstdc++.so.6.0.30","operator delete"
22334940,17396553,0,880,"g4run","libG4processes.so","G4MultiBodyMomentumDist::GetInstance"
22331598,21711252,987,13185,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4InuclElementaryParticle>::G4ThreadLocalSingleton"
22331290,18082980,529,1759,"g4run","libG4processes.so","0x00000000008b6d0e"
22329446,43119844,1752,4220,"g4run","libG4geometry.so","G4MagneticField::~G4MagneticField"
22321103,21614432,202,2402,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
22319671,38982911,356,6046,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
21723493,39104143,609,5100,"g4run","libG4processes.so","G4CascadeNPChannel::~G4CascadeNPChannel"
21641843,31504305,832,2870,"g4run","libG4particles.so","G4ExcitedMesonConstructor::AddKStar2PiMode@plt"
21636620,27695558,4577,7018,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection"
21636134,32978451,313,6027,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::print"
21633481,30444694,323,5513,"g4run","libG4geometry.so","G4MultiUnion::DistanceToIn"
21632366,49400674,40,220,"g4run","libG4processes.so","0x00000000008394e6"
20942025,35866255,0,604,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::CalculateCrossSection"
20941970,37838068,677,2342,"g4run","libG4processes.so","G4HadronicParameters::G4HadronicParameters"
20938608,27782030,499,3394,"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron"
20936141,41210668,160,5462,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
20935914,16714970,1001,5043,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
20928609,29833074,1175,8177,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
20924213,28998688,1355,5703,"g4run","libG4processes.so","G4RKPropagation::FreeTransport"
20922727,23570030,316,5834,"g4run","libG4processes.so","G4CollisionOutput::G4CollisionOutput"
20920571,34181900,128,4067,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
20916636,37515839,0,1221,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
20244755,44719231,90,7629,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
20244495,51833766,178,1162,"g4run","libG4processes.so","0x0000000000f2e138"
20242340,53047333,2015,2088,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
20241338,9429798,10740,14018,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
20239724,32499333,1307,5352,"g4run","libG4processes.so","0x0000000000f18f23"
20239328,24038817,983,4961,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath"
20239302,43146298,321,4789,"g4run","libm.so.6","__strtod_nan@plt"
20239272,21901915,2568,2773,"g4run","libG4digits_hits.so","G4VSensitiveDetector::Clone"
20238592,26471874,48,2188,"g4run","libG4global.so","0x000000000005499e"
20238539,34951362,287,2301,"g4run","libG4geometry.so","0x00000000000f76ab"
20234830,31436443,1723,6081,"g4run","libG4event.so","0x0000000000068d71"
20234745,31618616,103,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirManyBody"
20234398,25014354,119,1881,"g4run","libG4tracking.so","0x000000000002f9ae"
20233499,54361306,329,3182,"g4run","libG4geometry.so","G4Box::CalculateExtent"
20232954,46418073,685,4977,"g4run","libG4particles.so","G4DecayTableMessenger::~G4DecayTableMessenger@plt"
20231303,40010710,1748,4510,"g4run","libG4particles.so","G4Gamma::GammaDefinition@plt"
20230456,27458395,1258,2974,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePathOnly"
20216569,20225899,97,1818,"g4run","libG4tracking.so","G4UserLimits::GetUserMinRange"
19550938,30000269,397,3642,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
19548165,34308748,473,5838,"g4run","libG4processes.so","0x000000000037cf50"
19546329,39606709,196,4628,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
19541039,48027179,430,4207,"g4run","libG4processes.so","0x0000000000f67efd"
19532893,24429257,2391,5273,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
18853528,28976731,322,4821,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
18845820,11881193,638,2399,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel"
18844255,29710348,176,766,"g4run","libG4processes.so","G4CascadeData<31, 6, 24, 4, 4, 4, 4, 0, 0>::print"
18844201,15415272,135,5044,"g4run","libG4processes.so","G4CascadeInterpolator<30>::printBins@plt"
18842686,14959467,4972,21374,"g4run","libG4particles.so","G4ParticlesWorkspace::InitialiseWorkspace"
18842297,37773535,181,1424,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
18841345,38243043,139,5278,"g4run","libG4geometry.so","0x0000000000182269"
18836421,27278424,209,5030,"g4run","libG4geometry.so","0x000000000026fb75"
18825080,39347450,655,1691,"g4run","libG4processes.so","G4SeltzerBergerModel::SetupForMaterial"
18154332,19798571,155,4091,"g4run","libG4processes.so","G4SBBremTable::InitSamplingTables"
18150394,20957719,48,1458,"g4run","libG4global.so","0x0000000000054997"
18148717,14813757,7036,6903,"g4run","libG4processes.so","G4ChipsProtonElasticXS::G4ChipsProtonElasticXS"
18147321,25441522,1163,12615,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
18146546,43876904,277,5358,"g4run","libG4geometry.so","G4UniformElectricField::G4UniformElectricField@plt"
18145556,35675382,283,1119,"g4run","libG4tracking.so","G4AttValue::G4AttValue@plt"
18145482,18781037,593,7957,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
18143746,46748393,108,230,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::ProcessDescription"
18142734,24818998,740,4909,"g4run","libG4event.so","0x0000000000068db6"
18141637,28722148,457,10241,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
18141381,17573926,220,5084,"g4run","libG4processes.so","G4eIonisationParameters::~G4eIonisationParameters@plt"
18136628,16685332,271,2927,"g4run","libG4processes.so","G4InuclNuclei::clear"
18131121,23606584,1803,2144,"g4run","libG4processes.so","G4PolarizedIonisationBhabhaXS::Initialize"
18128342,14983324,179,1635,"g4run","libG4track.so","0x00000000000116cb"
17453436,24249309,1260,7386,"g4run","libG4event.so","0x0000000000068e24"
17452899,18341623,187,1276,"g4run","libG4particles.so","G4KaonMinus::Definition"
17451392,30412608,514,2277,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber@plt"
17449721,15585043,119,6340,"g4run","libG4processes.so","G4ScoreSplittingProcess::CopyStepStart"
17448230,22152025,115,413,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
17446772,28532518,192,1704,"g4run","libG4geometry.so","0x00000000000f72ba"
17446563,23732199,510,9361,"g4run","libG4event.so","0x000000000006a41d"
17445690,30313447,354,1177,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMGsPhis"
17444230,31209639,327,3872,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasComplexFZ"
17443294,29534322,205,866,"g4run","libG4processes.so","0x0000000000833cbc"
17441823,27223842,368,1254,"g4run","libG4processes.so","0x00000000008b6d49"
17437521,28721264,505,4310,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::SolveTheEquation"
17432974,18615276,456,5512,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
16755341,12761450,107,893,"g4run","libG4track.so","0x00000000000101fa"
16753094,22552768,123,1429,"g4run","libpythia8.so","Pythia8::Rndm::flat"
16751995,39300939,169,421,"g4run","libG4processes.so","G4Region::SetFastSimulationManager@plt"
16751450,26720738,378,5440,"g4run","libG4processes.so","0x00000000008019bd"
16749946,17512852,450,5906,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable"
16749942,19866818,197,3446,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTrackLength"
16749667,18850385,1130,9284,"g4run","libG4processes.so","G4StatMFChannel::CreateFragment"
16748353,30801864,79,2837,"g4run","libG4processes.so","0x0000000000a5962d"
16748192,18526879,75,2721,"g4run","libG4processes.so","G4NeutronElectronElModel::~G4NeutronElectronElModel@plt"
16747516,15633881,558,2725,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection"
16746705,23850959,0,283,"g4run","libpythia8.so","Pythia8::BeamParticle::xfModifiedPrepare"
16746423,22713968,1164,2877,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
16746041,16518565,7934,16450,"g4run","libG4processes.so","G4O15GEMProbability::G4O15GEMProbability"
16742306,22119146,249,355,"g4run","libG4processes.so","0x00000000008b6d17"
16741220,27428891,1966,6633,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetCrossSectionForProjectile"
16061568,39972776,77,2214,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
16059636,25262275,152,2538,"g4run","libG4geometry.so","G4Tubs::operator="
16055677,22376667,936,5208,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton()::{lambda()#1}>"
16053695,26540878,836,4504,"g4run","libG4geometry.so","G4CutTubs::DistanceToOut"
16053534,18560555,32,618,"g4run","libG4processes.so","G4PhotoElectricEffect::ProcessDescription"
16051357,17042130,619,1330,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt"
16051089,25325254,543,894,"g4run","libG4processes.so","0x000000000037e7c0"
16050377,15134539,64,948,"g4run","libG4track.so","0x00000000000116cf"
16044183,30591331,2419,8954,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getMultiplicity"
16042484,20386606,158,5307,"g4run","libG4geometry.so","G4CutTubs::SurfaceNormal"
16039922,17743399,449,2310,"g4run","libG4particles.so","G4Electron::Definition@plt"
16039391,21185040,817,4637,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNPChannel::~G4CascadeNPChannel()"
16039206,31751857,181,204,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
15358316,9913858,6826,12555,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseAandZ"
15357074,27665058,4878,8470,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>"
15355661,32405078,318,1520,"g4run","libG4processes.so","0x00000000008b09fc"
15354443,31031335,1232,3086,"g4run","libG4processes.so","0x0000000000f18f2b"
15352753,31455377,130,714,"g4run","libG4processes.so","G4DNAMolecularReactionData::ComputeEffectiveRadius@plt"
15352620,36040142,550,1149,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
15351618,40690673,244,1618,"g4run","libG4processes.so","0x000000000083d84f"
15350141,15602288,610,1613,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeGla"
15346685,24358601,264,1685,"g4run","libG4processes.so","G4VDNAModel::~G4VDNAModel@plt"
15340744,31702640,359,1814,"g4run","libG4processes.so","CLHEP::HepStat::inverseErf@plt"
14662154,7908643,436,2868,"g4run","libG4processes.so","G4VXTRenergyLoss::GetComptonPerAtom"
14660480,18015022,7827,9651,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeSim"
14659623,18736091,1507,9316,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getCrossSection"
14658797,38287479,720,841,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
14658422,38408813,235,3423,"g4run","libG4geometry.so","__cxa_atexit@plt"
14657666,2194603,5290,6749,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print"
14657380,13947552,1834,5169,"g4run","libG4processes.so","G4ElementaryParticleCollider::~G4ElementaryParticleCollider"
14657284,25006805,81,5512,"g4run","libG4geometry.so","G4CSGSolid::StreamInfo"
14656529,13876877,785,11663,"g4run","libG4processes.so","G4SeltzerBergerModel::Initialise"
14656382,16097152,553,2617,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy"
14654129,17988115,764,4504,"g4run","libG4event.so","0x0000000000069d6f"
14652251,25934182,821,1826,"g4run","libG4processes.so","G4PAIySection::SumOverInterCerenkov"
14651710,19938875,0,6441,"g4run","libG4processes.so","G4EquilibriumEvaporator::~G4EquilibriumEvaporator"
14649710,14654267,225,9584,"g4run","libG4track.so","0x000000000000f3b4"
14645746,21916212,221,8931,"g4run","libG4processes.so","G4NucleiModel::generateModel"
13966541,7971458,957,6401,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
13961562,24786345,181,4160,"g4run","libG4geometry.so","G4PolyPhiFace::Between"
13961143,15375655,248,3473,"g4run","libG4processes.so","0x00000000008ad1af"
13959599,20378591,227,3515,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1@plt"
13957834,10933409,0,229,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
13956929,24486797,649,4741,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionElastic"
13956361,9421911,84,744,"g4run","libG4processes.so","0x000000000083887d"
13956214,30991850,1558,5467,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronElastic"
13955845,14148426,1502,6644,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection"
13955537,13937467,1416,4216,"g4run","libG4event.so","0x0000000000068ea6"
13955102,8952643,7012,11400,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseA"
13954440,21802550,109,2642,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectRotation"
13953808,14773576,172,6954,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize"
13953625,9064511,7150,2743,"g4run","libG4track.so","G4ParticleChange::CheckIt"
13952451,19791510,962,1446,"g4run","libG4particles.so","0x000000000006cd3a"
