cycles,instructions,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
30715074,36407947,7314620,31516052,5910123,"g4run","libc.so.6","__strlen_avx2"
30710413,25815663,13616735,29284052,9383273,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
30708397,17237943,9529053,18489970,14084706,"g4run","libG4processes.so","G4VEmProcess::G4VEmProcess"
30708239,23005845,11440250,27784281,12701326,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade"
30708006,53544441,5437113,33414102,36077415,"g4run","libG4geometry.so","G4Trap::ApproxSurfaceNormal"
30693920,32955836,8191239,39608564,2755718,"g4run","libG4particles.so","G4Gamma::Definition"
30686848,48639043,10858523,41441188,1408742,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
30015960,43954701,10624444,48413700,9950307,"g4run","libG4particles.so","G4MesonConstructor::ConstructLightMesons"
30015533,38302712,4434775,33090336,17895261,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
30015175,58342869,3357874,53429629,33887255,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
30012239,44453718,5938511,36685827,8575292,"g4run","libG4processes.so","G4VXTRenergyLoss::BuildEnergyTable"
30003248,49601280,1534342,19329060,26110918,"g4run","libG4processes.so","G4C15GEMChannel::~G4C15GEMChannel"
29989326,53892011,7099316,42085869,10232279,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
29317350,51467376,4884552,24106631,28734486,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
29312704,47112746,8690451,42638404,14150483,"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope"
29311298,44177300,9679394,51790665,3674531,"g4run","libG4processes.so","G4OpticalParameters::~G4OpticalParameters"
29306514,19907827,4632623,22936368,4999965,"g4run","libG4tracking.so","0x000000000002f82a"
29303858,33569764,4107107,27628795,4341602,"g4run","libG4tracking.so","G4UserLimits::SetUserMinRange"
28623543,52821020,8358251,30814726,4183898,"g4run","libG4processes.so","0x00000000008363e9"
28612736,45959259,5696264,17643750,29612248,"g4run","libG4geometry.so","G4UnionSolid::CalculateExtent"
28610985,21294094,12430074,23253054,5351270,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcEntropy"
28610161,44488721,5542836,46579658,26057689,"g4run","libG4tracking.so","0x000000000002f83f"
28602027,52301833,6793206,30396234,24999138,"g4run","libG4geometry.so","0x00000000000e4a2e"
28601505,39089103,6829932,28881617,3100769,"g4run","libG4processes.so","G4MultiBodyMomentumDist::GetInstance"
28596410,54533854,1420034,6819937,51364902,"g4run","libG4processes.so","G4StatMFParameters::DBetaDT"
28585523,37514148,2911995,12215125,30970421,"g4run","libG4geometry.so","G4Box::DistanceToOut"
27926639,41345353,2817808,28722444,32467933,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
27917162,29139427,16493027,31870922,13281866,"g4run","libG4processes.so","G4O16GEMProbability::G4O16GEMProbability"
27915684,43147838,11572466,36904357,6223731,"g4run","libG4processes.so","0x000000000037ba40"
27914508,58033743,5407083,23338941,41981205,"g4run","libG4geometry.so","G4SubtractionSolid::GetCubicVolume"
27908611,53029470,14010518,54463900,10266449,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print"
27225096,41124104,15181321,34623744,7782587,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates"
27222737,53611072,4998516,24382777,31776614,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceToOneSide"
27220833,45008071,6111611,25257170,7366062,"g4run","libG4global.so","G4ThreadLocalSingleton<G4GeometryTolerance>::G4ThreadLocalSingleton"
27212088,46144820,6287119,32498771,20965099,"g4run","libG4geometry.so","0x0000000000270ba8"
27200946,33460473,8009078,33448946,3808512,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
26648687,23074986,8779322,21690499,14220150,"g4run","libG4processes.so","G4StatMFMacroChemicalPotential::CalcChemicalPotentialNu"
26524589,34181113,15487389,27218579,7020669,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
26522081,51456381,3345997,17800640,23040472,"g4run","libG4geometry.so","_G4cerr_p@plt"
26520347,61689393,4599009,27969595,27161456,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
26519556,26817600,10093261,28339615,1472960,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::_M_realloc_insert<G4Fragment const&>"
26517682,26410951,10869161,22454776,3346532,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
26515593,33522758,13759976,32671907,2740536,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::print"
26514970,26109553,13841482,36273545,8196840,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
26514435,52244279,5043847,48229856,6491956,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
26507850,19469236,15685516,25798579,413590,"g4run","libc.so.6","__memcmp_avx2_movbe"
26505609,32225128,2917552,22792180,12604029,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
26504852,36712625,3206642,32921431,49966017,"g4run","libG4geometry.so","G4UniformElectricField::G4UniformElectricField@plt"
25822999,20244459,12508898,33679245,2407072,"g4run","libG4particles.so","G4Electron::Definition@plt"
25821123,32141297,4692648,26222963,21415046,"g4run","libG4geometry.so","0x00000000000e4a28"
25818847,35259474,7289065,37883270,3378092,"g4run","libG4processes.so","0x0000000000a48fca"
25815735,32770015,7071643,34252904,2782955,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print"
25808466,32298928,14277319,30381526,8864511,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
25132004,55349071,8253509,49868493,3755961,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()@plt"
25129427,32494269,9341016,48215299,1680798,"g4run","libG4processes.so","G4InuclNuclei::clear"
25126016,24262274,11052496,28966335,6961865,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print"
25125146,53325605,14282539,42217373,13028129,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
25121051,22691073,5163123,15179582,5554951,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetCrossSectionForProjectile"
25119794,36711105,8597409,36559917,7849769,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection"
25119641,36464139,2362002,21473914,17795066,"g4run","libG4geometry.so","0x00000000000eac5d"
25117614,56462620,1214545,4295518,43275725,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
25114097,27499158,5168781,31226357,6144840,"g4run","libG4processes.so","0x000000000083492a"
24426234,19588711,5542451,28864926,2949140,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
24424659,17463415,14285383,15164082,5581107,"g4run","libG4processes.so","G4StatMFChannel::FragmentsMomenta"
24422262,39024561,3446725,23272612,3944623,"g4run","libG4processes.so","0x000000000083d84f"
24422175,48316831,3633606,21183016,18812876,"g4run","libG4geometry.so","G4Paraboloid::operator="
24421665,36707367,5766064,23660368,18822129,"g4run","libG4processes.so","0x0000000000f18f2b"
24418940,34172970,3520839,26345859,19863013,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
24418181,53248119,7886410,37769904,5124638,"g4run","libG4processes.so","G4FTFParameters::GetProcProb@plt"
24416022,36343732,3908970,30047813,25286249,"g4run","libG4geometry.so","G4ExtrudedSolid::GetVertex"
24415413,34182832,2728206,23120903,20567331,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectTranslation"
24412407,36127696,6003186,33846521,11427641,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
23729123,63762182,6456142,30681604,21467716,"g4run","libG4particles.so","G4Gamma::GammaDefinition@plt"
23728383,36849960,1270770,2506930,39682326,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
23726750,47406395,5925163,44686326,25796069,"g4run","libG4processes.so","0x0000000000f18f23"
23725849,33666386,6157984,43118916,14860410,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
23719516,35582603,8135640,41209625,4294098,"g4run","libG4processes.so","0x000000000037b330"
23719508,45954787,2579374,22446932,16510157,"g4run","libG4particles.so","G4DecayTableMessenger::~G4DecayTableMessenger@plt"
23717988,52680816,3159432,28799389,3088633,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt"
23717298,40203317,2008802,20492622,9395887,"g4run","libG4processes.so","0x0000000000838e4f"
23716342,52860657,1827862,36618098,6546370,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
23714270,25015164,5164941,21042785,11774675,"g4run","libG4geometry.so","0x00000000000f76ab"
23130395,26015385,2545935,30083398,6860855,"g4run","libG4event.so","0x0000000000068e44"
23037574,19749476,3068231,26040184,11666663,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronElastic"
23036685,15488974,3505737,17944801,6007403,"g4run","libG4processes.so","G4VXTRenergyLoss::GetAngleXTR"
23035627,18829103,4335565,53696018,1948828,"g4run","libG4processes.so","0x00000000008b6d6c"
23034433,29935196,7779480,40625626,2666305,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
23030713,30141928,15330252,30149067,6250989,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4InuclElementaryParticle>::G4ThreadLocalSingleton"
23024532,34570779,5210265,29178630,5484268,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity"
23024525,30996788,5433778,31377008,11189386,"g4run","libG4geometry.so","field_utils::relativeError"
23023249,21416227,6145813,16949517,3459055,"g4run","libG4processes.so","G4ChipsProtonElasticXS::G4ChipsProtonElasticXS"
23019143,29810536,1598723,24043573,6280238,"g4run","libG4processes.so","0x00000000008394eb"
23018700,36876567,2722228,23894538,11577074,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
23010209,32644872,5111153,27197417,9229419,"g4run","libG4particles.so","G4ExcitedMesonConstructor::AddKStar2PiMode@plt"
22312912,32211826,6627597,25863885,1347238,"g4run","libG4particles.so","0x000000000006cd3a"
21637829,32844317,3245381,16430674,21874242,"g4run","libG4geometry.so","G4UnionSolid::GetCubicVolume"
21637475,46443129,2713884,33528481,5269268,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
21636401,44030685,5545197,20086386,10601513,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionElastic"
21632577,33102549,5263649,44010874,2269241,"g4run","libG4tracking.so","0x000000000002f837"
21632232,24757493,9891377,26688425,4117423,"g4run","libG4processes.so","G4RKPropagation::FreeTransport"
21630527,15893661,2900098,20020166,6177485,"g4run","libG4processes.so","G4PAIySection::NormShift"
21626931,28664949,8951721,26935289,10637913,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
21624158,30065582,3883785,41109052,4573023,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
20937609,34608179,1909384,18171355,16322421,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
20936905,35186283,4014852,38502332,6835507,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
20935900,34755820,9768232,30916266,4336785,"g4run","libG4processes.so","G4NucleiModel::generateModel"
20931776,35572175,4567676,32736600,6579402,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
20931407,17449778,7146297,18567165,5551775,"g4run","libG4processes.so","G4StatMFChannel::CreateFragment"
20931331,21357404,3988753,10103537,20290985,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
20928481,40740359,4656365,19899433,8551066,"g4run","libG4processes.so","__tcf_0"
20244255,31617278,4657282,30001291,11672762,"g4run","libG4processes.so","G4NeutronElectronElXsc::IsElementApplicable"
20243814,33646689,7783058,44388389,1822885,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>"
20242700,27988829,5825012,4786222,38753473,"g4run","libG4processes.so","G4MuonicAtomDecay::DecayIt"
20236920,19713791,11359715,18979887,490064,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
20236521,36763779,5658351,28161373,13949054,"g4run","libG4processes.so","0x0000000000f2e138"
20234878,27118872,3152936,15010203,13848691,"g4run","libG4tracking.so","0x000000000002f9ae"
20234562,35952150,1627545,24099064,3696057,"g4run","libG4processes.so","0x00000000008394e6"
20229093,19516409,1176535,13376719,13315192,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
20228454,41925956,3352503,24962173,26185404,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
20225802,35840145,2833944,25740304,12762235,"g4run","libG4particles.so","G4IonTable::GetIon"
19547623,28865174,10140370,33365675,2714477,"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron"
19538617,27097851,5170151,19529148,14815824,"g4run","libG4processes.so","G4DiffuseElasticV2::~G4DiffuseElasticV2@plt"
19538086,29882600,6461881,16082467,3328375,"g4run","libG4processes.so","G4EquilibriumEvaporator::~G4EquilibriumEvaporator"
19536784,21845826,4376810,24432592,5887216,"g4run","libG4processes.so","0x000000000037cf50"
19534545,64309790,897557,14881149,45071081,"g4run","libG4geometry.so","0x00000000000e516c"
18851337,24378375,3279390,23081506,12426869,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
18850133,17587247,4061383,29990806,5753947,"g4run","libG4geometry.so","G4MultiUnion::operator="
18848941,20875914,2727408,11306244,5987687,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
18845997,31582090,5501825,21408921,1110643,"g4run","libG4processes.so","__cxa_rethrow@plt"
18842330,15305360,4167008,18188783,6485178,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTrackLength"
18840858,35131000,5804774,29450102,3354520,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
18837817,23993449,4562100,19290850,6374268,"g4run","libG4processes.so","0x00000000008b09fc"
18837734,25158118,5866177,26141400,2249322,"g4run","libG4processes.so","0x000000000093aa4c"
18837071,19368220,5950090,13650599,7240659,"g4run","libG4processes.so","0x000000000037f6a0"
18833153,21944466,3156037,13260640,804347,"g4run","libG4global.so","0x000000000005499e"
18829459,21781455,608155,7463460,11221149,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CalculateCrossSection"
18154455,39103947,3098467,19461717,2737935,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetTransitionRandom"
18151276,26637858,2115638,17978833,19888833,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
18149219,14504189,1446704,10345718,6811126,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::SolveTheEquation"
18148487,20973128,4357701,12417862,15709368,"g4run","libG4processes.so","G4VXTRenergyLoss::GetAngleVector"
18146600,38967786,2538054,18308771,14790204,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
18144313,28027279,4729123,22746911,9400719,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionInelastic"
18142653,33979907,1662602,14519713,9964099,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2"
18138823,34556203,3915987,30668095,5688185,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
18134364,23457656,5716011,13370222,512203,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print"
18132699,38253270,2374255,29460607,5330846,"g4run","libG4tracking.so","0x000000000002f1de"
17454484,24623626,5934888,20699380,8649003,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath"
17454211,46281207,1815048,15198146,38130207,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
17450900,46119499,808663,3129103,37968561,"g4run","libG4processes.so","G4StatMFParameters::Beta"
17446380,12062323,1339821,12299363,1494855,"g4run","libG4tracking.so","0x000000000002f9a9"
17445836,27198279,3273532,22293141,7064257,"g4run","libG4processes.so","std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append"
