instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
39758680,41853758,35061918,5198271,26355429,17458659,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
39690144,49421869,47852784,3717021,36504409,18107508,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
39649216,53737165,54766001,4709019,19193256,28242129,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::InitialiseForElement"
39621197,38360055,33932711,5211526,38036127,16537092,"g4run","libG4processes.so","0x000000000083492a"
39421866,39240650,38343027,5182475,23751121,18131511,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
38899866,30293085,39175073,3887704,18222178,9331859,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
38884467,44932219,52675085,3115635,33270194,21163285,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
38847017,41424905,46848188,2086667,29374759,12545951,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
37862065,51772649,54740811,4670072,41357761,16296228,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
37770902,39946063,38735289,2303357,22822638,17465609,"g4run","libG4geometry.so","0x00000000000eac5d"
37763601,43206993,27446342,3199309,11291724,21738580,"g4run","libG4processes.so","G4ExcitationHandler::BreakItUp"
37661973,35108268,51903097,2829167,12902969,32666146,"g4run","libG4geometry.so","G4Box::DistanceToOut"
37467540,32755122,30138376,2893427,21893525,8237743,"g4run","libG4geometry.so","0x000000000026fb75"
37429832,34751942,63547609,2676207,35071127,11714435,"g4run","libG4processes.so","0x0000000000838e4b"
37010400,39967747,47880264,13342942,35958718,6890235,"g4run","libG4processes.so","G4IntraNucleiCascader::G4IntraNucleiCascader"
36986895,30471595,29868153,1843730,21922800,9419860,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMGsPhis"
36911890,36513399,37246417,4289360,32601745,12184250,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
36444731,39653051,33804691,3606041,29936683,10509637,"g4run","libG4tracking.so","0x000000000002f1de"
36169581,78998075,43767782,5131743,27554271,16486708,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
36093057,54040717,53635354,16502341,45421643,14555787,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy"
36004821,44590424,31251064,2643323,25986161,12779630,"g4run","libG4processes.so","0x00000000006c9043"
35566647,39110428,31659552,2886677,9342224,32408038,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getMultiplicity"
35536530,42414529,38717155,10410826,33624588,3842682,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__class_type_info::__do_dyncast"
35413494,20832816,27625574,5856825,19705131,6845653,"g4run","libG4particles.so","G4PionPlus::Definition"
35409357,39052225,35227336,6433936,50473481,1486462,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::G4CascadeFinalStateAlgorithm"
35397080,67911722,37551101,21162860,43014390,13126288,"g4run","libG4processes.so","G4EmParametersMessenger::SetNewValue"
35363039,28169368,33480385,2328031,26692253,7223453,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportProgress"
35143720,44756269,44673243,8728232,42371205,3045411,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
35096888,49484720,35415940,9286458,32870755,4917737,"g4run","libG4event.so","0x0000000000069d87"
34708133,54093542,27980655,5044511,25132014,10419890,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
34695146,42361334,59151478,7542991,32252157,3348250,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillUsingKopylov"
34261698,31088014,46805211,9228064,32741035,3761755,"g4run","libG4particles.so","G4DynamicParticle::operator="
33816901,54556863,35970434,4424684,21835097,11188783,"g4run","libG4geometry.so","0x00000000000f76ab"
33752509,35897319,38949748,3820084,21062339,21907465,"g4run","libG4processes.so","G4IonsShenCrossSection::calEcmValue"
33390489,39852186,46812327,2190192,31684414,11348306,"g4run","libG4processes.so","0x00000000008394e6"
33344345,45539983,55038283,8971643,48237316,1271421,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum"
33312839,53793917,37380880,14395878,29137117,2934430,"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection"
33254099,31721016,40765889,2512392,26496449,6228074,"g4run","libG4event.so","0x0000000000068db8"
33052994,50905225,35570238,3936705,64519652,4545238,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetQ2max"
33000902,35407342,25381270,4284504,30811185,11334318,"g4run","libG4processes.so","G4PhysicsVector::Value"
32732300,38402608,45729390,4171384,34308109,11251823,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::find"
32685676,42596504,43813546,4998809,30612700,19124534,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
32608355,34728968,29540345,5559005,23480514,9985665,"g4run","libG4geometry.so","field_utils::relativeError"
32569604,35689946,37600455,4225471,29295775,11744096,"g4run","libG4geometry.so","G4CSGSolid::StreamInfo"
32565826,36817475,38353191,8352921,21464570,6042155,"g4run","libG4processes.so","G4ProtonField::G4ProtonField"
32443609,51653885,37733089,6897808,28223300,4993984,"g4run","libG4particles.so","G4Electron::Definition"
32403551,62530899,59555767,18352355,38027985,10709735,"g4run","libG4global.so","G4Pow::G4Pow"
32357293,33389810,31791228,10934333,39910435,1052517,"g4run","libG4processes.so","G4NucleiModel::reset"
32333958,27768046,25335200,7441395,26248331,1931212,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralGaussian"
32018395,41366818,45414489,14278398,27310772,8761885,"g4run","libc.so.6","_int_free"
31942190,37051195,38754894,5624675,14387512,5494389,"g4run","libQt5Qml.so.5.15.5","std::vector<double, std::allocator<double> >::reserve"
31903014,39343863,30800698,5279797,27300270,12312684,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
31865383,25763618,40230502,4447183,23607481,15986667,"g4run","libG4processes.so","0x0000000000f69b7f"
31793164,51907122,44048231,11367362,39629802,7358997,"g4run","libG4processes.so","G4NuclearFermiDensity::GetDeriv"
31774882,30706944,19977408,2559553,24527504,9510412,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
31753775,27160553,44073031,3987540,12619797,17977903,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
31481941,45840972,46499061,9830921,51846427,4830396,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetSlope"
31440498,26886530,21320420,4300429,19304486,14087564,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF"
31129539,30993148,31540826,7620499,29170991,4715220,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
31071700,51954542,40168575,7885591,25357820,9823509,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleXTRdEdx"
30858601,41471273,50886407,9010002,44797896,5563704,"g4run","libG4processes.so","0x00000000008363e3"
30613786,30825948,25710197,11035820,30578660,6056396,"g4run","libG4processes.so","G4HadronicException::Report"
30565572,39980355,29917162,15271451,30954942,17550028,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
30344820,39733439,54044799,2897866,30978283,12673775,"g4run","libG4processes.so","0x00000000008388fb"
30331882,15942247,22682590,5027139,17409338,2004400,"g4run","libG4processes.so","G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt"
30045845,45774241,23418754,2712631,13821134,13643319,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway@plt"
29806409,37842474,21279951,4075751,18488209,1792647,"g4run","libG4geometry.so","0x00000000000f72ba"
29797473,33771238,22182995,3192571,25082983,13543246,"g4run","libG4processes.so","0x000000000083a0e8"
29614871,47474018,44449774,3645357,24479994,11594320,"g4run","libG4processes.so","0x00000000006c9047"
29519030,49362317,47079201,4746237,30472181,15600218,"g4run","libG4processes.so","0x0000000000f69b64"
29185829,50909823,38192277,9090967,35853929,7252962,"g4run","libm.so.6","__acos"
28988656,13591840,20449919,1715901,11273542,6510977,"g4run","libG4geometry.so","G4PolyconeSide::FindLineIntersect"
28836352,27460973,17671167,2040016,18153400,2778681,"g4run","libG4track.so","0x00000000000116cb"
28599172,19237854,22448093,2419640,15729483,11725717,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTrackLength"
28537877,31991510,30995995,3874771,27429236,12528373,"g4run","libG4geometry.so","0x00000000000e4a28"
28489109,27200665,26453607,2429620,17122382,5371471,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
28473180,45529125,37744031,4596612,29753083,5058242,"g4run","libG4processes.so","std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append"
28440070,27390840,28391103,3986192,19245422,8295519,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
28149274,26864243,33871257,7225553,28114991,2488793,"g4run","libG4processes.so","G4CascadeColliderBase::inelasticInteractionPossible"
28024922,40199786,32862900,4831154,27568477,16037431,"g4run","libG4tracking.so","0x000000000002f82a"
27941173,41175572,26967485,10327391,39662854,555592,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
27749217,16644313,29376873,3047295,13766992,6105407,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
27619964,32037090,16261373,9262289,17505094,7508125,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle*, std::allocator<G4InuclElementaryParticle*> >::_M_fill_insert"
27295381,22825531,30326138,6403737,19188210,3948591,"g4run","libG4processes.so","G4PairProductionRelModel::GetLPMFunctions"
27124366,44715745,34532715,6017519,35603078,15422620,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
27051469,27677514,14732608,8736355,14421098,3694639,"g4run","libG4processes.so","G4Fissioner::deExcite"
26975243,32761482,27500103,8210367,35634971,4255322,"g4run","libG4processes.so","G4NucleiModel::passFermi"
26657378,28426563,13037792,2448002,21882499,0,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::CalculateCrossSection"
26546789,23799377,23198505,2546591,18928226,1850143,"g4run","libG4processes.so","0x000000000083d84f"
26544983,16486603,11864659,3462575,20752760,8388026,"g4run","libG4processes.so","G4VTransitionRadiation::DumpInfo"
26506915,25750123,40751618,2863339,24759999,24230352,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
26478431,48888341,36269096,2737619,21154521,24572867,"g4run","libG4geometry.so","0x0000000000212366"
26449363,25591543,25332937,5374610,10931090,1391844,"g4run","libG4particles.so","0x000000000006bd68"
26444048,31782902,26247197,4094574,29384670,3811861,"g4run","libG4event.so","G4IonTable::GetIon@plt"
26411854,41272034,18887542,3832131,32169540,2197727,"g4run","libG4processes.so","G4PolarizedIonisationModel::SampleSecondaries"
26275942,30824576,28223198,4288103,26887416,5377139,"g4run","libG4tracking.so","G4UserLimits::SetUserMinRange"
26262360,28487466,25646012,4602530,32593340,3315992,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
26206511,26956688,32764077,3565274,19701802,10457648,"g4run","libG4processes.so","G4TransitionRadiation::AngleIntegralDistribution"
26184541,35051188,36345314,5112921,26765937,11542484,"g4run","libG4processes.so","0x000000000037cf50"
26079384,29947354,36909104,4595276,26316873,9840048,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
25812765,23167102,29010110,5927148,21211156,16059499,"g4run","libG4global.so","G4Physics2DVector::Retrieve"
25812318,30342834,31390770,2639149,21682046,12567754,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
25751277,40074997,41429687,9524564,35053130,3833791,"g4run","libG4processes.so","0x00000000008363e9"
25586943,20971233,28100907,1843618,16722614,7970079,"g4run","libG4processes.so","G4eIonisationParameters::~G4eIonisationParameters@plt"
25446177,45292397,31770867,7157789,35999421,3360092,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::printTable"
25346571,20940101,18722352,2476992,19952381,3489843,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetTransitionRandom"
25322705,26054224,22653895,1470196,11472123,9075954,"g4run","libG4geometry.so","G4NormalNavigation::~G4NormalNavigation"
25298836,28841749,17163045,4270904,17500435,3115576,"g4run","libG4processes.so","0x00000000008b09fc"
25094943,25216442,26716049,4216268,25700964,3087029,"g4run","libG4geometry.so","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
25019848,38699584,37259423,3207429,32036606,6207718,"g4run","libG4event.so","0x0000000000068e44"
24924655,43932256,28241052,4707620,30845140,2466528,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
24881854,24624035,22259487,4278680,19614378,4923979,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTrackLength"
24718455,24010220,22873469,3995250,29823406,1284225,"g4run","libG4processes.so","0x00000000008b6d6c"
24695344,13533962,15995875,3759148,18097386,2414500,"g4run","libG4processes.so","G4CascadeDeexciteBase::~G4CascadeDeexciteBase"
24523412,46368839,26014311,9815979,22301531,7535260,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::Register"
24522540,13046711,17732236,0,2412912,14661355,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
24417981,18757871,34828153,7266792,16045003,4276508,"g4run","libm.so.6","log@@GLIBC_2.29"
24169957,20188696,17091101,3935940,24760348,11967977,"g4run","libG4tracking.so","0x000000000002f83b"
24161114,15764455,25085857,1873067,17226424,3795542,"g4run","libG4processes.so","G4PhysicsVector::Value"
23985077,34334585,34526319,2607670,14807822,14775427,"g4run","libG4processes.so","0x0000000000f2e138"
23921222,33878840,27359164,2383760,21998511,6511187,"g4run","libG4tracking.so","G4UserLimits::GetUserMinRange"
23868934,38162482,27634204,2142535,16678678,8168033,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2"
23634295,25934576,21602619,1684313,15174200,8493103,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
23632604,26135493,23798616,2721810,12743687,8204741,"g4run","libG4processes.so","0x0000000000833cbc"
23436672,29881708,26844639,2672446,24276369,10037780,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
23371777,17911630,15922231,2740789,18644894,3575757,"g4run","libG4processes.so","G4CascadeInterpolator<30>::printBins@plt"
23254896,29973349,25800792,6258468,26717326,3851995,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity"
23219742,26805567,38245190,4339902,21648027,14110310,"g4run","libG4processes.so","0x00000000005f4429"
23199514,19802207,21335943,2587400,20577448,5123106,"g4run","libG4processes.so","0x00000000008019bd"
23191780,21187653,29304088,4520300,19198534,7744772,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry"
22725432,23117486,23186487,2041694,13994634,5925907,"g4run","libG4tracking.so","G4AttValue::G4AttValue@plt"
22710529,25849752,26004954,4446977,25772462,2636168,"g4run","libG4global.so","0x000000000005499e"
22638048,15637893,19549365,2043986,8864409,9017088,"g4run","libpythia8.so","Pythia8::NNPDF::xfxevolve"
22406014,17581823,9599614,780970,10638793,3685173,"g4run","libG4processes.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
22342215,40890088,45451090,4395727,37819060,3936208,"g4run","libG4particles.so","G4IonTable::FindIon"
22295309,33698702,38509816,3206163,8523086,16933436,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::GetFactory"
22230762,11957137,16877588,4614233,20528957,7308885,"g4run","libG4particles.so","G4AntiDMesonZero::Definition"
22114524,25284289,16844529,3575926,18554042,2154773,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()@plt"
22114437,25660653,35752398,870814,3267520,16026543,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
22048731,27020853,30143384,11832103,48146491,5623549,"g4run","libc.so.6","__strncmp_avx2"
