cycles,instructions,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,comm,dso,symbol
2095435,0,0,106,0,91,"g4run","libG4processes.so","G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print"
2095330,0,132093,1525,47006,129,"g4run","libG4processes.so","G4OpticalParameters::GetMieVerboseLevel"
2095266,918666,27222,757,3590,209,"g4run","libstdc++.so.6.0.30","malloc@plt"
2095251,6478253,44516,1545,21759,209,"g4run","libG4particles.so","0x00000000000631a1"
2095240,0,19851,0,23697,1494,"g4run","libG4particles.so","G4AntiAlpha::Definition"
2095201,2079011,60134,141,37574,53,"g4run","libG4processes.so","0x00000000008b6e5e"
2095136,7657421,86721,4139,0,348,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
2095130,0,0,557,21118,0,"g4run","libG4processes.so","0x0000000000a2a7f5"
2095124,4322237,131553,987,44173,136,"g4run","libG4event.so","0x0000000000069dac"
2095113,934363,12753,1188,6639,42,"g4run","libG4processes.so","G4CollisionOutput::getRecoilFragment"
2095098,4339360,31654,1744,23335,509,"g4run","libG4processes.so","G4VCrossSectionRatio::G4VCrossSectionRatio"
2095029,6489150,0,321,0,0,"g4run","libG4processes.so","G4Bessel::K1"
2095021,1134970,17659,0,18056,47,"g4run","libG4processes.so","G4CacheReference<CLHEP::HepLorentzVector*>::Destroy"
2095011,2211344,59049,0,9979,60,"g4run","libG4processes.so","G4INCL::Nucleus::emitInsidePions@plt"
2095006,3101008,49749,61,31014,1657,"g4run","libG4particles.so","G4AntiHyperTriton::Definition"
2094909,1066479,81158,4011,19315,1696,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
2094867,0,90635,1044,16553,148,"g4run","libG4event.so","0x000000000006a49d"
2094866,996271,51061,118,0,0,"g4run","libG4processes.so","0x00000000008af1d6"
2094766,5309889,28619,233,15651,0,"g4run","libG4processes.so","0x000000000083d212"
2094734,3263926,10452,92,6457,1185,"g4run","libG4particles.so","G4Alpha::Definition"
2094731,2120766,0,419,0,47,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIncidentEnergy"
2094720,1075160,20035,854,14614,192,"g4run","libstdc++.so.6.0.30","strcmp@plt"
2094712,5322706,107383,380,24953,106,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
2094649,1162895,10190,273,24701,462,"g4run","libG4processes.so","0x0000000000a16ca5"
2094630,911753,0,393,0,0,"g4run","libG4processes.so","0x0000000000833f67"
2094623,7981250,144696,547,72647,41,"g4run","libG4processes.so","0x00000000008b6e57"
2094608,3255810,12536,603,0,162,"g4run","libG4processes.so","G4INCL::ParticleList::rotateMomentum@plt"
2094592,3295739,78415,0,70275,0,"g4run","libG4processes.so","G4C16GEMProbability::~G4C16GEMProbability@plt"
2094574,1122689,58258,0,9536,0,"g4run","libG4geometry.so","G4Tubs::CreatePolyhedron"
2094469,4446928,43560,0,4809,0,"g4run","libG4track.so","0x000000000000c62c"
2094392,6637505,44822,170,0,43,"g4run","libG4processes.so","0x0000000000f087af"
2094373,4377841,34569,1234,15410,328,"g4run","libG4processes.so","0x000000000037e250"
2094307,0,21219,96,0,0,"g4run","libG4geometry.so","0x00000000000f76c3"
2094252,7982628,18149,4668,19544,638,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity"
2094235,1172840,0,109,4502,208,"g4run","libG4processes.so","G4RKPropagation::Transport"
2094221,2226101,23507,178,12433,628,"g4run","libG4particles.so","G4Proton::Definition"
2094080,2137198,39406,1411,3373,2124,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
2093991,1046293,88586,143,34993,86,"g4run","libG4geometry.so","0x00000000000f728d"
2093980,987981,55886,0,12833,39,"g4run","libG4processes.so","G4GammaNuclearXS::SelectIsotope"
2093961,5743717,57181,432,20987,29,"g4run","libG4processes.so","0x0000000000836c64"
2093915,1960875,0,279,4143,161,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNewEstimate"
2093848,1079650,105318,1591,19068,306,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy"
2093848,1074683,52861,1638,11042,70,"g4run","libG4event.so","0x000000000006a404"
2093836,1084704,10806,0,4797,38,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
2093776,6614160,0,220,6216,100,"g4run","libG4processes.so","G4CollisionOutput::removeOutgoingParticle@plt"
2093768,3319737,89038,697,57721,30,"g4run","libG4processes.so","0x00000000008b6ce8"
2093763,974017,71879,411,12555,0,"g4run","libG4processes.so","0x00000000004ba7d9"
2093708,6082469,0,558,0,0,"g4run","libG4particles.so","G4AntiProton::AntiProtonDefinition@plt"
2093705,6705297,25893,124,11375,301,"g4run","libG4processes.so","G4He3GEMProbability::~G4He3GEMProbability@plt"
2093695,2105843,42516,1150,14365,217,"g4run","libG4geometry.so","G4Mag_SpinEqRhs::EvaluateRhsGivenB"
2093624,6589059,161974,756,32311,97,"g4run","libG4processes.so","G4ProcessAttribute::G4ProcessAttribute@plt"
2093576,2144074,0,547,34396,1314,"g4run","libG4particles.so","G4GenericIon::Definition"
2093553,6550691,17430,1292,31932,228,"g4run","libG4particles.so","G4SigmaMinus::Definition"
2093512,1093312,14335,547,9564,90,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
2093473,4425688,137370,1115,13334,44,"g4run","libG4processes.so","G4RToEConvForPositron::~G4RToEConvForPositron"
2093412,12104208,104174,0,75181,58,"g4run","libG4particles.so","G4BaryonConstructor::ConstructCharmBaryons"
2093348,10726376,323071,1384,39756,133,"g4run","libG4event.so","0x0000000000068db1"
2093218,0,0,0,0,0,"g4run","libG4processes.so","0x0000000000b3f906"
2093113,4490049,0,212,27469,82,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
2093078,2111965,0,0,18376,0,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
2093031,1153815,0,0,0,46,"g4run","libG4global.so","G4PhysicsVector::Store@plt"
2093010,1114651,62419,823,25348,20,"g4run","libG4tracking.so","0x000000000002f7c7"
2093007,1111963,0,554,18467,444,"g4run","libG4particles.so","G4Neutron::Definition"
2092951,5391968,97091,174,47956,49,"g4run","libG4particles.so","0x000000000006c82a"
2092907,3426016,0,0,0,59,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture"
2092890,1565749,25287,913,6393,686,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
2092631,5654863,34117,863,15148,155,"g4run","libG4global.so","0x00000000000564ce"
2092432,2146589,0,85,26702,49,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
2092402,6594534,40655,362,21990,30,"g4run","libG4geometry.so","0x00000000000f7287"
2092381,6600101,36162,318,4912,0,"g4run","libG4geometry.so","0x0000000000212428"
2092264,2060212,0,227,12484,33,"g4run","libm.so.6","@plt"
2092252,2151467,106109,475,0,43,"g4run","libG4geometry.so","0x00000000001c1e9a"
2092150,2121672,109130,327,9599,200,"g4run","libG4event.so","0x0000000000069d4d"
2092133,2148647,0,342,23082,0,"g4run","libG4event.so","0x0000000000068e30"
2092013,6575980,64705,913,23441,460,"g4run","libG4event.so","0x0000000000069d46"
2091913,2205542,0,342,8651,0,"g4run","libG4geometry.so","0x000000000018709a"
2091898,3967821,46739,0,9126,103,"g4run","libG4processes.so","G4PAIySection::SumOverIntervaldEdx"
2091822,2190549,58976,288,25837,47,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
2091764,0,0,490,3494,26,"g4run","libG4geometry.so","0x000000000027093c"
2091688,2242445,9875,0,10119,0,"g4run","libG4processes.so","0x00000000008b6e67"
2091679,2307023,0,641,0,43,"g4run","libG4geometry.so","G4ReflectedSolid::GetCubicVolume"
2091665,0,74028,1982,35455,472,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonInelastic"
2091648,958903,13578,712,18614,196,"g4run","libG4processes.so","0x00000000008b6797"
2091511,1051452,0,0,0,0,"g4run","libG4processes.so","G4MuonicAtomDecay::DumpState"
2091165,6353549,72339,1275,16966,57,"g4run","libG4geometry.so","0x00000000001c22d7"
2091075,1820232,35337,115,33782,145,"g4run","libG4processes.so","__1DSortOut::Sort@plt"
2090919,2949823,11666,580,5831,89,"g4run","libG4geometry.so","0x00000000001c9d86"
2090759,1106983,16246,449,7796,0,"g4run","libG4processes.so","0x000000000037df70"
2090645,0,0,554,0,45,"g4run","libG4processes.so","0x00000000009f87fd"
2090553,4317359,36670,2711,3787,1058,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry"
2090474,0,0,1243,9415,122,"g4run","libG4processes.so","G4StatMFFragment::GetEnergy"
2090462,3428206,19927,160,25666,0,"g4run","libG4processes.so","0x0000000000838ef4"
2089858,7842693,116904,184,71602,0,"g4run","libG4processes.so","0x0000000000a5169e"
2089201,2185173,0,0,2497,0,"g4run","libG4processes.so","G4CrossSectionFactory<G4ChipsPionPlusElasticXS, 0>::Instantiate"
2088951,0,19450,298,8255,57,"g4run","libG4track.so","0x000000000000f483"
2087896,1061071,39221,1151,35107,576,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
2087378,1118621,62292,1430,0,60,"g4run","libG4processes.so","G4VTransitionRadiation::GetMeanFreePath"
2086845,3324626,40757,2129,34153,571,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::reserve"
2086639,0,0,253,0,173,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_Sampling"
2086633,2229419,37139,534,14609,169,"g4run","libG4event.so","0x000000000006a400"
1397301,4449160,43394,286,14581,2187,"g4run","libG4particles.so","G4AntiLambdacPlus::Definition"
1396955,850057,63123,823,32960,550,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append"
1396950,0,0,0,0,44,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SetSecondParton"
1396932,915089,20606,0,0,2028,"g4run","libG4particles.so","G4AntiOmegacZero::Definition"
1396930,0,0,187,5804,0,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
1396919,0,0,0,0,0,"g4run","libG4geometry.so","0x00000000001c9ef2"
1396918,0,0,478,0,191,"g4run","libG4processes.so","G4DNAMesh::GetBoundingBox@plt"
1396917,995173,29508,0,4043,0,"g4run","libG4processes.so","G4AntiXibMinus::Definition@plt"
1396904,0,0,261,3769,37,"g4run","libG4processes.so","0x000000000096dc38"
1396887,1104442,0,563,6409,305,"g4run","libG4processes.so","G4NuclearPolarizationStore::Register"
1396880,2285296,0,960,21653,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
1396870,3205908,0,388,4270,321,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial"
1396868,4420117,36334,1364,17171,368,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
1396867,9617233,17101,706,27466,224,"g4run","libG4processes.so","0x0000000000f69a1d"
1396862,0,0,741,0,557,"g4run","libG4processes.so","G4FTFAnnihilation::Create2QuarkAntiQuarkStrings"
1396853,4501360,0,105,0,52,"g4run","libG4processes.so","G4LundStringFragmentation::Loop_toFragmentString"
1396853,0,19356,190,0,48,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
1396841,3271108,34699,142,15070,25,"g4run","libG4processes.so","G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt"
1396840,0,0,0,0,22,"g4run","libG4processes.so","0x0000000000f69b3a"
1396838,3292544,0,341,0,0,"g4run","libG4processes.so","0x0000000000b3f9af"
1396831,2141086,43907,291,38682,0,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt@plt"
1396828,0,0,1922,11104,1125,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396824,0,18953,0,0,34,"g4run","libG4processes.so","0x0000000000a494dc"
1396823,0,0,230,11275,0,"g4run","libG4processes.so","0x0000000000a18645"
1396820,4388409,60030,326,22417,254,"g4run","libm.so.6","@plt"
1396817,0,9711,907,0,75,"g4run","libG4processes.so","G4LegendrePolynomial::BuildUpToOrder"
1396809,1116758,0,0,0,91,"g4run","libG4tracking.so","0x000000000002f9ca"
1396807,0,48761,0,0,0,"g4run","libG4processes.so","G4ASTARStopping::Initialise"
1396795,4376005,38939,1634,10281,730,"g4run","libG4processes.so","G4VCrossSectionDataSet::ComputeCrossSection"
1396786,977668,30706,266,0,87,"g4run","libm.so.6","__fmod_finite@GLIBC_2.15"
1396771,0,0,398,17224,0,"g4run","libG4processes.so","G4NucleiModel::generateModel"
1396769,1010435,0,1110,6496,1134,"g4run","libG4processes.so","G4DNABornIonisationModel1::CrossSectionPerVolume"
1396767,7884935,89171,336,13721,0,"g4run","libG4geometry.so","0x00000000001870cd"
1396760,6680501,33663,483,42412,117,"g4run","libG4processes.so","G4AntiProton::AntiProtonDefinition@plt"
1396758,0,0,74,0,41,"g4run","libG4processes.so","G4VRestContinuousProcess::~G4VRestContinuousProcess@plt"
1396750,0,15755,364,5200,41,"g4run","libG4processes.so","G4BinaryCascade::CheckChargeAndBaryonNumber"
1396747,0,0,65,7354,527,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396746,1126797,0,0,14581,0,"g4run","libG4processes.so","std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt"
1396737,2280411,33234,583,0,215,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396737,0,0,271,0,0,"g4run","libG4processes.so","0x0000000000838c37"
1396731,2276292,0,0,0,0,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
1396728,0,0,96,0,48,"g4run","libG4geometry.so","G4VPhysicalVolume::SetRotation@plt"
1396716,2265877,12036,0,0,0,"g4run","libG4processes.so","0x000000000037b7b0"
1396703,0,0,168,0,142,"g4run","libG4processes.so","0x000000000037d970"
1396700,2031480,36588,93,18245,148,"g4run","libG4particles.so","G4DecayTable::G4DecayTable"
1396699,2093055,0,940,5353,245,"g4run","libG4processes.so","G4FTFAnnihilation::Annihilate"
1396698,1052286,0,501,7682,31,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetNuElTotCsArray"
1396697,2087711,21358,0,12485,20,"g4run","libG4processes.so","0x00000000008082dd"
1396685,0,0,330,3699,94,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleIntegerGaussian"
1396675,0,0,0,0,0,"g4run","libG4processes.so","0x0000000000ef7772"
1396643,1763736,45244,179,3713,48,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance@plt"
1396626,3299765,32900,0,9732,47,"g4run","libG4processes.so","G4OpticalParameters::GetScintFiniteRiseTime"
1396626,0,14818,144,0,1020,"g4run","libG4particles.so","G4AntiDoubleHyperH4::Definition"
1396586,3922078,0,0,0,0,"g4run","libG4processes.so","0x00000000009f25ba"
1396585,0,45116,422,11715,52,"g4run","libG4processes.so","0x0000000000873765"
1396584,4484559,0,288,4806,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
1396581,0,10196,0,26734,231,"g4run","libG4processes.so","G4ParticleHPFissionBaseFS::SetNeutronRP@plt"
1396579,0,27113,297,7028,953,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Register"
1396575,0,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::FillVoidNucleusProducts"
1396561,3301494,11344,434,8896,0,"g4run","libG4processes.so","0x00000000008395b8"
1396553,0,0,244,7035,0,"g4run","libG4processes.so","0x0000000000948a9b"
1396538,0,24206,153,0,0,"g4run","libG4processes.so","G4KDTreeResult::~G4KDTreeResult@plt"
1396514,2194572,16051,145,3267,0,"g4run","libG4processes.so","G4BetaPlusDecay::G4BetaPlusDecay@plt"
1396509,7380560,62815,1633,14593,143,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::GetInstance"
1396504,1083709,36745,0,19608,0,"g4run","libG4processes.so","G4GIDI_target::getOthersFinalState@plt"
1396504,0,0,346,0,40,"g4run","libG4processes.so","MCGIDI_POPs_initial@plt"
1396504,0,0,0,0,0,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
1396495,1055546,0,0,3693,0,"g4run","libG4processes.so","G4MesonAbsorption::GetCollisions"
1396493,0,0,162,12655,199,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetExchangeT"
1396488,1065724,0,0,0,168,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
1396470,0,21648,0,0,53,"g4run","libG4processes.so","G4EMDissociationCrossSection::G4EMDissociationCrossSection"
1396458,2160244,23805,1458,0,0,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::~G4CascadeData"
1396457,3236306,8924,262,0,0,"g4run","libG4processes.so","G4CollisionNNToNNstar::G4CollisionNNToNNstar"
1396456,3109915,0,290,7238,0,"g4run","libG4processes.so","0x00000000008e1944"
1396441,2351761,0,0,6779,43,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSectionSum"
1396440,2228494,0,131,0,30,"g4run","libG4processes.so","G4fissionEvent::G4SmpWatt"
1396405,3292318,44485,5122,8743,1462,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::GetTabValues"
1396342,3269732,63128,624,35543,93,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
1396329,0,13095,1000,0,0,"g4run","libG4particles.so","G4IonTable::size"
1396315,1087949,70404,0,3460,21,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt"
1396287,10998715,76157,1777,4073,70,"g4run","libG4processes.so","0x00000000005f442d"
1396270,10180463,125369,137,26060,32,"g4run","libG4geometry.so","0x0000000000187094"
1396265,1116504,57876,195,8827,37,"g4run","libG4tracking.so","std::_Rb_tree<G4String, std::pair<G4String const, G4AttDef>, std::_Select1st<std::pair<G4String const, G4AttDef> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4AttDef> > >::_M_get_insert_unique_pos@plt"
1396265,0,0,0,0,0,"g4run","libG4processes.so","0x0000000000a16ca9"
1396226,0,0,0,0,51,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt"
1396205,945970,0,441,3728,493,"g4run","libG4error_propagation.so","std::vector<int, std::allocator<int> >::_M_default_append"
1396201,1184199,0,0,5068,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::GetIsoCrossSection"
1396198,3288618,30152,1814,23074,537,"g4run","libG4processes.so","0x0000000000b3629a"
1396150,0,0,0,0,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
1396139,1064961,0,206,0,108,"g4run","libG4processes.so","0x000000000083924b"
1396130,1007934,29484,596,8807,236,"g4run","libG4processes.so","0x00000000009d3334"
1396117,1097103,0,164,10890,63,"g4run","libG4processes.so","G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt"
