id,cycles,instructions,l2_itlb_misses,l2_dtlb_misses
"all;g4run;libG4processes;G4SBBremTable::SampleEnergyTransfer",815187310,1177085477,4736,52720
"all;g4run;libG4processes;0x0000000000ef79e4",2793041,6540446,303,0
"all;g4run;libG4processes;G4RKPropagation::G4RKPropagation",11859132,15897783,1054,3473
"all;g4run;libG4processes;0x00000000008b0739",435462741,588290464,7402,47871
"all;g4run;libG4processes;0x000000000092db68",698341,0,0,0
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMfinalState",0,1237090,49,523
"all;g4run;libG4processes;std::vector<G4BCAction*, std::allocator<G4BCAction*> >::_M_realloc_insert<G4BCAction*>",698456,1141194,0,0
"all;g4run;libG4processes;0x000000000083d84f",15351618,40690673,244,1618
"all;g4run;libG4processes;G4GoudsmitSaundersonTable::LoadMSCData",3299269056,5352262274,35509,547905
"all;g4run;libG4processes;G4MuonicAtomDecay::DecayIt",27912238,31022716,3084,5734
"all;g4run;libG4processes;G4N16GEMChannel::~G4N16GEMChannel",0,0,0,148
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::ChooseGenerators",20242340,53047333,2015,2088
"all;g4run;libG4processes;G4VEmProcess::BuildLambdaTable",58636376,56358342,816,9518
"all;g4run;libG4processes;std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >",55821903,56859065,2496,29358
"all;g4run;libG4processes;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase",3490683,2415460,69,465
"all;g4run;libG4processes;0x000000000037e660",694367,3170433,35,0
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionQGS_FTF",34893480,47415484,4454,13846
"all;g4run;libG4processes;0x00000000008c2946",698365,3143086,0,95
"all;g4run;libG4processes;G4HadronicDeveloperParameters::get@plt",698424,0,0,0
"all;g4run;libG4processes;std::vector<G4HadSecondary, std::allocator<G4HadSecondary> >::_M_realloc_insert<G4HadSecondary>",0,1169402,0,0
"all;g4run;libG4processes;G4FTFAnnihilation::Create2QuarkAntiQuarkStrings",0,2934071,423,1636
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::GetNuElTotCsArray",1396348,1066206,0,355
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions()",698239,0,0,0
"all;g4run;libG4processes;0x000000000083e8db",6284085,10936364,290,4693
"all;g4run;libG4processes;G4VCrossSectionDataSet::ComputeCrossSection",1395144,4479903,1006,1400
"all;g4run;libG4processes;0x000000000082eb14",5582085,2178125,0,1078
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMGsPhis",347514190,335278252,50628,191820
"all;g4run;libG4processes;G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay",20916636,37515839,0,1221
"all;g4run;libG4processes;G4StatMFMacroBiNucleon::CalcMeanMultiplicity",697010,1172789,186,1044
"all;g4run;libG4processes;G4SeltzerBergerModel::ComputeDXSectionPerAtom",71887392,111990576,2589,9849
"all;g4run;libG4processes;G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::printXsec",0,0,20,0
"all;g4run;libG4processes;0x0000000000a18645",1395704,4423187,0,316
"all;g4run;libG4processes;G4UrbanMscModel::SampleCosineTheta",20935914,16714970,1001,5043
"all;g4run;libG4processes;0x00000000008e4359",698124,0,0,0
"all;g4run;libG4processes;nfu_free@plt",698259,4390187,137,0
"all;g4run;libG4processes;G4BinaryCascade::CheckPauliPrinciple",698486,0,0,163
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::G4CascadeFinalStateAlgorithm",35596819,65234668,3581,5016
"all;g4run;libG4processes;G4Fragment::ExcitationEnergyWarning@plt",0,1113774,0,0
"all;g4run;libG4processes;0x00000000008b6d2a",4886722,1146284,23,93
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralWoodsSaxon",123521767,173635763,15689,15167
"all;g4run;libG4processes;0x0000000000873765",1396815,2161536,0,215
"all;g4run;libG4processes;G4NucleiModel::G4NucleiModel",1393716,2210604,0,488
"all;g4run;libG4processes;0x00000000008b6d6c",40465201,61527980,490,2680
"all;g4run;libG4processes;G4FTFModel::ModelDescription",0,0,195,0
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::~G4CascadeFunctions()",0,0,77,96
"all;g4run;libG4processes;G4NuclearFermiDensity::G4NuclearFermiDensity",698467,0,0,722
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4FastList<G4Track>*>, std::_Select1st<std::pair<int const, G4FastList<G4Track>*> >, std::less<int>, std::allocator<std::pair<int const, G4FastList<G4Track>*> > >::_M_erase",478660341,689531942,18073,134791
"all;g4run;libG4processes;0x000000000037b970",0,1151695,0,0
"all;g4run;libG4processes;std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt",698321,1210196,0,357
"all;g4run;libG4processes;G4AngularDistributionPP::CosTheta",0,0,0,462
"all;g4run;libG4processes;G4LundStringFragmentation::Splitup",697030,0,709,633
"all;g4run;libG4processes;G4EvaporationInuclCollider::~G4EvaporationInuclCollider",1396525,3290426,83,366
"all;g4run;libG4processes;G4PAIySection::DifPAIySection",973700451,1423298880,9236,245617
"all;g4run;libG4processes;0x0000000000ef7d16",0,0,45,0
"all;g4run;libG4processes;G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj",10472808,8832844,1987,6195
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath",20239328,24038817,983,4961
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetSlope",85148370,117230156,11820,8127
"all;g4run;libG4processes;G4EmParameters::SetUseMottCorrection@plt",698518,0,0,125
"all;g4run;libG4processes;G4ParticleHPList::Check@plt",0,0,19,0
"all;g4run;libG4processes;0x00000000008e2f6d",1396347,998307,47,451
"all;g4run;libG4processes;0x00000000009f87fd",698450,2141088,47,214
"all;g4run;libG4processes;0x0000000000f087af",1395122,6764852,0,381
"all;g4run;libG4processes;G4DNAEventSet::CreateEvent@plt",0,1163759,0,0
"all;g4run;libG4processes;0x0000000000b3f8ff",1396923,2108705,0,0
"all;g4run;libG4processes;G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection",41172116,71182674,1527,16174
"all;g4run;libG4processes;0x000000000085761b",0,1115603,0,0
"all;g4run;libG4processes;G4HadronicDeveloperParameters::DeveloperGet",0,0,53,0
"all;g4run;libG4processes;G4RKPropagation::FreeTransport",20924213,28998688,1355,5703
"all;g4run;libG4processes;G4LossTableManager::ResetParameters",297948502,472697076,5564,59476
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::SaveKinematics",0,0,127,105
"all;g4run;libG4processes;G4CollisionOutput::removeRecoilFragment",2789692,9072049,263,1706
"all;g4run;libG4processes;0x0000000000f18ed7",0,1111207,0,0
"all;g4run;libG4processes;G4CascadeNNChannel::findCrossSection",29315509,40116266,173,4593
"all;g4run;libG4processes;G4CRCoalescence::G4CRCoalescence@plt",2092182,0,94,382
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::CrossSectionFormula",12565015,15134489,43,0
"all;g4run;libG4processes;G4VPartonStringModel::~G4VPartonStringModel@plt",696823,2167256,46,321
"all;g4run;libG4processes;G4InuclNuclei::makeNuclearFragment",115138712,144358252,5009,43177
"all;g4run;libG4processes;G4PAIModelData::SampleAlongStepTransfer@plt",0,0,42,347
"all;g4run;libG4processes;G4PolynomialPDF::GetX@plt",0,1273892,38,0
"all;g4run;libG4processes;G4hIonisation::InitialiseEnergyLossProcess",2789446,1093415,53,794
"all;g4run;libG4processes;G4FPYSamplingOps::G4SampleGaussian",0,0,0,158
"all;g4run;libG4processes;G4CascadeColliderBase::~G4CascadeColliderBase",4886411,12476986,1769,308
"all;g4run;libG4processes;G4HadronicException::what",12559011,8825378,2861,6288
"all;g4run;libG4processes;0x00000000008c294d",697833,993980,17,0
"all;g4run;libG4processes;G4EmCalculator::GetKinEnergy",43270488,64672643,2005,11322
"all;g4run;libG4processes;G4NIELCalculator::RecoilEnergy",4884445,4244418,404,1670
"all;g4run;libG4processes;G4PairProductionRelModel::InitialiseElementData",1098773424,1683763028,5713,63987
"all;g4run;libG4processes;std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",698478,0,183,1038
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity",80954961,168012935,129,2518
"all;g4run;libG4processes;G4SynchrotronRadiation::SetAngularGenerator@plt",2093169,0,233,0
"all;g4run;libG4processes;G4LossTableManager::GetEnergyLossProcess",510982795,876026748,8948,93874
"all;g4run;libG4processes;0x0000000000b38184",0,0,121,210
"all;g4run;libG4processes;0x000000000082eb1c",0,984302,0,146
"all;g4run;libG4processes;std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>",665114193,1078470357,9241,49409
"all;g4run;libG4processes;0x0000000000f18b39",1395656,3248292,0,333
"all;g4run;libG4processes;G4NucleiModel::forceFirst",1396794,6647325,0,704
"all;g4run;libG4processes;G4ProcessManager::RemoveProcess",690769032,1080272687,10398,67028
"all;g4run;libG4processes;G4HadronElastic::G4HadronElastic@plt",0,0,0,184
"all;g4run;libG4processes;G4DNABrownianTransportation::G4ITBrownianState::G4ITBrownianState@plt",0,0,129,0
"all;g4run;libG4processes;G4PAIySection::RePartDielectricConst",196797227,278768228,2212,44181
"all;g4run;libG4processes;G4ProcessAttribute::G4ProcessAttribute@plt",7681296,13592766,182,728
"all;g4run;libG4processes;std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_realloc_insert<G4InuclNuclei const&>",216328024,252887551,1095,37895
"all;g4run;libG4processes;0x000000000095fa59",1396167,1143456,60,303
"all;g4run;libG4processes;G4NonEquilibriumEvaporator::deExcite",184242667,207867620,39919,83330
"all;g4run;libG4processes;G4VXTRenergyLoss::OneInterfaceXTRdEdx",698300,8751038,0,0
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::SetParallelWorld",109585841,138359864,2571,17534
"all;g4run;libG4processes;0x000000000087376f",0,0,0,134
"all;g4run;libG4processes;std::_Rb_tree<G4ParticleDefinition const*, std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper>, std::_Select1st<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> >, std::less<G4ParticleDefinition const*>, std::allocator<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> > >::_M_get_insert_unique_pos@plt",698326,0,0,0
"all;g4run;libG4processes;G4ChannelingECHARM::ReadFromECHARM@plt",0,3223453,0,777
"all;g4run;libG4processes;G4Element::GetNbOfShellElectrons@plt",0,0,0,162
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::GetANuElTotCsXsc",2791625,3409072,98,347
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetLightFq2",265192883,462496246,6271,16147
"all;g4run;libG4processes;G4IntraNucleiCascader::copySecondaries",373961983,513008996,14033,53945
"all;g4run;libG4processes;G4WilsonAblationModel::G4WilsonAblationModel",0,0,0,159
"all;g4run;libG4processes;G4LossTableBuilder::GetFlag@plt",697375,0,0,0
"all;g4run;libG4processes;G4CascadeParameters::Initialize",6278375,1990796,307,481
"all;g4run;libG4processes;0x00000000008c4d86",2095358,1110978,515,277
"all;g4run;libG4processes;G4FissionProductYieldDist::~G4FissionProductYieldDist",0,0,0,64
"all;g4run;libG4processes;G4AntiXibMinus::Definition@plt",1396709,2272081,0,106
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::GetErfComp",4886571,4677859,1735,8942
"all;g4run;libG4processes;G4VEmProcess::GetCrossSection",7681089,5907910,139,3708
"all;g4run;libG4processes;G4VEmProcess::ProcessDescription",59338233,102844199,3008,6485
"all;g4run;libG4processes;std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>",0,2284462,184,1300
"all;g4run;libG4processes;G4LundStringFragmentation::StopFragmenting",696047,0,0,0
"all;g4run;libG4processes;G4OpticalParameters::GetWLSTimeProfile",244988129,278788566,3199,13608
"all;g4run;libG4processes;G4BinaryCascade::PrintKTVector",0,0,89,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasZmuProduct",2091643,5809360,170,592
"all;g4run;libG4processes;G4HadProjectile::InitialiseLocal",698446,1170649,158,344
"all;g4run;libG4processes;G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Register",1388105,1074756,1371,108
"all;g4run;libG4processes;G4SeltzerBergerModel::Initialise",14656529,13876877,785,11663
"all;g4run;libG4processes;G4ElementaryParticleCollider::pionNucleonAbsorption",697943,0,0,0
"all;g4run;libG4processes;std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt",698354,2306221,29,104
"all;g4run;libG4processes;G4PEEffectFluoModel::~G4PEEffectFluoModel",35589347,64707387,122,2342
"all;g4run;libG4processes;G4HadPhaseSpaceKopylov::BetaKopylov",696895,1114738,92,888
"all;g4run;libG4processes;G4ITStepProcessor::GetAtRestIL@plt",11867129,7781110,257,501
"all;g4run;libG4processes;0x0000000000a5962d",16748353,30801864,79,2837
"all;g4run;libG4processes;G4LundStringFragmentation::Quark_AntiQuark_lastSplitting",2094626,2221549,1753,1789
"all;g4run;libG4processes;G4MuMinusCapturePrecompound::ApplyYourself",28605383,27376322,2605,5273
"all;g4run;libG4processes;0x00000000009f4534",0,1080480,0,0
"all;g4run;libG4processes;0x0000000000948a9b",698467,0,0,0
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",697142,0,0,0
"all;g4run;libG4processes;G4NeutronElectronElXsc::G4NeutronElectronElXsc",0,1059610,0,0
"all;g4run;libG4processes;0x0000000000f18edc",698564,2247133,136,571
"all;g4run;libG4processes;G4Na23GEMChannel::~G4Na23GEMChannel",1396401,0,0,0
"all;g4run;libG4processes;__1DSortOut::Sort@plt",1396741,2291986,429,98
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingNuclei",9766070,20083995,231,2995
"all;g4run;libG4processes;G4HadronicParameters::G4HadronicParameters",20941970,37838068,677,2342
"all;g4run;libG4processes;G4INCL::CrossSectionsMultiPions::NNThreePi@plt",93517881,135734219,1136,6232
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::AtRestDoIt",0,1235277,0,0
"all;g4run;libG4processes;0x000000000037ebd0",0,1236675,196,0
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::SetSecondParton",4185024,0,162,0
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::GetDiffElasticSumProb@plt",0,1040065,0,0
"all;g4run;libG4processes;std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>",15357074,27665058,4878,8470
"all;g4run;libG4processes;G4UPiNuclearCrossSection::BuildPhysicsTable",30019857,28921545,7909,16663
"all;g4run;libG4processes;G4OpticalParameters::GetScintTrackSecondariesFirst",5580594,6522707,109,168
"all;g4run;libG4processes;G4HadronicParameters::SetMaxEnergy",9764619,7760754,0,382
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::CrossSectionDescription",299398705,589650049,2957,28461
"all;g4run;libG4processes;G4BinaryCascade::FindCollisions",0,0,0,841
"all;g4run;libG4processes;G4CascadeParamMessenger::CreateCommand<G4UIcmdWithADouble>",0,0,243,0
"all;g4run;libG4processes;G4Na21GEMChannel::~G4Na21GEMChannel",0,0,41,0
"all;g4run;libG4processes;G4CascadeColliderBase::G4CascadeColliderBase",698403,0,0,0
"all;g4run;libG4processes;G4CascadeInterface::Propagate",376831337,630481228,6629,27429
"all;g4run;libG4processes;0x0000000000836c64",6978887,8172937,102,345
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getOutgoingParticleTypes",172404140,199633647,12157,36351
"all;g4run;libG4processes;G4HadronicParameters::SetEnableBCParticles",4884360,10200899,1319,2754
"all;g4run;libG4processes;G4eBremParametrizedModel::SampleSecondaries",207294712,340613080,2753,18384
"all;g4run;libG4processes;xDataTOM_XYs_getDataFromXDataInfo@plt",698345,953300,201,824
"all;g4run;libG4processes;G4CrossSectionFactoryRegistry::GetFactory",33499371,60196107,3594,9514
"all;g4run;libG4processes;0x0000000000e9941f",698292,4458499,0,0
"all;g4run;libG4processes;G4InuclParticleNames::nameShort",4885880,4434098,163,1371
"all;g4run;libG4processes;G4BGGPionElasticXS::BuildPhysicsTable@plt",7671464,8584150,165,1038
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4VNuclearField*>, std::_Select1st<std::pair<int const, G4VNuclearField*> >, std::less<int>, std::allocator<std::pair<int const, G4VNuclearField*> > >::_M_erase",698466,0,0,0
"all;g4run;libG4processes;std::map<G4String, bool, std::less<G4String>, std::allocator<std::pair<G4String const, bool> > >::operator[]",4118986674,5742582989,148045,562941
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::G4LivermoreBremsstrahlungModel",141655434,189186093,2690,22148
"all;g4run;libG4processes;0x0000000000b3818c",0,0,22,376
"all;g4run;libG4processes;G4FPYSamplingOps::SampleGaussian",1396870,0,62,202
"all;g4run;libG4processes;G4FPYSamplingOps::G4SampleIntegerGaussian",1396881,0,234,96
"all;g4run;libG4processes;G4DNABornIonisationModel1::CrossSectionPerVolume",2091746,2223183,2065,3011
"all;g4run;libG4processes;G4ScreeningMottCrossSection::DifferentialXSection",32809261,44732327,764,3182
"all;g4run;libG4processes;G4LegendrePolynomial::EvalAssocLegendrePoly",3487962,3139292,152,4049
"all;g4run;libG4processes;std::_Function_handler<void (), G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager",0,0,384,0
"all;g4run;libG4processes;0x000000000082fcc5",0,0,23,0
"all;g4run;libG4processes;0x000000000095fa5e",0,0,48,207
"all;g4run;libG4processes;0x0000000000a0fedb",2093316,1098653,0,127
"all;g4run;libG4processes;G4BinaryLightIonReaction::EnergyAndMomentumCorrector",0,1174728,0,0
"all;g4run;libG4processes;0x0000000000945a5a",2095242,10162577,126,215
"all;g4run;libG4processes;G4OpticalParametersMessenger::~G4OpticalParametersMessenger",179701391,271010997,7361,21534
"all;g4run;libG4processes;G4TransparentRegXTRadiator::DumpInfo",48841481,49576465,3145,14603
"all;g4run;libG4processes;0x000000000082fcc8",0,0,32,0
"all;g4run;libG4processes;0x000000000037bee0",4887417,9696216,484,591
"all;g4run;libG4processes;0x00000000009d3585",6980215,6514355,434,2531
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::G4ElectroNuclearCrossSection",1396921,2245605,0,0
"all;g4run;libG4processes;0x0000000000e9b09d",2095192,2351258,45,0
"all;g4run;libG4processes;0x00000000008aed83",11161361,17078516,51,1734
"all;g4run;libG4processes;G4Evaporation::SetGEMVIChannel@plt",0,1080481,43,0
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::~G4ChipsPionPlusInelasticXS",695797,0,48,0
"all;g4run;libG4processes;0x0000000000833cb8",0,2310124,0,0
"all;g4run;libG4processes;G4LossTableManager::SetNIELCalculator",1396762,1032193,0,435
"all;g4run;libG4processes;G4NeutronElasticXS::G4NeutronElasticXS",382018921,676310730,14727,84942
"all;g4run;libG4processes;G4VXTRenergyLoss::BuildEnergyTable",37695141,44022579,857,16283
