id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libc",,,,,,
"all;g4run;libG4processes;0x00000000008019b9",0,0,0,0,1111,0
"all;g4run;libG4processes;std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, std::pair<G4InuclElementaryParticle, double>, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >@plt",697549,0,5286,0,0,20
"all;g4run;libG4processes;G4B10GEMProbability::G4B10GEMProbability@plt",0,363873,0,0,1509,19
"all;g4run;libG4processes;G4SBBremTable::ClearSamplingTables",399781771,99351556,569861,63617779,304881,5838
"all;g4run;libG4processes;G4VTransitionRadiation::DumpInfo",20914595,8834854,140890,4175721,71367,505
"all;g4run;libG4processes;G4Radioactivation::DecayIt",742274902,222305970,1991926,136487060,1337960,11948
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::printTable",82334754,17613646,177961,12481697,64942,1261
"all;g4run;libG4processes;G4PAIxSection::GetEnergyTransfer",39771156,8386339,188690,4386599,141287,691
"all;g4run;libG4processes;G4VDNAModel::~G4VDNAModel@plt",5583518,1859669,9091,949684,6910,78
"all;g4run;libG4processes;G4EmCalculator::FindEnergyLossProcess",197453156,31957990,995218,22146085,612254,3354
"all;g4run;libG4processes;G4F18GEMProbability::G4F18GEMProbability",1865716339,525087724,1405902,304971516,865171,21353
"all;g4run;libG4processes;G4DNAGillespieDirectMethod::SetTimeStep@plt",0,0,0,0,1491,0
"all;g4run;libG4processes;0x000000000083fd1b",0,0,2247,0,0,0
"all;g4run;libG4processes;G4fissionEvent::G4SmpNuDistDataU235",1396745,445751,2576,0,1663,19
"all;g4run;libG4processes;G4PAIySection::CallError",108840170,21424253,257901,15823241,156744,1740
"all;g4run;libG4processes;G4OpticalParameters::GetBoundaryInvokeSD",0,0,2022,66378,1620,0
"all;g4run;libG4processes;G4FTFModel::GetStrings",0,149992,1985,0,3512,0
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorHadronInelastic",85797584,24126403,323118,13895753,188581,1394
"all;g4run;libG4processes;G4DNARuddIonisationModel::G4DNARuddIonisationModel@plt",0,152883,0,109343,0,0
"all;g4run;libG4processes;G4PolarizedIonisationBhabhaXS::Initialize",10463782,1004708,44829,842861,33619,38
"all;g4run;libG4processes;0x0000000000f18e32",0,0,6438,0,2886,20
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeDXSectionPerAtom",108798423,20872756,456755,16014323,334545,1702
"all;g4run;libG4processes;G4INCL::ParticleList::rotateMomentum@plt",1392683,393350,4013,236461,11408,19
"all;g4run;libG4processes;0x00000000008b6bb5",698067,324835,13694,207455,3588,20
"all;g4run;libG4processes;G4PhysicsVector::Value",1392193,361018,0,109541,929,0
"all;g4run;libG4processes;G4CascadeInterface::ApplyYourself",244877865,52827719,1133229,33442174,758173,4507
"all;g4run;libG4processes;CLHEP::HepLorentzVector::boost@plt",0,199824,7395,113535,3872,0
"all;g4run;libG4processes;0x000000000037d4f0",1396737,0,0,0,1700,0
"all;g4run;libG4processes;G4BinaryCascade::Capture",1397151,1245604,7275,236836,3209,0
"all;g4run;libG4processes;G4HadronicParametersMessenger::SetNewValue",0,0,0,116955,1644,0
"all;g4run;libG4processes;G4EvaporationDefaultGEMFactory::~G4EvaporationDefaultGEMFactory@plt",698306,0,0,0,0,0
"all;g4run;libG4processes;MCGIDI_POPs_initial@plt",1396702,146347,4319,108478,0,19
"all;g4run;libG4processes;G4LorentzConvertor::G4LorentzConvertor",25816383,6137683,67745,2775375,42471,405
"all;g4run;libG4processes;0x000000000083f52d",0,0,2364,0,0,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasComplexFZ",5584256,2245472,33589,510490,17054,39
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::LoadData",1589310215,341838013,6079358,235565277,3736657,28136
"all;g4run;libG4processes;G4MolecularConfiguration::PrintState@plt",2093630,1093560,13224,1100359,6769,38
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS",0,0,0,0,2595,0
"all;g4run;libG4processes;G4DiffractiveExcitation::NewNucleonId",0,0,4553,0,0,0
"all;g4run;libG4processes;G4ChargeExchangeProcess::BuildPhysicsTable",698126,0,5470,0,0,0
"all;g4run;libG4processes;G4HadElementSelector::G4HadElementSelector",6540812065,1507662971,11394797,914327291,7399174,84982
"all;g4run;libG4processes;G4MuonMinusBoundDecay::GetMuonCaptureRate",0,332886,0,0,0,0
"all;g4run;libG4processes;0x00000000008ad1af",8370786,537758,28691,1065153,17159,138
"all;g4run;libG4processes;G4ElasticHadrNucleusHE::GetQ2_2",789725928,217309813,1467036,131780268,1005119,10375
"all;g4run;libG4processes;0x0000000000a1b3ea",0,0,2290,0,1747,0
"all;g4run;libG4processes;0x00000000009f25ba",2087276,543830,6107,0,3681,19
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::printTable",0,0,0,0,1433,0
"all;g4run;libG4processes;0x00000000008aeceb",0,166594,0,0,0,0
"all;g4run;libG4processes;0x0000000000a1b3ee",0,0,1657,112386,6156,0
"all;g4run;libG4processes;G4ChipsProtonInelasticXS::G4ChipsProtonInelasticXS",4447112723,1125733460,10615259,711715783,6385595,63416
"all;g4run;libG4processes;0x0000000000a1b3ae",0,0,0,0,1189,0
"all;g4run;libG4processes;G4PAIySection::SumOverIntervaldEdx",4887676,1105748,23639,300635,2440,21
"all;g4run;libG4processes;G4NeutronElectronElModel::~G4NeutronElectronElModel@plt",13960812,1416584,39218,1828844,10531,257
"all;g4run;libG4processes;G4EquilibriumEvaporator::~G4EquilibriumEvaporator",10456152,3184011,61008,1133463,40515,232
"all;g4run;libG4processes;0x00000000008e196b",0,378391,6313,220218,3850,38
"all;g4run;libG4processes;G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade",697719,174523,9366,0,3086,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetFunctions",13262634,2922921,20364,1951316,11095,173
"all;g4run;libG4processes;G4WilsonAbrasionModel::G4WilsonAbrasionModel",0,0,0,109903,0,0
"all;g4run;libG4processes;G4NeutrinoElectronProcess::PostStepDoIt",698584,379748,4374,526226,9845,38
"all;g4run;libG4processes;G4StatMFChannel::GetFragments",3484968,1076327,5997,712258,17481,57
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions",0,0,0,135960,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::newCascade",138127557,45327436,436998,25872174,318044,2113
"all;g4run;libG4processes;G4Clebsch::GenerateIso3",0,0,2613,0,1348,0
"all;g4run;libG4processes;0x000000000037e7c0",14659103,3260498,67933,2531988,29027,382
"all;g4run;libG4processes;G4ParamExpTwoBodyAngDst<10>::GetCosTheta",1396500,0,12555,247909,6089,20
"all;g4run;libG4processes;0x00000000008019bd",14642887,2937227,49210,2297019,31539,180
"all;g4run;libG4processes;G4SBBremTable::ReadCompressedFile",196761295,37963413,192720,25538669,140189,2415
"all;g4run;libG4processes;0x00000000008aec9a",1396826,473340,3941,0,2417,0
"all;g4run;libG4processes;G4InuclParticle::setMomentum",0,194982,0,0,1395,0
"all;g4run;libG4processes;G4CollisionNNToNNstar::G4CollisionNNToNNstar",698455,173784,2845,377036,1341,19
"all;g4run;libG4processes;std::_Rb_tree<G4ParallelWorldProcess*, std::pair<G4ParallelWorldProcess* const, G4String>, std::_Select1st<std::pair<G4ParallelWorldProcess* const, G4String> >, std::less<G4ParallelWorldProcess*>, std::allocator<std::pair<G4ParallelWorldProcess* const, G4String> > >::_M_get_insert_hint_unique_pos",224680935,59017472,534738,32833379,389970,3387
"all;g4run;libG4processes;G4StatMFMicroPartition::CalcPartitionProbability",6979387,3243541,22024,1072978,16631,79
"all;g4run;libG4processes;G4VStateDependent::G4VStateDependent@plt",6977672,1014539,6338,847972,10374,99
"all;g4run;libG4processes;G4NeutronCaptureXS::Initialise",7673196,2396855,36420,1657076,25093,101
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection",13248037,1855325,65227,680171,49079,229
"all;g4run;libG4processes;0x000000000093086e",698402,0,0,0,0,0
"all;g4run;libG4processes;std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::~vector",0,0,0,0,2357,0
"all;g4run;libG4processes;G4UCNMaterialPropertiesTable::GetMRProbability@plt",0,0,2379,0,4021,19
"all;g4run;libG4processes;G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt",4189287,651442,13353,692913,19172,116
"all;g4run;libG4processes;G4NucleiModel::~G4NucleiModel",18925080,1711555,39316,2501566,18833,273
"all;g4run;libG4processes;G4CascadeData<31, 4, 18, 55, 76, 20, 34, 0, 0>::print@plt",0,0,1880,0,1496,0
"all;g4run;libG4processes;G4O15GEMProbability::G4O15GEMProbability",8374078,1457542,57224,989191,39276,311
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscVU",469525249,125458260,1341615,81698869,733297,6773
"all;g4run;libG4processes;G4HadronNucleonXsc::HadronNucleonXscNS",15431345732,3951784470,32363006,2430475021,19744712,206738
"all;g4run;libG4processes;G4NeutronCaptureXS::RetrieveVector",105354845,19650899,303836,11713246,253765,1720
"all;g4run;libG4processes;0x00000000009f4299",689720,0,0,0,4370,0
"all;g4run;libG4processes;std::vector<bool, std::allocator<bool> >::_M_fill_insert",1019839088,233386680,1908923,156598440,1341125,12566
"all;g4run;libG4processes;G4MoleculeTable::PrepareMolecularConfiguration@plt",21628939,5869718,67430,3231583,47282,311
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeCrossSectionPerAtom",121385266,23252672,484694,16742043,335855,1994
"all;g4run;libG4processes;G4ElementaryParticleCollider::fillOutgoingMasses",0,0,1866,0,1117,0
"all;g4run;libG4processes;G4CascadeCoalescence::tryClusters",18840551,3681468,118388,1502853,84204,365
"all;g4run;libG4processes;0x000000000096ef25",0,0,10150,236819,8793,58
"all;g4run;libG4processes;0x00000000009ed5c4",698413,0,0,0,0,19
"all;g4run;libG4processes;G4PSTARStopping::~G4PSTARStopping",0,0,4284,0,1373,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",6278225,2819704,25415,1350652,5521,117
"all;g4run;libG4processes;G4CascadParticle::getPathToTheNextZone",6284910,1033565,21839,1202196,20937,174
"all;g4run;libG4processes;G4UAtomicDeexcitation::GenerateAuger",0,0,1998,0,0,0
"all;g4run;libG4processes;G4WilsonAblationModel::SelectSecondariesByEvaporation",0,0,8276,0,3665,0
"all;g4run;libG4processes;G4FissionProductYieldDist::G4GetFission",2790905,164095,13257,109252,7063,58
"all;g4run;libG4processes;G4GammaNuclearXS::InitialiseOnFly@plt",0,0,0,0,0,20
"all;g4run;libG4processes;G4BinaryCascade::CheckChargeAndBaryonNumber",697358,193266,5009,110839,1515,0
"all;g4run;libG4processes;G4UrbanMscModel::InitialiseModelCache",0,372132,18889,319177,2865,38
"all;g4run;libG4processes;G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP",3483269,667197,17768,350766,19580,136
"all;g4run;libG4processes;G4MuonMinusCapture::ProcessDescription",4888114,1232098,26093,760892,12510,114
"all;g4run;libG4processes;G4CascadeCheckBalance::baryonOkay",18139628,3330214,143802,1509203,91997,425
"all;g4run;libG4processes;G4NucleiModel::choosePointAlongTraj",31391496,9419067,144360,6367541,97334,483
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestGetPhysicalInteractionLength",8371707,2524929,33076,942401,20797,99
"all;g4run;libG4processes;G4RToEConvForGamma::G4RToEConvForGamma",15343420,3297230,53994,2043520,22196,215
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::IsAtRestRequired",278390743,70157937,693893,41629143,461563,3895
"all;g4run;libG4processes;G4OpticalParameters::GetScintVerboseLevel",92798812,19405280,453852,9954922,265201,1809
"all;g4run;libG4processes;G4KDTreeResult::~G4KDTreeResult@plt",698353,187295,2688,0,1316,20
"all;g4run;libG4processes;G4HadPhaseSpaceNBodyAsai::GenerateMultiBody",698116,0,5747,0,4685,0
"all;g4run;libG4processes;G4N14GEMChannel::~G4N14GEMChannel",0,0,0,0,4840,0
"all;g4run;libG4processes;G4InuclNuclei::G4InuclNuclei",1396750,530278,12900,123188,3034,96
"all;g4run;libG4processes;G4BinaryLightIonReaction::DeExciteSpectatorNucleus",0,0,0,97477,0,20
"all;g4run;libG4processes;G4INCL::InteractionAvatar::~InteractionAvatar@plt",698445,160447,0,127185,1511,20
"all;g4run;libG4processes;G4TransparentRegXTRadiator::ProcessDescription",1396747,855660,5940,532386,8526,20
"all;g4run;libG4processes;0x0000000000838e4b",21618967,6092780,28823,2287253,16188,276
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::SetFirstParton",0,0,0,0,0,19
"all;g4run;libG4processes;G4HadProjectile::Initialise",0,163166,0,106492,0,0
"all;g4run;libG4processes;G4Solver<G4StatMFMacroChemicalPotential>::Brent",1394862,0,29348,344648,31826,20
"all;g4run;libG4processes;G4LivermoreComptonModel::SampleSecondaries",135315219,29245015,313217,15808284,214828,2495
"all;g4run;libG4processes;std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",0,1086074,11549,127102,6294,0
"all;g4run;libG4processes;G4VEnergyLossProcess::RetrievePhysicsTable",4179643,928394,38944,206987,14650,115
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::CopyStep",712282326,168722062,1622084,112408064,1067808,10126
"all;g4run;libG4processes;0x0000000000a3f6aa",0,0,0,0,1373,0
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print",25102597,6632377,124014,2454396,89420,383
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateOutgoingPartTypes",698377,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirManyBody",12559570,2829184,41201,2549289,27922,134
"all;g4run;libG4processes;0x0000000000838e4f",14654418,5243008,25217,2974159,20221,319
"all;g4run;libG4processes;G4CascadeDeexciteBase::makeFragment",232967618,64217698,490228,37367435,290510,3041
"all;g4run;libG4processes;std::_Rb_tree<double, std::pair<double const, G4DNAMolecularReactionData const*>, std::_Select1st<std::pair<double const, G4DNAMolecularReactionData const*> >, std::less<double>, std::allocator<std::pair<double const, G4DNAMolecularReactionData const*> > >::_M_get_insert_unique_pos@plt",34174686,6781565,92099,3985860,43792,347
"all;g4run;libG4processes;G4NeutronElectronElXsc::GetElementCrossSection",18829317,5139291,67559,2775447,56645,354
"all;g4run;libG4processes;G4PAIySection::IntegralPlasmon",208736180,42847960,1078105,28738773,561724,3428
"all;g4run;libG4processes;G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF",27903246,9108082,139683,6184480,71109,793
"all;g4run;libG4processes;0x0000000000a3f6af",4876520,0,1801,0,0,0
"all;g4run;libG4processes;G4GammaNuclearXS::FindDirectoryPath",8379298,802974,37937,778602,26569,154
"all;g4run;libG4processes;G4HETCFragment::G4HETCFragment@plt",80922532,24492665,288249,15700086,174912,1527
"all;g4run;libG4processes;G4CollisionOutput::operator=",221140977,62247234,1218979,42130038,945498,4823
"all;g4run;libG4processes;G4ScoreSplittingProcess::CopyStepStart",12558440,2471991,25072,1130693,13808,236
"all;g4run;libG4processes;G4EMDissociationSpectrum::GetGeneralE2Spectrum",57892785,13306825,231767,8509101,174013,1178
"all;g4run;libG4processes;0x0000000000833f67",2095255,317298,0,118326,1219,0
"all;g4run;libG4processes;G4SBBremTable::G4SBBremTable",26496736,7808610,39264,5363918,35025,469
"all;g4run;libG4processes;G4NuclearPolarizationStore::FindOrBuild",0,0,2005,0,0,19
"all;g4run;libvtkFiltersFlowPaths-9",,,,,,
"all;g4run;libvtkFiltersFlowPaths-9;std::vector<double, std::allocator<double> >::_M_fill_insert",698430,0,3712,207216,4837,19
"all;g4run;libG4particles",,,,,,
"all;g4run;libG4particles;G4Neutron::Definition",697604,524236,15383,313180,5598,57
"all;g4run;libG4particles;G4Upsilon::Definition",698246,0,0,0,0,0
"all;g4run;libG4particles;strlen@plt",4183489,1793877,17069,1015207,7659,39
"all;g4run;libG4particles;G4DMesonPlus::Definition@plt",0,0,0,0,0,19
"all;g4run;libG4particles;0x000000000006c15f",0,0,0,0,1301,0
"all;g4run;libG4particles;0x000000000006f81f",698250,525306,15407,580219,8614,58
"all;g4run;libG4particles;G4UnknownParticle::Definition",0,570651,0,237533,955,19
"all;g4run;libG4particles;G4Alpha::Definition@plt",30705812,8840983,64862,6576606,40830,577
"all;g4run;libG4particles;G4IonTable::IsIon",0,0,1388,0,887,0
"all;g4run;libG4particles;G4ExcitedDeltaConstructor::AddNGammaMode",3488780,0,5489,0,5052,38
"all;g4run;libG4particles;G4ParticleTable::G4ParticleTable@plt",0,0,2046,96731,0,0
"all;g4run;libG4particles;0x0000000000081551",0,348522,0,0,0,19
"all;g4run;libG4particles;0x000000000006c63d",11863262,2154517,21929,2627111,22410,232
"all;g4run;libG4particles;G4KaonPlus::Definition",25802158,7882468,123739,2813157,87105,619
"all;g4run;libG4particles;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",34169099,7925215,163939,3521143,164327,427
"all;g4run;libG4particles;CLHEP::MixMaxRng::iterate@plt",4882150,1990180,15354,587926,12556,156
"all;g4run;libG4particles;0x0000000000081554",0,0,0,0,1492,0
"all;g4run;libG4particles;G4DecayTable::~G4DecayTable",2091968,0,8988,226699,3211,19
"all;g4run;libG4particles;G4PionPlus::Definition",25805559,6391257,170998,4717018,120293,637
"all;g4run;libG4particles;G4DecayProducts::~G4DecayProducts",697541,0,0,0,2788,0
"all;g4run;libG4particles;G4ExcitedMesonConstructor::AddKStar2PiMode@plt",11860870,4354144,63868,3402932,22817,174
"all;g4run;libG4particles;G4DynamicParticle::Set4Momentum",867195271,235419897,2127200,153203356,1425151,13245
"all;g4run;libG4particles;0x000000000006f806",2093278,922600,25161,479523,14123,95
"all;g4run;libG4particles;G4XibZero::Definition",4878652,555505,10641,289610,7368,79
"all;g4run;libG4particles;G4MesonConstructor::~G4MesonConstructor",7671376,1693676,68542,229303,37613,154
"all;g4run;libG4particles;G4VIsotopeTable::G4VIsotopeTable",0,0,0,0,0,19
"all;g4run;libG4particles;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find",698377,175911,6263,0,0,58
"all;g4run;libG4particles;0x000000000006f808",7678796,1248767,12673,1246180,10462,39
"all;g4run;libG4particles;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",1395445,0,4150,111399,2731,38
"all;g4run;libG4particles;G4AntiHyperTriton::Definition",2790529,369752,23154,314340,7684,19
"all;g4run;libG4particles;G4IonTable::GetIonName",0,0,0,0,1237,0
"all;g4run;libG4particles;0x000000000006cd3a",16045183,4375953,52365,2970263,39383,96
"all;g4run;libG4particles;G4Gamma::GammaDefinition@plt",30001995,5185936,74047,2556088,39844,270
"all;g4run;libG4particles;G4AntiLambdacPlus::Definition",1396653,391227,13890,218771,7429,0
"all;g4run;libG4particles;G4IonTable::FindIonInMaster",9075177,215459,6768,109188,4261,77
"all;g4run;libG4particles;G4DynamicParticle::G4DynamicParticle",1392284,193738,4896,118029,2439,0
