cycles,instructions,ic_fetch_stall_ic_stall_any,ic_fetch_stall_ic_stall_dq_empty,ic_fetch_stall_ic_stall_back_pressure,ic_cache_fill_sys,comm,dso,symbol
2091060,0,1011003,87270,102828,102766,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<15, 19>::~G4NumIntTwoBodyAngDst"
2091049,3001577,1095016,52554,122801,46436,"g4run","libG4tracking.so","0x000000000002fffd"
2091043,4166486,1246621,0,1465762,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc"
2090899,2056182,782116,44169,851078,0,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergy"
2090890,12308860,1095621,26291,1712735,9544,"g4run","libG4processes.so","0x0000000000e4d10b"
2090867,2194001,1460771,52563,129467,57012,"g4run","libG4processes.so","G4CascadeChannelTables::G4CascadeChannelTables"
2090817,0,0,56660,258089,4129,"g4run","libG4processes.so","0x00000000008c294d"
2090501,5454115,2337501,41844,2075216,28675,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2090264,6119667,2552305,14819,1037698,12403,"g4run","libG4processes.so","G4DNACPA100IonisationModel::RandomizeEjectedElectronEnergyFromCumulatedDcs@plt"
2090246,5094701,1450281,0,736620,22901,"g4run","libG4processes.so","0x00000000008b6bb5"
2090116,0,365066,29929,111371,30873,"g4run","libG4processes.so","0x00000000008b6e67"
2090091,7244009,4061054,57773,715697,36078,"g4run","libG4geometry.so","0x00000000000f728d"
2090038,0,0,12774,388427,11990,"g4run","libG4processes.so","0x000000000083fd17"
2089870,3048023,2125779,45953,346680,27725,"g4run","libG4tracking.so","0x000000000002f7a1"
2089067,1014508,365495,14830,0,0,"g4run","libG4processes.so","G4CascadParticle::print"
2088952,977277,383063,19337,3075485,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CrossSectionFormula"
2088937,2074598,3756975,144548,1205758,107785,"g4run","libG4processes.so","0x00000000009319da"
2088841,1030654,0,46566,0,29251,"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection@plt"
2088581,0,365166,0,731259,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::~G4ChipsPionPlusInelasticXS"
1397124,3126936,732473,31735,0,37025,"g4run","libG4processes.so","0x0000000000a18645"
1397087,3233622,0,0,347751,0,"g4run","libG4processes.so","G4INCL::ProjectileRemnant::computeExcitationEnergy@plt"
1397052,0,739018,51541,0,24118,"g4run","libG4processes.so","G4CrossSectionDataStore::DumpHtml@plt"
1396992,6473546,1587074,193899,379774,60028,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::TestAngleTable"
1396958,2101408,718644,58161,0,10546,"g4run","libG4processes.so","G4Analyser::setWatchers"
1396947,1040628,1466227,231430,171800,76740,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
1396940,970239,0,56797,0,103354,"g4run","libG4processes.so","G4Reggeons::Chi_pomeron"
1396930,1000056,0,18727,125459,14953,"g4run","libG4processes.so","0x0000000000380120"
1396916,0,761066,0,345796,0,"g4run","libG4processes.so","0x0000000000b3f906"
1396903,0,713277,0,253739,0,"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString"
1396901,2289843,0,0,0,10144,"g4run","libG4track.so","G4ParticleChangeForGamma::CheckIt"
1396885,980765,369086,137370,133189,126108,"g4run","libG4processes.so","G4DNABornIonisationModel1::CrossSectionPerVolume"
1396882,1118950,0,31210,0,4604,"g4run","libG4geometry.so","0x00000000001c1d77"
1396880,0,683939,0,0,31681,"g4run","libG4event.so","0x0000000000069db3"
1396874,0,730752,53035,176406,0,"g4run","libG4processes.so","G4Scatterer::GetTimeToInteraction"
1396872,1014166,1092710,26339,0,64266,"g4run","libG4processes.so","0x0000000000a0fedb"
1396867,2183689,1112063,116333,0,0,"g4run","libG4processes.so","0x0000000000a0cc66"
1396864,1160546,364362,85506,0,71034,"g4run","libG4processes.so","0x00000000009d3334"
1396860,1043549,0,0,315941,26720,"g4run","libc.so.6","@plt"
1396859,3189672,391737,63948,775807,8551,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase"
1396859,3100745,364496,154840,469899,16866,"g4run","libG4processes.so","0x00000000009d26c8"
1396858,0,0,0,199753,7342,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma@plt"
1396855,4695528,704554,84119,779926,72923,"g4run","libG4event.so","0x0000000000069d46"
1396854,1114365,345887,28717,252861,0,"g4run","libG4processes.so","G4WaterStopping::G4WaterStopping@plt"
1396854,0,0,0,134718,8915,"g4run","libG4processes.so","0x000000000093aaac"
1396852,0,0,23724,303865,0,"g4run","libG4processes.so","0x000000000037e3b0"
1396849,2202154,0,27474,0,0,"g4run","libG4processes.so","0x0000000000a0cc6c"
1396849,1113148,0,16937,256985,7194,"g4run","libG4event.so","0x0000000000069da5"
1396845,3084591,2258027,133958,293138,49085,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling"
1396845,1096558,336195,14288,113893,40864,"g4run","libG4event.so","0x0000000000068e43"
1396843,1002062,0,28928,157683,0,"g4run","libG4processes.so","0x00000000009f4534"
1396843,0,1154551,97372,0,7812,"g4run","libc.so.6","__GI___printf_fp_l"
1396842,1340736,0,31587,0,10517,"g4run","libG4processes.so","G4ElectronIonPair::Initialise"
1396840,0,378489,0,195065,10218,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::Hep3Vector*> >"
1396816,976711,1855032,54806,0,100092,"g4run","libG4processes.so","0x0000000000a2a7f5"
1396803,1106429,1136601,59150,904530,6497,"g4run","libG4processes.so","0x000000000037bc80"
1396797,4061886,0,28426,123020,0,"g4run","libG4processes.so","0x000000000095fb47"
1396796,3015933,1834276,224160,801639,45605,"g4run","libG4particles.so","G4HyperTriton::HyperTritonDefinition"
1396790,2302979,1426470,65216,0,15410,"g4run","libG4particles.so","G4MesonConstructor::ConstructCharmMesons"
1396788,0,0,0,0,0,"g4run","libG4processes.so","G4PSTARStopping::~G4PSTARStopping"
1396785,0,1118978,127276,667280,77545,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
1396782,1026294,787292,156061,429092,36927,"g4run","libG4processes.so","G4KineticTrack::Decay"
1396777,978003,731887,31216,0,21310,"g4run","libG4tracking.so","0x000000000002f7de"
1396777,0,735404,0,0,3862,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::print"
1396769,0,366318,83969,189987,21996,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
1396764,0,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::printTable"
1396760,988648,762139,0,0,0,"g4run","libG4vis_management.so","G4VisCommandViewerList::SetNewValue"
1396759,2122245,321320,66323,477673,9849,"g4run","libG4tracking.so","0x000000000002f7c7"
1396743,0,734526,43399,270694,14781,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SplitUp"
1396742,0,364985,0,115994,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt"
1396728,3235490,0,0,0,7601,"g4run","libG4processes.so","0x00000000008e2f7e"
1396721,4386347,1489982,16322,118236,17334,"g4run","libG4geometry.so","0x0000000000181669"
1396719,1047112,367035,46240,438796,8826,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
1396719,929095,0,0,0,2528,"g4run","libG4geometry.so","G4Torus::ApproxSurfaceNormal"
1396716,2319776,1414216,82166,72628,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4CascadeChannel*>, std::_Select1st<std::pair<int const, G4CascadeChannel*> >, std::less<int>, std::allocator<std::pair<int const, G4CascadeChannel*> > >::_M_erase"
1396713,0,366340,14914,0,0,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, double, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<double> > >"
1396711,1041396,403287,14099,1044085,2808,"g4run","libG4processes.so","0x0000000000e9b09d"
1396709,1246797,728317,888576,400625,0,"g4run","libG4particles.so","G4IonTable::GetIonName"
1396695,0,805606,0,0,7351,"g4run","libG4processes.so","G4FPYSamplingOps::SampleGaussian"
1396692,1060350,1186350,0,659246,0,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
1396685,5935669,370410,34245,659055,0,"g4run","libG4processes.so","0x000000000083e8d3"
1396684,0,0,34619,0,14272,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
1396677,0,0,0,151137,0,"g4run","libG4geometry.so","0x0000000000212428"
1396670,9487932,2922685,85247,308683,81466,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT"
1396666,0,739514,37460,126434,39760,"g4run","libG4processes.so","G4Mg23GEMProbability::G4Mg23GEMProbability@plt"
1396662,983660,0,0,0,37820,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPi0Pi0Pi0@plt"
1396659,7167200,1470069,142326,788704,5561,"g4run","libG4processes.so","G4GammaNuclearXS::IsoCrossSection"
1396645,0,0,53023,0,73513,"g4run","libG4particles.so","G4DecayProducts::~G4DecayProducts"
1396640,3173434,748547,45631,256930,44601,"g4run","libG4processes.so","G4INCL::ParticleList::rotateMomentum@plt"
1396640,0,0,0,139074,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::findBoostToCM"
1396631,5089065,1102450,58339,150373,22582,"g4run","libG4processes.so","G4AntiXibMinus::Definition@plt"
1396630,0,0,23494,0,33201,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache@plt"
1396628,2967752,737409,0,259813,3976,"g4run","libG4geometry.so","G4Tubs::Clone"
1396623,0,734559,0,110881,30835,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
1396619,4250068,1857805,0,282071,23483,"g4run","libG4processes.so","G4DNAGenericIonsManager::G4DNAGenericIonsManager@plt"
1396616,1987799,0,0,0,8432,"g4run","libG4event.so","0x0000000000068d79"
1396615,1110956,0,0,0,13443,"g4run","libG4processes.so","G4WeightCutOffConfigurator::G4WeightCutOffConfigurator@plt"
1396614,2226723,730232,185883,490456,68692,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
1396603,0,366996,0,0,19353,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticle"
1396570,2133872,1462517,38543,726374,29337,"g4run","libG4event.so","0x0000000000068e30"
1396570,0,0,46298,187718,0,"g4run","libG4processes.so","0x00000000008e196b"
1396549,1949247,732230,45040,562223,32383,"g4run","libG4event.so","0x0000000000069d6b"
1396499,1081321,0,20386,0,0,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::G4ElectroNuclearCrossSection"
1396488,3408221,726560,186675,0,0,"g4run","libG4processes.so","G4LorentzConvertor::setBullet"
1396479,986892,1114527,13266,0,4389,"g4run","libG4processes.so","0x00000000008082dd"
1396478,0,0,48847,0,13022,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396471,0,807329,82069,852986,46036,"g4run","libG4processes.so","G4N13GEMChannel::~G4N13GEMChannel"
1396466,2047476,1094418,15775,230041,48075,"g4run","libG4processes.so","0x000000000037f2a0"
1396454,1085104,709440,27273,178095,32590,"g4run","libG4processes.so","G4DNAEventSet::CreateEvent@plt"
1396447,0,0,60085,0,33491,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_decrement"
1396432,0,0,0,125114,6050,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
1396419,2249060,711491,0,116734,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
1396416,0,0,58056,0,66238,"g4run","libG4processes.so","G4DiffuseElasticV2::CalculateNuclearRad"
1396406,0,366963,0,120899,24090,"g4run","libG4processes.so","G4EquilibriumEvaporator::setVerboseLevel"
1396367,3091387,1972734,0,610659,0,"g4run","libm.so.6","@plt"
1396350,0,0,17672,0,21498,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMpionAbsorption"
1396346,9459711,1426549,100516,906840,30595,"g4run","libG4tracking.so","G4RichTrajectoryPoint::~G4RichTrajectoryPoint@plt"
1396334,4275941,779325,0,441736,7281,"g4run","libG4geometry.so","G4Trd::ApproxSurfaceNormal"
1396324,983761,1839366,45435,504303,10488,"g4run","libG4processes.so","0x00000000008b6d39"
1396308,2353597,370700,145498,124755,104740,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
1396302,2235564,1129210,0,756902,0,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
1396264,1515940,744674,44424,317187,86014,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
1396259,0,351158,0,0,0,"g4run","libG4geometry.so","0x00000000002122af"
1396249,1020333,727104,47999,94976,35766,"g4run","libG4event.so","0x0000000000069d9f"
1396243,2173107,0,0,457884,18885,"g4run","libG4processes.so","0x0000000000836084"
1396240,1001444,365776,26183,0,12464,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIncidentEnergy"
1396213,2088300,366467,84848,226569,22124,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
1396152,2147826,352191,13041,183191,0,"g4run","libG4geometry.so","0x00000000001925fa"
1396123,0,366993,49974,0,66321,"g4run","libG4particles.so","G4DecayProducts::operator="
1396112,2202922,689843,56373,0,33500,"g4run","libG4processes.so","nfu_free@plt"
1396102,0,0,0,0,2733,"g4run","libG4processes.so","0x0000000000a0d3cd"
1396034,0,764755,0,167281,0,"g4run","libG4processes.so","G4BetheBlochModel::G4BetheBlochModel"
1396023,0,0,57170,0,5709,"g4run","libG4processes.so","G4IonCoulombCrossSection::SampleCosineTheta@plt"
1396004,2004308,728658,26038,122957,8265,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
1395928,0,728138,39433,0,7314,"g4run","libG4processes.so","G4NuclNucl3BodyMomDst::~G4NuclNucl3BodyMomDst"
1395891,977630,1094894,52512,0,38189,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleIntegerGaussian"
1395861,1070520,370815,67201,143780,0,"g4run","libG4processes.so","0x0000000000a05db6"
1395830,3023173,1469194,149856,322832,118283,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::PostStepDoIt"
1395825,0,390131,47758,0,28772,"g4run","libG4processes.so","G4DiffuseElasticV2::SampleTableThetaCMS"
1395779,6012418,2577266,26613,1127306,22769,"g4run","libG4processes.so","0x00000000008b6d4b"
1395758,989185,0,75640,0,0,"g4run","libG4physicslists.so","G4PrecoProtonBuilder::G4PrecoProtonBuilder"
1395717,0,0,75252,0,16619,"g4run","libG4processes.so","0x00000000008e194d"
1395715,1015473,0,21730,0,0,"g4run","libG4processes.so","0x0000000000a3f6aa"
1395668,9348863,3108380,127728,791130,28179,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportProgress"
1395629,0,1201577,40260,183185,8387,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
1395585,0,369538,0,170365,9613,"g4run","libG4geometry.so","0x000000000015c75e"
1395540,1024679,0,86209,117079,0,"g4run","libG4processes.so","G4VUserTrackInformation::G4VUserTrackInformation@plt"
1395469,3066958,1882648,154289,0,125500,"g4run","libG4processes.so","0x0000000000380630"
1395450,1006498,738344,46557,0,62548,"g4run","libm.so.6","__math_check_uflow"
1395448,3103413,729603,30525,118512,39045,"g4run","libG4processes.so","G4FTFParameters::Reset@plt"
1395443,2016075,1867912,196645,229032,25834,"g4run","libG4track.so","G4ParticleChangeForGamma::DumpInfo"
1395428,0,0,0,120730,0,"g4run","libG4processes.so","0x0000000000f183bc"
1395363,970401,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6cf6"
1395329,0,359145,0,254846,8269,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
1395319,2050622,1092157,14472,0,8754,"g4run","libG4geometry.so","field_utils::absoluteError@plt"
1395285,1126826,1073190,28255,118493,9040,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
1395273,1000519,368553,0,155210,7758,"g4run","libG4processes.so","0x0000000000f69b3a"
1395168,5056200,1099330,13568,561976,24491,"g4run","libG4processes.so","G4Bessel::I1"
1395135,0,369236,27869,554190,15336,"g4run","libG4particles.so","G4MuonDecayChannel::DecayIt"
1395133,0,371646,0,128511,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::ThresholdMomentum"
1395132,1025623,1184209,172104,542305,12788,"g4run","libG4processes.so","G4HadronicDeveloperParameters::DeveloperGet"
1395113,2975623,731568,53181,602848,35852,"g4run","libG4track.so","0x00000000000137dc"
1395091,2048572,1885436,206295,0,36769,"g4run","libG4processes.so","G4FTFModel::GetStrings"
1395072,1047640,0,13422,410024,13947,"g4run","libG4geometry.so","0x000000000018709a"
1395046,1988599,1108855,0,0,7125,"g4run","libG4processes.so","G4SeltzerBergerModel::~G4SeltzerBergerModel"
1395022,2044318,367402,72660,313440,8609,"g4run","libG4geometry.so","G4Box::CreatePolyhedron"
1395021,4020388,0,0,719635,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
1395012,0,387955,23653,0,31550,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistentFallback<0>@plt"
1395008,4277185,722048,17808,0,143201,"g4run","libG4processes.so","std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
1395006,1951790,366253,29792,125715,3404,"g4run","libG4event.so","0x000000000006a40d"
1394954,0,0,0,0,0,"g4run","libG4processes.so","G4InuclParticle::G4InuclParticle"
1394934,2215096,0,0,0,0,"g4run","libG4geometry.so","0x000000000021242e"
1394838,1257738,1029176,0,412749,0,"g4run","libG4processes.so","0x00000000009f3d5c"
1394581,6588767,2241598,110426,0,16489,"g4run","libG4processes.so","G4NucleiModel::generateNucleon"
1394552,2085525,2233745,47746,355163,10714,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1394445,1024387,361551,58669,229785,98888,"g4run","libG4processes.so","std::map<int, G4ParticleDefinition*, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::~map"
1394397,0,0,0,0,0,"g4run","libG4processes.so","0x0000000000a1ab5f"
