cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far,comm,dso,symbol
25822003,8278819,92069,4786474,57484,450,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep@plt"
25820269,5810863,97306,4983647,53256,328,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::ChooseGenerators"
25816383,6137683,67745,2775375,42471,405,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
25815976,6486750,42047,5593172,32274,504,"g4run","libG4processes.so","G4StatMFMicroPartition::CoulombFreeEnergy"
25814476,7451524,107841,4170237,70910,659,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway@plt"
25814170,4004962,94761,2297737,49209,331,"g4run","libG4processes.so","__tcf_0"
25814039,8999594,102133,5037824,45825,362,"g4run","libG4processes.so","0x00000000008363e3"
25811762,5710924,54734,4140234,44509,451,"g4run","libG4geometry.so","_G4cerr_p@plt"
25805559,6391257,170998,4717018,120293,637,"g4run","libG4particles.so","G4PionPlus::Definition"
25802158,7882468,123739,2813157,87105,619,"g4run","libG4particles.so","G4KaonPlus::Definition"
25129148,7123961,85063,5141683,43965,448,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
25125777,6787484,118993,3109052,104347,344,"g4run","libG4processes.so","G4TransparentRegXTRadiator::DumpInfo"
25113550,9763551,150058,4870567,111587,690,"g4run","libG4processes.so","G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection"
25110943,4291943,12108,2725662,15088,120,"g4run","libG4tracking.so","0x000000000002f837"
25109774,5195061,99353,2867603,72500,411,"g4run","libG4processes.so","G4PAIxSection::GetStepEnergyLoss"
25102597,6632377,124014,2454396,89420,383,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::print"
25099904,5312398,84364,3320720,41161,335,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
24433299,6742911,139907,4342228,91484,323,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
24430894,5927389,86689,2908204,36658,366,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()@plt"
24430698,4905898,42027,2886567,33073,306,"g4run","libG4processes.so","0x000000000037ba40"
24419362,7217665,108842,5095930,68480,517,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
24417756,5458669,34099,3011611,35074,435,"g4run","libG4geometry.so","0x00000000000eac5d"
24417276,5805672,133830,3061292,114223,425,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
24417241,3701255,65038,2817388,46743,314,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
24417066,4703269,44922,2063202,28861,214,"g4run","libG4processes.so","0x00000000008388fb"
24415180,4226274,56598,5136530,22508,461,"g4run","libG4processes.so","G4StatMFMicroPartition::ChooseZ"
24409665,4256669,120028,2134964,79473,478,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade"
24407376,5362331,15706,2122265,4340,156,"g4run","libG4processes.so","G4C15GEMChannel::~G4C15GEMChannel"
24407139,6141782,78763,4355763,78501,481,"g4run","libG4particles.so","0x000000000006bd68"
24398104,5357946,162760,3716865,123845,324,"g4run","libG4processes.so","G4StatMFMacroChemicalPotential::CalcChemicalPotentialNu"
23725906,5118875,119447,3338744,58287,368,"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron"
23725905,5161257,60613,3349208,24410,404,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity"
23725824,4310107,95273,2857910,38289,317,"g4run","libG4geometry.so","field_utils::relativeError"
23717145,4551189,162775,1796291,104794,420,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates"
23715851,5043091,113043,2479755,60697,477,"g4run","libG4processes.so","G4PolarizedIonisationModel::SampleSecondaries"
23715181,7427975,73621,4508877,69642,496,"g4run","libG4geometry.so","0x000000000021226e"
23714897,7674636,73637,4473427,37947,249,"g4run","libG4geometry.so","G4DisplacedSolid::G4DisplacedSolid"
23712716,5118416,61382,2845396,46054,402,"g4run","libG4processes.so","0x00000000006c9047"
23032076,3256650,58633,1812573,34959,309,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
23028420,6214527,120404,3539906,52279,466,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionQGS_FTF"
23026817,1342685,86015,1056628,72462,364,"g4run","libc.so.6","__memcmp_avx2_movbe"
23026233,4947141,48941,2455611,34029,238,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
23023458,3067632,49503,3067082,26273,296,"g4run","libG4tracking.so","0x000000000002f1de"
23021920,5898201,70518,1993126,50264,354,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
23021543,3388461,50435,2808975,26699,276,"g4run","libG4processes.so","G4PEEffectFluoModel::Initialise"
23021201,3974300,18008,2601381,25699,392,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
23018572,5364585,73711,3083470,49802,454,"g4run","libG4processes.so","0x00000000005f4429"
23018492,6506938,83126,4435033,53100,367,"g4run","libG4geometry.so","atan2@plt"
23016289,4926754,56680,2988176,51791,453,"g4run","libG4processes.so","G4SeltzerBergerModel::G4SeltzerBergerModel"
23012623,3635648,45794,2220061,57956,230,"g4run","libG4processes.so","G4InuclNuclei::clear"
23011155,6443924,51677,3499467,21032,304,"g4run","libG4processes.so","0x0000000000a48fca"
23009778,2504445,52302,2633270,39451,313,"g4run","libG4geometry.so","0x000000000026fb75"
22333323,3153358,133115,2999959,65176,270,"g4run","libG4processes.so","G4RKPropagation::FreeTransport"
22322540,8238718,92798,3412529,45830,312,"g4run","libG4geometry.so","G4UnionSolid::GetCubicVolume"
22313582,5582248,147547,2417073,121022,198,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
22306361,4737010,73340,4217953,41695,382,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
21638909,6518325,63587,4362360,34672,315,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
21636153,3901033,55193,3104766,34131,269,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
21634087,7497036,153219,5008692,71265,518,"g4run","libG4processes.so","G4MuonMinusCapture::G4MuonMinusCapture"
21631331,6061515,82934,4053876,45949,384,"g4run","libG4processes.so","0x000000000037b330"
21628939,5869718,67430,3231583,47282,311,"g4run","libG4processes.so","G4MoleculeTable::PrepareMolecularConfiguration@plt"
21626450,5222871,23015,1603136,16742,134,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
21625886,12137221,115039,7636023,67356,657,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getMultiplicity"
21624467,4755225,69414,3501362,53314,247,"g4run","libG4processes.so","G4FTFParameters::GetProcProb@plt"
21623803,5883419,74135,2966362,33324,492,"g4run","libG4tracking.so","0x000000000002f82a"
21622371,3494986,120233,3232888,87740,175,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
21622037,7292207,34716,4379161,14953,327,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::CalculateCrossSection"
21618967,6092780,28823,2287253,16188,276,"g4run","libG4processes.so","0x0000000000838e4b"
21618082,7889613,149326,4195421,87320,614,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
21617548,4160397,93049,2518617,45304,310,"g4run","libG4processes.so","0x000000000093aa4c"
20944455,6564075,74880,4499160,19586,533,"g4run","libG4geometry.so","0x00000000000e4a28"
20927589,6256308,21316,2810583,22204,236,"g4run","libG4processes.so","0x00000000008394eb"
20926894,5872819,78924,3695035,52177,354,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
20923681,4551380,60396,2428207,51319,349,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
20923269,3838226,104838,2946975,54338,370,"g4run","libG4processes.so","0x0000000000f69b64"
20921215,3052321,59894,2497314,34501,297,"g4run","libG4geometry.so","field_utils::inverseCurvatureRadius"
20918443,5255929,147527,2841842,84456,386,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
20914595,8834854,140890,4175721,71367,505,"g4run","libG4processes.so","G4VTransitionRadiation::DumpInfo"
20774337,3187136,62295,1611489,46784,294,"g4run","libG4processes.so","0x000000000083492a"
20240434,7719809,78845,3409499,59039,701,"g4run","libG4processes.so","0x0000000000f69b7f"
20239408,3795581,27294,2153712,26517,173,"g4run","libG4processes.so","0x0000000000833cbc"
20237668,3527390,74923,2737526,80882,421,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
20236434,1942575,78950,3309277,46735,336,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
20232651,3583377,81359,2019964,51186,308,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetExchangeT"
20230860,3633600,99508,903475,74523,288,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
20230500,4682858,74753,2590785,47181,404,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
20229998,6621718,77657,3350062,49527,484,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
20226603,3956549,70079,2498625,43192,288,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>"
20225506,3214654,28430,2369479,43447,159,"g4run","libG4geometry.so","G4MagneticField::~G4MagneticField"
20225418,4302463,46896,3174924,50446,351,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
20212250,4165921,81235,2731096,48584,314,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton()::{lambda()#1}>"
19544553,3918238,47293,2301472,24569,214,"g4run","libG4geometry.so","G4Paraboloid::G4Paraboloid"
19537506,2748497,148810,1855133,155619,389,"g4run","libG4processes.so","G4StatMFChannel::FragmentsMomenta"
19537062,3811124,61739,1301440,65404,269,"g4run","libG4particles.so","G4Electron::Definition@plt"
19535972,4705563,50569,3309979,33755,293,"g4run","libG4geometry.so","G4EllipticalTube::~G4EllipticalTube@plt"
19534528,5367739,42836,4206071,53676,152,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print"
19534422,5826965,26623,3384252,15539,236,"g4run","libG4processes.so","0x0000000000f2e138"
19532481,2367015,29499,2607630,25835,396,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
19528695,5103911,123438,2254305,85154,390,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::print"
19527193,7555875,88939,3640553,40178,309,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
19521580,4531958,67699,3770606,62505,271,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
18925080,1711555,39316,2501566,18833,273,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
18901479,5381047,79722,2455950,32987,367,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >"
18850104,1912485,95208,3284373,39131,217,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache"
18845236,4747590,98042,2084324,67973,369,"g4run","libc.so.6","__strlen_avx2"
18840551,3681468,118388,1502853,84204,365,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
18834661,4638609,45133,2543176,36864,254,"g4run","libG4event.so","0x0000000000068d71"
18832011,3639362,76882,1792184,36424,277,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
18829317,5139291,67559,2775447,56645,354,"g4run","libG4processes.so","G4NeutronElectronElXsc::GetElementCrossSection"
18319905,2935247,90130,3115633,94863,268,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_get_insert_hint_unique_pos"
18158804,5041875,67215,2153781,41344,293,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
18151562,3642131,105094,2329556,137616,520,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
18147295,4329036,42866,2163838,25737,316,"g4run","libG4processes.so","0x0000000000f67efd"
18144150,5697245,62315,2830917,42885,210,"g4run","libG4processes.so","G4MuonicAtomDecay::DecayIt"
18141866,4558341,52520,3716964,41937,336,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
18139628,3330214,143802,1509203,91997,425,"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay"
18138737,4207001,44338,1939695,21148,251,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
17450190,5440475,67895,1668176,36651,251,"g4run","libG4processes.so","0x000000000037cf50"
17445278,3062549,34420,1256181,24934,154,"g4run","libG4tracking.so","0x000000000002f1d6"
17445260,4907932,94639,3361941,51910,459,"g4run","libG4track.so","G4VelocityTable::GetVelocityTable"
17441720,3207642,49148,3213542,42978,251,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
17441465,6128139,49254,2830512,36740,213,"g4run","libG4processes.so","0x0000000000a5962d"
17438804,1794718,20172,1310123,9467,182,"g4run","libG4track.so","0x00000000000116cf"
17434812,3029305,77355,3248162,75947,364,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<15, 19>::GetCosTheta"
17430600,5478480,12437,2909799,14339,230,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
17429755,5804413,44953,3367907,15115,348,"g4run","libG4processes.so","G4MultiBodyMomentumDist::GetInstance"
16750697,4505841,13763,2736377,11145,154,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
16749248,2790188,121229,1954834,105444,291,"g4run","libG4processes.so","G4StatMFChannel::CreateFragment"
16748361,2897856,32510,2913924,22151,356,"g4run","libG4event.so","0x0000000000068e44"
16747597,3650577,105864,3525446,46248,444,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNPChannel::~G4CascadeNPChannel()"
16744810,3381695,30298,2055325,19177,96,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PhysicsFreeVector*>, std::_Select1st<std::pair<G4Material const* const, G4PhysicsFreeVector*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PhysicsFreeVector*> > >::_M_erase"
16742162,4372874,64596,2397785,25695,115,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
16738789,2783178,24831,2443340,22882,293,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
16735364,4438446,84569,1777898,55249,352,"g4run","libG4geometry.so","G4PolyconeSide::FindLineIntersect"
16729811,4263511,45707,2443986,42378,463,"g4run","libG4processes.so","G4VXTRenergyLoss::BuildEnergyTable"
16289273,1786327,71187,1274681,50417,353,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath"
16058241,5787352,45343,3336560,37956,414,"g4run","libG4processes.so","0x00000000006c9043"
16053823,3032762,79943,1977748,63096,176,"g4run","libG4global.so","0x000000000005499e"
16050997,3328017,16681,2007024,16931,175,"g4run","libG4event.so","0x0000000000068db8"
16048695,5951173,33649,2151887,22891,211,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInNoVoxels"
16047100,5837189,94833,2862923,47677,403,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
16046613,4182989,71196,1633242,37348,175,"g4run","libG4event.so","G4IonTable::GetIon@plt"
16046046,3411072,35543,904986,22324,175,"g4run","libG4tracking.so","0x000000000002f826"
16045183,4375953,52365,2970263,39383,96,"g4run","libG4particles.so","0x000000000006cd3a"
16044946,1710211,85636,1643972,64877,154,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
16044776,3057636,63381,1966690,32076,171,"g4run","libG4processes.so","G4NucleiModel::generateModel"
16042618,3973372,63466,1462648,55461,271,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize"
16041969,2878062,108105,2934173,47017,349,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1@plt"
16041844,2975604,29948,2380244,26667,200,"g4run","libG4geometry.so","G4VPhysicalVolume::GetRotation@plt"
16040735,4729996,82119,3315138,58914,441,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print"
15351872,2522551,23507,1459403,22627,138,"g4run","libG4tracking.so","0x000000000002f9a9"
15350837,3522029,107451,1313305,83176,271,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getMultiplicity"
15349747,3436804,56709,1917217,42039,294,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
