cycles,ex_div_busy,ex_div_count,comm,dso,symbol
698382,0,0,"g4run","libG4processes.so","G4WeightCutOffConfigurator::G4WeightCutOffConfigurator@plt"
698380,0,0,"g4run","libG4geometry.so","G4EnclosingCylinder::ShouldMiss@plt"
698380,0,0,"g4run","libG4geometry.so","0x00000000001cc61e"
698380,0,0,"g4run","libG4processes.so","G4CrossSectionFactory<G4ChipsPionPlusElasticXS, 0>::Instantiate"
698380,0,0,"g4run","libG4processes.so","G4ITTransportation::G4ITTransportation@plt"
698379,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetBoundaryInvokeSD"
698375,554,353,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator*="
698375,406,0,"g4run","libG4processes.so","G4INCL::ParticleList::rotateMomentum@plt"
698375,0,16,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
698371,0,0,"g4run","libG4geometry.so","0x000000000015995e"
698371,0,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
698371,0,0,"g4run","libG4processes.so","0x00000000008082dd"
698370,52,18,"g4run","libG4processes.so","G4LENDCrossSection::DumpLENDTargetInfo@plt"
698368,127,0,"g4run","libG4processes.so","G4StatMFMacroNucleon::~G4StatMFMacroNucleon"
698367,0,0,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
698366,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions"
698363,0,0,"g4run","libstdc++.so.6.0.30","free@plt"
698362,0,0,"g4run","libG4processes.so","0x00000000008af3e5"
698357,0,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign"
698356,528,0,"g4run","libG4processes.so","G4INCL::ProjectileRemnant::computeExcitationEnergy@plt"
698353,0,0,"g4run","libG4processes.so","0x00000000008b925f"
698352,407,0,"g4run","libG4processes.so","G4FTFParticipants::GetList"
698352,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::Loop_toFragmentString"
698349,0,0,"g4run","libG4processes.so","0x0000000000a0cc6c"
698347,0,0,"g4run","libG4geometry.so","std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt"
698347,0,0,"g4run","libG4processes.so","G4FTFModel::G4FTFModel"
698345,2457,309,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIncidentEnergy"
698341,0,0,"g4run","libG4processes.so","0x0000000000e969e8"
698340,0,0,"g4run","libG4geometry.so","0x000000000012501d"
698338,0,0,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
698338,0,0,"g4run","libG4processes.so","G4StatMFMacroBiNucleon::CalcMeanMultiplicity"
698337,0,0,"g4run","libG4processes.so","G4VEmProcess::GetMeanFreePath"
698334,0,0,"g4run","libG4processes.so","0x000000000037ccb0"
698332,0,0,"g4run","libG4processes.so","G4BinaryCascade::DecayVoidNucleus"
698328,0,0,"g4run","libG4processes.so","G4AutoDelete::Register<G4InuclElementaryParticle>"
698326,0,0,"g4run","libG4processes.so","G4MuonicAtomDecay::FillResult"
698325,0,0,"g4run","libG4processes.so","G4Clebsch::GenerateIso3"
698325,0,0,"g4run","libG4processes.so","G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst"
698324,0,0,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, std::pair<G4InuclElementaryParticle, double>, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >@plt"
698320,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::OneInterfaceXTRdEdx"
698317,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepRotation::rotate"
698315,0,0,"g4run","libG4processes.so","G4ElasticHNScattering::G4ElasticHNScattering"
698314,0,0,"g4run","libG4event.so","0x0000000000068ea9"
698313,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4ParticleDefinition const*, std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper>, std::_Select1st<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> >, std::less<G4ParticleDefinition const*>, std::allocator<std::pair<G4ParticleDefinition const* const, G4EnergyLossTablesHelper> > >::_M_get_insert_unique_pos@plt"
698313,0,0,"g4run","libG4processes.so","0x0000000000b3f8f8"
698312,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::printTable"
698309,0,61,"g4run","libG4processes.so","G4LundStringFragmentation::Sample4Momentum"
698300,0,0,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::SetNewValue"
698299,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSectionSum"
698297,0,0,"g4run","libG4processes.so","G4NeutronKiller::SetKinEnergyLimit@plt"
698290,0,0,"g4run","libG4geometry.so","0x00000000001c9ef8"
698287,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::~G4Fancy3DNucleus"
698287,0,0,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonDecayRate"
698286,0,0,"g4run","libG4processes.so","G4TransitionRadiation::IntegralOverAngle@plt"
698285,0,0,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
698282,0,0,"g4run","libG4vis_management.so","G4VisCommandViewerList::SetNewValue"
698272,0,0,"g4run","libG4particles.so","G4XibZero::Definition@plt"
698271,0,0,"g4run","libG4processes.so","0x0000000000b3f94a"
698266,52,36,"g4run","libG4processes.so","0x00000000008b6ccc"
698263,0,0,"g4run","libG4event.so","0x000000000006a400"
698261,0,0,"g4run","libG4particles.so","G4DynamicParticle::operator delete"
698246,0,0,"g4run","libG4processes.so","G4DNAEventSet::CreateEvent@plt"
698246,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::Create2QuarkAntiQuarkStrings"
698244,0,0,"g4run","libG4geometry.so","0x0000000000193fbd"
698241,52,0,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
698239,1563,0,"g4run","libG4processes.so","G4FTFModel::ReggeonCascade"
698238,0,0,"g4run","libG4processes.so","G4CascadeParamMessenger::CreateCommand<G4UIcmdWithADouble>"
698237,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
698234,0,0,"g4run","libG4processes.so","G4DNAMoleculeEncounterStepper::G4DNAMoleculeEncounterStepper@plt"
698233,0,0,"g4run","libCLHEP-2.4.5.3.so","sincos@plt"
698233,0,0,"g4run","libG4processes.so","G4WilsonAblationModel::BreakItUp"
698229,0,0,"g4run","libG4processes.so","0x00000000009d2e16"
698225,0,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::PreparePhysicsTable"
698222,0,0,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt"
698222,0,0,"g4run","libG4processes.so","0x0000000000e96c7b"
698216,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
698208,0,44,"g4run","libG4processes.so","0x00000000009f87fd"
698203,0,0,"g4run","libG4processes.so","G4LossTableManager::BuildPhysicsTable"
698200,0,0,"g4run","libG4processes.so","0x0000000000948a9b"
698197,0,0,"g4run","libG4processes.so","0x00000000008e44dd"
698190,0,0,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >"
698189,5183,631,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling"
698189,0,0,"g4run","libG4processes.so","0x000000000094947a"
698188,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698186,0,0,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
698183,0,0,"g4run","libG4processes.so","G4BinaryCascade::DebugEpConservation"
698181,201,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::AtRestDoIt"
698174,0,0,"g4run","libG4processes.so","0x0000000000a19c58"
698165,0,0,"g4run","libG4geometry.so","0x00000000001c9e1e"
698158,0,0,"g4run","libG4processes.so","0x0000000000aa349c"
698154,0,0,"g4run","libG4geometry.so","0x000000000015c75e"
698154,0,0,"g4run","libG4processes.so","0x000000000083809a"
698142,0,0,"g4run","libG4particles.so","0x00000000000737e9"
698130,0,0,"g4run","libG4event.so","0x0000000000068d2b"
698128,226,122,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeIsotopeName"
698125,231,0,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
698116,0,0,"g4run","libG4processes.so","G4AngularDistribution::DifferentialCrossSection"
698114,0,0,"g4run","libG4processes.so","0x0000000000b3f918"
698110,0,0,"g4run","libG4processes.so","0x0000000000ef7c5a"
698106,0,0,"g4run","libG4processes.so","0x00000000008af63b"
698105,0,0,"g4run","libG4processes.so","G4FTFAnnihilation::UnpackBaryon"
698098,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getMultiplicity"
698092,0,0,"g4run","libG4processes.so","0x000000000037b260"
698087,0,0,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
698084,0,0,"g4run","libG4processes.so","0x0000000000a0d408"
698077,56,0,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::~G4CascadeData"
698077,0,0,"g4run","libG4processes.so","G4INCL::NNToMultiPionsChannel::inter2Part@plt"
698069,94,0,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
698062,79,0,"g4run","libG4particles.so","G4NeutrinoMu::Definition"
698048,0,0,"g4run","libG4processes.so","G4PenelopeComptonModel::~G4PenelopeComptonModel@plt"
698045,0,21,"g4run","libG4geometry.so","std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord>"
698041,2327,0,"g4run","libG4processes.so","0x0000000000833f69"
698030,0,0,"g4run","libG4processes.so","G4Scatterer::GetTimeToInteraction"
698004,0,0,"g4run","libG4event.so","0x0000000000069d4d"
698003,15366,0,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>"
697995,0,0,"g4run","libG4event.so","0x000000000006a426"
697985,0,0,"g4run","libG4processes.so","0x000000000037e2e0"
697968,432,142,"g4run","libm.so.6","__tan_fma"
697941,0,0,"g4run","libG4processes.so","G4VRestContinuousProcess::~G4VRestContinuousProcess@plt"
697940,0,0,"g4run","libG4particles.so","0x0000000000081551"
697926,0,0,"g4run","libG4processes.so","G4StatMFFragment::GetFragment"
697920,0,0,"g4run","libG4processes.so","0x000000000037d970"
697912,0,0,"g4run","libG4particles.so","0x00000000000631a6"
697909,402,0,"g4run","libG4processes.so","0x0000000000ef7c9a"
697903,0,0,"g4run","libG4processes.so","G4Analyser::printResults"
697856,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::~G4CascadeFunctions"
697834,0,0,"g4run","libG4particles.so","G4DalitzDecayChannel::DecayIt"
697833,0,0,"g4run","libG4processes.so","G4FTFParticipants::~G4FTFParticipants"
697771,0,32,"g4run","libG4processes.so","G4ProductionCutsTable::UpdateCoupleTable"
697762,0,0,"g4run","libG4geometry.so","0x00000000001498d8"
697750,0,0,"g4run","libG4processes.so","0x0000000000b3a57a"
697739,0,0,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
697733,0,0,"g4run","libG4processes.so","G4HadronicDeveloperParameters::Get"
697728,0,0,"g4run","libG4processes.so","0x0000000000a31fb9"
697716,0,0,"g4run","libG4processes.so","0x000000000083fd17"
697688,0,0,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
697685,0,0,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
697683,0,0,"g4run","libG4geometry.so","0x00000000001daa9d"
697666,0,0,"g4run","libG4processes.so","G4GammaNuclearXS::SelectIsotope"
697635,0,0,"g4run","libG4processes.so","0x0000000000833cb8"
697599,0,0,"g4run","libG4processes.so","0x00000000008e42ed"
697583,0,0,"g4run","libG4geometry.so","_G4cout_p@plt"
697562,532,0,"g4run","libG4processes.so","G4PAIySection::SumOverIntervaldEdx"
697557,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintFiniteRiseTime"
697553,0,0,"g4run","libG4processes.so","0x0000000000a45da4"
697537,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
697531,0,0,"g4run","libG4processes.so","G4Bessel::pI0"
697491,0,0,"g4run","libG4processes.so","0x0000000000a1cf58"
697484,0,0,"g4run","libG4processes.so","G4INCL::CrossSections::NDeltaToNLK@plt"
697458,0,0,"g4run","libG4processes.so","0x0000000000a80eb8"
697452,0,0,"g4run","libG4particles.so","G4UnknownParticle::Definition"
697413,0,0,"g4run","libG4processes.so","G4FissionFragmentGenerator::G4SetIsotope"
697394,0,0,"g4run","libG4processes.so","G4Parton::G4Parton@plt"
697338,0,0,"g4run","libG4processes.so","G4WilsonAbrasionModel::~G4WilsonAbrasionModel"
697324,0,0,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::xsputn"
697294,0,0,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
697280,0,18,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::DecayIt@plt"
697259,0,0,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
697251,0,0,"g4run","libG4processes.so","0x0000000000a516cb"
697222,0,0,"g4run","libG4particles.so","G4MuonDecayChannel::G4MuonDecayChannel@plt"
697180,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::FillEnergySteps"
697157,0,0,"g4run","libG4geometry.so","G4Torus::ApproxSurfaceNormal"
697137,0,0,"g4run","libG4geometry.so","PrintInfo"
697107,0,0,"g4run","libG4processes.so","G4PAIxSection::ComputeLowEnergyCof@plt"
697080,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::printTable"
697001,0,0,"g4run","libG4geometry.so","G4Trd::SurfaceNormal"
696946,0,0,"g4run","libG4processes.so","0x0000000000a2d70f"
696936,0,0,"g4run","libG4processes.so","0x00000000008b8fcf"
696928,0,0,"g4run","libG4global.so","std::vector<double, std::allocator<double> >::_M_fill_assign"
696889,0,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
696888,0,0,"g4run","libG4track.so","0x00000000000101f8"
696856,0,0,"g4run","libG4processes.so","G4StatMFParameters::Getr0"
696838,0,0,"g4run","libG4geometry.so","0x00000000001818b9"
696806,0,0,"g4run","libG4event.so","0x0000000000069d67"
696665,0,0,"g4run","libG4processes.so","0x0000000000f182d7"
696617,0,0,"g4run","libG4processes.so","0x000000000037b7b0"
696562,0,0,"g4run","libG4processes.so","0x0000000000841d9f"
696541,0,0,"g4run","libG4geometry.so","0x00000000001c395e"
696457,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
696437,0,0,"g4run","libG4processes.so","G4ProductionCutsTable::DumpCouples@plt"
696421,0,0,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<double> > >"
696368,200,362,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_default_append@plt"
696347,0,16,"g4run","libG4digits_hits.so","G4VSensitiveDetector::Clone"
696341,0,0,"g4run","libG4processes.so","G4Fancy3DNucleus::DoTranslation"
696267,0,0,"g4run","libG4processes.so","G4FPYSamplingOps::CheckAndSetParameters"
696256,0,0,"g4run","libG4global.so","G4SimpleIntegration::MidPoint"
696190,0,0,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::nn_nnPipPim@plt"
696170,0,0,"g4run","libG4processes.so","std::vector<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > >, std::allocator<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > > > >::~vector@plt"
696122,0,0,"g4run","libG4processes.so","G4fissionEvent::G4SmpNuDistDataU235"
696114,0,0,"g4run","libG4processes.so","G4ASTARStopping::Initialise"
695977,0,0,"g4run","libG4processes.so","0x0000000000b3f8ff"
695925,0,0,"g4run","libG4event.so","0x000000000006a413"
695893,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SaveKinematics"
695823,0,0,"g4run","libG4processes.so","G4TritonGEMProbability::G4TritonGEMProbability@plt"
695794,0,0,"g4run","libG4processes.so","0x0000000000380a40"
695711,0,0,"g4run","libG4processes.so","std::vector<G4BCAction*, std::allocator<G4BCAction*> >::_M_realloc_insert<G4BCAction*>"
695373,0,0,"g4run","libG4tracking.so","std::_Rb_tree_insert_and_rebalance@plt"
695298,0,16,"g4run","libG4processes.so","G4Clebsch::TriangleCoeff"
694871,0,0,"g4run","libG4processes.so","G4ElementaryParticleCollider::generateMultiplicity"
694687,0,0,"g4run","libG4processes.so","0x0000000000945a5a"
692155,0,0,"g4run","libG4geometry.so","memset@plt"
0,5826,1016,"g4run","libG4geometry.so","G4ClassicalRK4::DumbStepper"
0,2721,124,"g4run","libm.so.6","__atan_fma"
0,1383,0,"g4run","libG4processes.so","G4DiffractiveExcitation::NewNucleonId"
0,1289,0,"g4run","libG4processes.so","G4FPYSamplingOps::G4SampleIntegerGaussian"
0,950,122,"g4run","libG4processes.so","G4FPYSamplingOps::EvaluateWattConstants"
0,909,214,"g4run","libG4processes.so","G4FissionProductYieldDist::MakeDirectoryName"
0,640,20,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
0,483,0,"g4run","libG4particles.so","0x00000000000737e7"
0,460,0,"g4run","libG4processes.so","0x0000000000a1abde"
0,273,200,"g4run","libc.so.6","__uselocale"
0,187,0,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>"
0,156,96,"g4run","libG4processes.so","G4FTFModel::StoreInvolvedNucleon"
0,152,45,"g4run","libG4processes.so","G4FissionProductYieldDist::~G4FissionProductYieldDist"
0,147,0,"g4run","libG4processes.so","G4PenelopeOscillatorManager::GetOscillatorManager@plt"
0,118,0,"g4run","libstdc++.so.6.0.30","std::__convert_from_v"
0,107,41,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
0,89,66,"g4run","libG4processes.so","0x0000000000a1bbf1"
0,87,0,"g4run","libG4processes.so","0x0000000000a1ce5c"
0,76,23,"g4run","libG4processes.so","0x0000000000a1bbf7"
0,70,0,"g4run","libG4particles.so","0x000000000006caba"
0,68,0,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
0,67,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::transform"
0,58,17,"g4run","libG4processes.so","G4ArrayOps::DeleteVectorOfPointers<G4ReactionProduct*>"
0,0,501,"g4run","libG4processes.so","G4FissionProductYieldDist::SampleGammaEnergies"
0,0,151,"g4run","libc.so.6","__vsnprintf_internal"
0,0,69,"g4run","libc.so.6","_IO_default_xsputn"
0,0,44,"g4run","libc.so.6","__strchrnul_avx2"
0,0,43,"g4run","libc.so.6","@plt"
0,0,39,"g4run","libG4processes.so","0x000000000037e880"
0,0,34,"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeSecondTransportMoment@plt"
0,0,24,"g4run","libstdc++.so.6.0.30","std::use_facet<std::ctype<char> >"
0,0,19,"g4run","libG4processes.so","G4PairProductionRelModel::InitialiseElementData@plt"
0,0,18,"g4run","libG4particles.so","0x000000000006cd39"
