instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses,comm,dso,symbol
0,0,0,7327,"g4run","libc.so.6","__printf_fp"
0,0,0,7274,"g4run","libG4processes.so","0x00000000003bb324"
0,0,0,7264,"g4run","libG4processes.so","0x00000000003c37c4"
0,0,0,7173,"g4run","libG4processes.so","G4NuclearLevelData::UploadNuclearLevelData"
0,0,0,7106,"g4run","libc.so.6","__mpn_divrem"
0,0,0,7091,"g4run","libc.so.6","_IO_old_init"
0,0,0,6876,"g4run","libG4processes.so","0x00000000003b73f4"
0,0,0,6869,"g4run","libG4processes.so","G4CascadeDeexciteBase::makeFragment"
0,0,0,6794,"g4run","libG4processes.so","0x00000000003b8354"
0,0,0,6789,"g4run","libG4processes.so","G4VNuclearDensity::G4VNuclearDensity"
0,0,0,6681,"g4run","libG4processes.so","0x00000000003ced10"
0,0,0,6455,"g4run","libstdc++.so.6.0.30","0x000000000009f7c4"
0,0,0,6347,"g4run","libG4processes.so","G4IntraNucleiCascader::G4IntraNucleiCascader"
0,0,0,6278,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2"
0,0,0,6271,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::basic_filebuf"
0,0,0,6248,"g4run","libG4particles.so","0x0000000000036260"
0,0,0,6240,"g4run","libstdc++.so.6.0.30","0x00000000000a1d80"
0,0,0,6237,"g4run","libG4particles.so","G4PionPlus::PionPlus"
0,0,0,6169,"g4run","libG4processes.so","std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>"
0,0,0,6148,"g4run","libG4processes.so","G4InteractionContent::SetStatus"
0,0,0,6122,"g4run","libG4processes.so","0x00000000003b5be4"
0,0,0,6093,"g4run","libG4particles.so","0x0000000000036310"
0,0,0,6091,"g4run","libG4processes.so","0x00000000003cfad0"
0,0,0,6082,"g4run","libG4processes.so","G4AntiNuclElastic::BesselOneByArg"
0,0,0,6080,"g4run","libxerces-c-3.2.so","0x0000000000185e2e"
0,0,0,6034,"g4run","libG4processes.so","0x00000000003bcd24"
0,0,0,5965,"g4run","libG4processes.so","0x00000000003c9e34"
0,0,0,5950,"g4run","libG4processes.so","0x00000000003d2364"
0,0,0,5944,"g4run","libG4particles.so","0x0000000000035c84"
0,0,0,5826,"g4run","libG4processes.so","0x00000000003cd400"
0,0,0,5812,"g4run","libG4processes.so","0x00000000003cdaa4"
0,0,0,5754,"g4run","libG4processes.so","0x00000000003ae770"
0,0,0,5732,"g4run","libG4processes.so","G4BinaryLightIonReaction::SortResult"
0,0,0,5699,"g4run","libG4geometry.so","G4MagIntegratorStepper::G4MagIntegratorStepper"
0,0,0,5668,"g4run","libG4processes.so","0x00000000003c56f4"
0,0,0,5645,"g4run","libc.so.6","__libc_alloca_cutoff"
0,0,0,5614,"g4run","libG4processes.so","0x00000000003cbc34"
0,0,0,5600,"g4run","libstdc++.so.6.0.30","__gnu_cxx::stdio_sync_filebuf<char, std::char_traits<char> >::xsputn"
0,0,0,5572,"g4run","libG4particles.so","0x0000000000033fb4"
0,0,0,5560,"g4run","libG4processes.so","0x00000000003bb360"
0,0,0,5512,"g4run","libG4particles.so","0x0000000000034c90"
0,0,0,5512,"g4run","libpythia8.so","Pythia8::ParticleData::boolAttributeValue"
0,0,0,5488,"g4run","libG4processes.so","0x00000000003acc40"
0,0,0,5385,"g4run","libG4processes.so","G4KM_OpticalEqRhs::G4KM_OpticalEqRhs"
0,0,0,5377,"g4run","g4run","0x000000000000dff0"
0,0,0,5364,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
0,0,0,5361,"g4run","libG4processes.so","G4XNNElastic::GetComponents"
0,0,0,5353,"g4run","libG4particles.so","0x0000000000035d24"
0,0,0,5350,"g4run","libG4processes.so","G4Fancy3DNucleus::GetMass"
0,0,0,5331,"g4run","libG4processes.so","0x00000000003cd984"
0,0,0,5302,"g4run","libstdc++.so.6.0.30","std::__basic_file<char>::~__basic_file"
0,0,0,5280,"g4run","libG4processes.so","0x00000000003d2fc0"
0,0,0,5266,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLScanner::scanMiscellaneous"
0,0,0,5176,"g4run","libG4processes.so","0x00000000003c6024"
0,0,0,5158,"g4run","libG4processes.so","0x00000000003bf234"
0,0,0,5153,"g4run","libG4particles.so","G4KaonMinus::KaonMinus"
0,0,0,5095,"g4run","libG4processes.so","0x00000000003cb5a4"
0,0,0,5095,"g4run","libxerces-c-3.2.so","0x00000000000e2904"
0,0,0,5085,"g4run","libG4processes.so","G4InuclSpecialFunctions::nucleiLevelDensity"
0,0,0,5063,"g4run","libxerces-c-3.2.so","0x0000000000183dc6"
0,0,0,5049,"g4run","libG4processes.so","std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> >::_M_realloc_insert<G4CollisionInitialState* const&>"
0,0,0,5012,"g4run","libG4processes.so","0x00000000003c9fd0"
0,0,0,5009,"g4run","libxerces-c-3.2.so","0x0000000000183e59"
0,0,0,4997,"g4run","libG4processes.so","G4XNNElasticLowE::CrossSection"
0,0,0,4933,"g4run","libG4processes.so","G4NeutronCaptureXS::RetrieveVector"
0,0,0,4923,"g4run","libxerces-c-3.2.so","0x0000000000183ea9"
0,0,0,4914,"g4run","libG4processes.so","0x00000000003d2534"
0,0,0,4855,"g4run","libG4processes.so","0x00000000003b0530"
0,0,0,4847,"g4run","libG4particles.so","G4DalitzDecayChannel::DecayIt"
0,0,0,4836,"g4run","libxerces-c-3.2.so","0x0000000000188530"
0,0,0,4812,"g4run","libc.so.6","__mempcpy_avx_unaligned"
0,0,0,4812,"g4run","libxerces-c-3.2.so","0x0000000000183eb0"
0,0,0,4792,"g4run","libG4processes.so","G4VSplitableHadron::~G4VSplitableHadron"
0,0,0,4780,"g4run","libG4processes.so","0x00000000003b1fb4"
0,0,0,4778,"g4run","libG4processes.so","0x00000000003b0664"
0,0,0,4768,"g4run","libxerces-c-3.2.so","0x0000000000183e1e"
0,0,0,4763,"g4run","libG4processes.so","0x00000000003b9b94"
0,0,0,4760,"g4run","libG4processes.so","0x00000000003c8e54"
0,0,0,4750,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
0,0,0,4735,"g4run","libstdc++.so.6.0.30","std::has_facet<std::codecvt<char, char, __mbstate_t> >"
0,0,0,4698,"g4run","libG4processes.so","0x00000000003d4d74"
0,0,0,4612,"g4run","libxerces-c-3.2.so","0x000000000013c6ba"
0,0,0,4598,"g4run","libG4processes.so","0x00000000003cd724"
0,0,0,4592,"g4run","libG4particles.so","0x0000000000033eb4"
0,0,0,4566,"g4run","libG4processes.so","0x00000000003cf784"
0,0,0,4555,"g4run","libG4processes.so","0x00000000003c2ef0"
0,0,0,4549,"g4run","libG4processes.so","0x00000000003ad0a0"
0,0,0,4541,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
0,0,0,4537,"g4run","libG4processes.so","0x00000000003b39a0"
0,0,0,4518,"g4run","libG4processes.so","0x00000000003ca324"
0,0,0,4485,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_emplace_unique<std::pair<G4String, G4ParticleDefinition*> >"
0,0,0,4475,"g4run","libG4processes.so","G4GDecay3::GetThreeBodyMomenta"
0,0,0,4462,"g4run","libG4particles.so","0x00000000000341b0"
0,0,0,4398,"g4run","libG4processes.so","0x00000000003bdf54"
0,0,0,4334,"g4run","libG4processes.so","0x00000000003bebf4"
0,0,0,4326,"g4run","libG4processes.so","0x00000000003c5514"
0,0,0,4300,"g4run","libG4processes.so","0x00000000003ca724"
0,0,0,4241,"g4run","libG4particles.so","0x0000000000036254"
0,0,0,4222,"g4run","libG4materials.so","G4ElementData::AddComponent"
0,0,0,4193,"g4run","libG4processes.so","G4HadronicInteractionRegistry::Instance"
0,0,0,4181,"g4run","libG4processes.so","G4PhysicsVector::Value"
0,0,0,4174,"g4run","libG4processes.so","0x00000000003d1d64"
0,0,0,4096,"g4run","g4run","0x000000000000def0"
0,0,0,4059,"g4run","libG4processes.so","0x00000000003b1014"
0,0,0,4055,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >"
0,0,0,4010,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonCaptureRate"
0,0,0,3997,"g4run","libstdc++.so.6.0.30","std::use_facet<std::codecvt<char, char, __mbstate_t> >"
0,0,0,3955,"g4run","libG4processes.so","G4FTFAnnihilation::Create1QuarkAntiQuarkString"
0,0,0,3939,"g4run","libG4processes.so","G4VParticipants::SetProjectileNucleus"
0,0,0,3937,"g4run","libG4processes.so","0x00000000003c7d04"
0,0,0,3931,"g4run","libG4intercoms.so","G4UIcommandTree::AddNewCommand"
0,0,0,3886,"g4run","libG4particles.so","0x0000000000034794"
0,0,0,3884,"g4run","libpythia8.so","Pythia8::Settings::addMVec"
0,0,0,3841,"g4run","libG4processes.so","0x00000000003c8580"
0,0,0,3838,"g4run","libG4processes.so","G4QuarkExchange::G4QuarkExchange"
0,0,0,3819,"g4run","libpythia8.so","Pythia8::HadronWidths::getKey"
0,0,0,3818,"g4run","libG4processes.so","0x00000000003ca884"
0,0,0,3781,"g4run","libG4intercoms.so","G4UImanager::AddNewCommand"
0,0,0,3761,"g4run","libG4processes.so","0x00000000003b73e4"
0,0,0,3708,"g4run","libG4processes.so","non-virtual thunk to G4Scatterer::GetFinalState(G4KineticTrack*, std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >&)"
0,0,0,3705,"g4run","libG4processes.so","G4HadronicInteraction::G4HadronicInteraction"
0,0,0,3683,"g4run","libG4physicslists.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,0,0,3656,"g4run","libG4processes.so","G4HadronInelasticProcess::IsApplicable"
0,0,0,3608,"g4run","libG4processes.so","0x00000000003b1ab0"
0,0,0,3576,"g4run","libpythia8.so","Pythia8::Settings::addPVec"
0,0,0,3524,"g4run","libpythia8.so","0x00000000001af554"
0,0,0,3504,"g4run","libG4intercoms.so","0x0000000000012964"
0,0,0,3503,"g4run","libG4processes.so","G4MollerBhabhaModel::G4MollerBhabhaModel"
0,0,0,3491,"g4run","libG4processes.so","0x00000000003b8504"
0,0,0,3467,"g4run","libG4intercoms.so","0x0000000000012864"
0,0,0,3436,"g4run","libG4particles.so","G4IonTable::Insert"
0,0,0,3407,"g4run","libG4geometry.so","0x000000000009bed0"
0,0,0,3405,"g4run","libstdc++.so.6.0.30","0x000000000012b150"
0,0,0,3375,"g4run","libG4processes.so","G4NuclearShellModelDensity::~G4NuclearShellModelDensity"
0,0,0,3373,"g4run","libG4processes.so","G4NeutronInelasticXS::Initialise"
0,0,0,3337,"g4run","libG4processes.so","G4HadronicProcessStore::Dump"
0,0,0,3314,"g4run","libG4intercoms.so","0x0000000000012424"
0,0,0,3286,"g4run","libG4processes.so","G4ModifiedMephi::SampleCosTheta"
0,0,0,3281,"g4run","libG4geometry.so","G4RegionStore::GetInstance"
0,0,0,3263,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::MultipartonInteractions"
0,0,0,3257,"g4run","libc.so.6","__mpn_cmp"
0,0,0,3227,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeMuMinusPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
0,0,0,3211,"g4run","libG4global.so","G4Physics2DVector::InterpolateLinearX"
0,0,0,3107,"g4run","libG4processes.so","G4CrossSectionDataStore::BuildPhysicsTable"
0,0,0,3092,"g4run","libG4processes.so","G4GDecay3::CalculateMomentumMagnitudes"
0,0,0,3077,"g4run","libc.so.6","__strchrnul_avx2"
0,0,0,3027,"g4run","libG4processes.so","0x00000000003b1e00"
0,0,0,3015,"g4run","libG4processes.so","G4VEmProcess::G4VEmProcess"
0,0,0,3008,"g4run","libG4global.so","_G4coutbuf_p"
0,0,0,2937,"g4run","libG4processes.so","G4CompetitiveFission::EmittedFragment"
0,0,0,2925,"g4run","libG4particles.so","G4NuclideTable::StripFloatLevelBase"
0,0,0,2912,"g4run","libG4global.so","G4StateManager::GetStateManager"
0,0,0,2909,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle>"
0,0,0,2892,"g4run","libstdc++.so.6.0.30","0x00000000000a16d4"
0,0,0,2848,"g4run","libG4processes.so","0x00000000003d05e4"
0,0,0,2819,"g4run","libG4processes.so","G4FermiBreakUpVI::~G4FermiBreakUpVI"
0,0,0,2818,"g4run","libG4processes.so","_init"
0,0,0,2789,"g4run","libG4processes.so","G4KM_OpticalEqRhs::SetFactor"
0,0,0,2780,"g4run","libc.so.6","_IO_file_close"
0,0,0,2755,"g4run","libG4processes.so","0x00000000003afeb4"
0,0,0,2751,"g4run","libG4particles.so","0x0000000000034d84"
0,0,0,2718,"g4run","libstdc++.so.6.0.30","0x000000000012b152"
0,0,0,2667,"g4run","libc.so.6","__GI___pthread_disable_asynccancel"
0,0,0,2665,"g4run","libG4geometry.so","0x000000000009df14"
0,0,0,2654,"g4run","libG4processes.so","0x00000000003ca8e0"
0,0,0,2651,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::emplace_back<int>"
0,0,0,2635,"g4run","libG4processes.so","0x00000000003d2bc4"
0,0,0,2621,"g4run","libG4processes.so","0x00000000003c56f0"
0,0,0,2558,"g4run","libG4run.so","std::vector<G4UIparameter*, std::allocator<G4UIparameter*> >::_M_realloc_insert<G4UIparameter* const&>"
0,0,0,2419,"g4run","libG4run.so","G4VUserPhysicsList::PreparePhysicsTable"
0,0,0,2410,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeMuMinusPChannelData, G4PionNucSampler>::getMultiplicity"
0,0,0,2367,"g4run","libG4processes.so","G4FissionLevelDensityParameter::G4FissionLevelDensityParameter@plt"
0,0,0,2361,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::isBaryon"
0,0,0,2322,"g4run","libG4processes.so","0x00000000003b5d54"
0,0,0,2196,"g4run","libG4processes.so","G4AntiNuclElastic::CalculateAm"
0,0,0,2173,"g4run","libG4processes.so","G4GEMProbability::~G4GEMProbability"
0,0,0,2085,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string"
0,0,0,2081,"g4run","libG4processes.so","G4HadronicProcess::PreparePhysicsTable"
0,0,0,2026,"g4run","libG4processes.so","std::vector<G4ParticleDefinition const*, std::allocator<G4ParticleDefinition const*> >::_M_realloc_insert<G4ParticleDefinition const*>"
0,0,0,1963,"g4run","libpythia8.so","0x00000000001b1920"
0,0,0,1929,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
0,0,0,1929,"g4run","libstdc++.so.6.0.30","0x00000000000a1d84"
0,0,0,1902,"g4run","libG4processes.so","0x00000000003c9674"
0,0,0,1888,"g4run","libG4processes.so","G4VEnergyLossProcess::PreparePhysicsTable"
0,0,0,1873,"g4run","libpythia8.so","std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel>, std::_Select1st<std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel> > >::_M_get_insert_unique_pos"
0,0,0,1867,"g4run","libpythia8.so","Pythia8::intAttributeValue"
0,0,0,1862,"g4run","libG4processes.so","0x00000000003adac4"
0,0,0,1859,"g4run","libG4particles.so","G4MuonPlus::MuonPlus"
0,0,0,1857,"g4run","libG4intercoms.so","G4UImanager::GetUIpointer"
0,0,0,1846,"g4run","libG4processes.so","G4RayleighScattering::InitialiseProcess"
0,0,0,1809,"g4run","libG4processes.so","std::vector<G4RegionModels*, std::allocator<G4RegionModels*> >::_M_fill_insert"
0,0,0,1801,"g4run","libc.so.6","_IO_do_write@@GLIBC_2.2.5"
0,0,0,1784,"g4run","libG4geometry.so","0x000000000009fc54"
0,0,0,1750,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,0,0,1745,"g4run","libm.so.6","__log10"
0,0,0,1734,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,0,0,1717,"g4run","libG4processes.so","0x00000000003c3804"
0,0,0,1688,"g4run","libpythia8.so","Pythia8::HadronWidths::pickMasses"
0,0,0,1674,"g4run","libG4run.so","std::vector<G4PhysicsListHelper*, std::allocator<G4PhysicsListHelper*> >::_M_fill_insert"
0,0,0,1659,"g4run","libc.so.6","__mpn_extract_double"
0,0,0,1659,"g4run","libpythia8.so","Pythia8::StringFragmentation::finalTwo"
0,0,0,1649,"g4run","libG4run.so","G4PhysicsListWorkspace::GetPool"
0,0,0,1570,"g4run","libG4persistency.so","std::operator+<char, std::char_traits<char>, std::allocator<char> >"
0,0,0,1542,"g4run","libpythia8.so","Pythia8::PhysicsBase::endEvent"
0,0,0,1536,"g4run","libG4processes.so","G4LossTableBuilder::GetCoupleIndexes"
0,0,0,1507,"g4run","libc.so.6","_IO_fflush"
0,0,0,1474,"g4run","libG4processes.so","0x00000000003aca04"
0,0,0,1471,"g4run","libc.so.6","_IO_file_close_it@@GLIBC_2.2.5"
0,0,0,1435,"g4run","libstdc++.so.6.0.30","0x000000000009fed0"
0,0,0,1434,"g4run","libG4processes.so","G4VEnergyLossProcess::SetStepFunction"
0,0,0,1433,"g4run","libpythia8.so","std::map<int, long, std::less<int>, std::allocator<std::pair<int const, long> > >::operator[]"
0,0,0,1419,"g4run","ld-linux-x86-64.so.2","_dl_allocate_tls"
0,0,0,1376,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
0,0,0,1373,"g4run","libG4processes.so","G4ElasticData::DefineNucleusParameters"
0,0,0,1354,"g4run","libG4materials.so","G4Material::GetMaterialTable"
0,0,0,1339,"g4run","libG4processes.so","G4HadronicProcessStore::Instance"
0,0,0,1335,"g4run","libc.so.6","0x0000000000028384"
0,0,0,1320,"g4run","libG4processes.so","G4RegionModels::G4RegionModels"
0,0,0,1306,"g4run","libpythia8.so","0x00000000001b5cf0"
0,0,0,1303,"g4run","libG4processes.so","G4NeutronInelasticXS::BuildPhysicsTable"
0,0,0,1302,"g4run","libstdc++.so.6.0.30","0x00000000000a1864"
0,0,0,1280,"g4run","libG4processes.so","G4EmExtraParameters::DefineRegParamForEM"
0,0,0,1247,"g4run","libc.so.6","_IO_file_open"
0,0,0,1217,"g4run","libG4processes.so","G4LossTableBuilder::GetDensityFactors"
0,0,0,1159,"g4run","libc.so.6","fopen@@GLIBC_2.2.5"
0,0,0,1148,"g4run","libG4processes.so","0x00000000003ac8e4"
0,0,0,1148,"g4run","libpythia8.so","0x00000000001b4c14"
0,0,0,1138,"g4run","libpythia8.so","Pythia8::PartonLevel::saveGammaModeEvent"
0,0,0,1119,"g4run","libG4processes.so","0x00000000003b8614"
0,0,0,1112,"g4run","g4run","std::operator+<char, std::char_traits<char>, std::allocator<char> >"
0,0,0,1102,"g4run","libG4geometry.so","0x000000000009af74"
0,0,0,1098,"g4run","libG4run.so","G4Backtrace::DefaultSignals"
0,0,0,1092,"g4run","libstdc++.so.6.0.30","std::locale::_Impl::_M_install_facet"
0,0,0,1091,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::_M_default_append"
0,0,0,1090,"g4run","libpythia8.so","Pythia8::ResonanceH::eta2gg"
0,0,0,1044,"g4run","libG4geometry.so","0x000000000009e7a0"
0,0,0,1011,"g4run","libG4geometry.so","0x000000000009ec10"
0,0,0,1009,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::_M_fill_insert"
0,0,0,990,"g4run","libxerces-c-3.2.so","0x0000000000173788"
0,0,0,980,"g4run","libstdc++.so.6.0.30","0x000000000012fa20"
0,0,0,973,"g4run","libstdc++.so.6.0.30","0x00000000000c2374"
0,0,0,959,"g4run","libG4geometry.so","0x000000000009fb30"
0,0,0,958,"g4run","libG4global.so","G4BestUnit::~G4BestUnit"
0,0,0,953,"g4run","libG4processes.so","G4VMultipleScattering::StreamInfo"
0,0,0,948,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Word>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Word> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Word> > >::_M_get_insert_hint_unique_pos"
0,0,0,944,"g4run","libpythia8.so","Pythia8::PhaseSpace::PhaseSpace"
0,0,0,943,"g4run","libpythia8.so","0x00000000001b37e4"
0,0,0,928,"g4run","libpythia8.so","Pythia8::PhaseSpace2to2tauyz::trialKin"
0,0,0,895,"g4run","libG4processes.so","G4VEmModel::GetParticleChangeForLoss"
0,0,0,889,"g4run","libpythia8.so","Pythia8::Settings::word"
0,0,0,886,"g4run","libG4processes.so","G4ICRU73QOModel::G4ICRU73QOModel"
0,0,0,885,"g4run","libG4geometry.so","0x000000000009e400"
0,0,0,881,"g4run","libG4geometry.so","G4Field::G4Field@plt"
0,0,0,879,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2ggamma::sigmaHat"
0,0,0,874,"g4run","libstdc++.so.6.0.30","0x00000000000a05f0"
0,0,0,873,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::setupSigma2gg"
0,0,0,840,"g4run","libG4geometry.so","0x000000000009d2a4"
0,0,0,839,"g4run","libG4geometry.so","0x000000000009e384"
0,0,0,839,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::isHadron"
0,0,0,836,"g4run","libG4processes.so","G4GammaConversion::MinPrimaryEnergy"
0,0,0,800,"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::do_get"
