comm,dso,symbol,cycles,instructions,branches,branch_misses
"g4run","libG4processes.so","G4PairProductionRelModel::ComputeXSectionPerAtom",29240428,69007349,7432587,32214
"g4run","libG4processes.so","G4ICRU73QOModel::GetL1",29225975,65077616,18009337,231701
"g4run","libG4geometry.so","G4BoundingEnvelope::CheckBoundingPolygons",29222891,52638488,13229867,91942
"g4run","libG4processes.so","0x00000000003bb0d0",29198644,45272749,7595153,63493
"g4run","libG4processes.so","0x00000000003bf030",29150757,42853150,5697232,180475
"g4run","libG4processes.so","G4NuclearFermiDensity::GetRelativeDensity",28911562,48901518,7471652,15124
"g4run","libG4processes.so","0x00000000003afc94",28875638,40864640,8857313,78038
"g4run","libG4processes.so","0x00000000003d41e4",28844092,35541195,6131511,141722
"g4run","libG4processes.so","0x00000000003ca2d0",28825428,43691923,8044365,80140
"g4run","libG4processes.so","0x00000000003b3564",28717768,13247545,2399113,140295
"g4run","libG4geometry.so","0x000000000009d1b4",28696480,46137179,7611395,133993
"g4run","libG4processes.so","0x00000000003bedf4",28690386,38531251,6744640,100940
"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::sigmaKin",28601533,85880219,23635397,3119
"g4run","libG4processes.so","0x00000000003c6814",28246053,38347660,7321665,162985
"g4run","libG4processes.so","G4ChipsProtonElasticXS::CalculateCrossSection",28214648,4875067,1381979,137315
"g4run","libG4particles.so","0x0000000000034e34",28214581,38525259,7462327,62429
"g4run","libicuuc.so.70.1","ucnv_fromUChars_70",28171371,65462627,7617419,33578
"g4run","libstdc++.so.6.0.30","0x000000000009f104",28142839,21762932,4296809,111480
"g4run","libG4processes.so","G4HadronElastic::SampleInvariantT",28101283,5894122,1635141,88897
"g4run","libG4processes.so","G4Fancy3DNucleus::ReduceSum",28096770,33101636,3320903,254359
"g4run","libG4processes.so","0x00000000003cc880",28012890,32044368,4994152,48359
"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, __gnu_cxx::__ops::_Val_less_iter>",27974006,26042954,1820491,504988
"g4run","libG4processes.so","0x00000000003b7820",27947318,50751692,6264513,100898
"g4run","libc.so.6","tolower",27907864,77404965,8488325,143855
"g4run","libG4geometry.so","0x000000000009d090",27878949,34759923,4847490,128469
"g4run","libG4particles.so","0x0000000000033f24",27832054,36914570,5745796,34700
"g4run","libstdc++.so.6.0.30","0x000000000009f100",27760984,42033826,6288449,81100
"g4run","libG4processes.so","0x00000000003b1c14",27722137,11983763,3497439,165149
"g4run","libG4processes.so","0x00000000003c6884",27648983,37774333,5154603,167857
"g4run","libG4processes.so","0x00000000003becf4",27549654,23498954,4177149,76524
"g4run","libG4processes.so","G4EquilibriumEvaporator::getE0",27518378,22455611,3324876,131399
"g4run","libG4processes.so","G4BGGPionElasticXS::GetIsoCrossSection",27469101,62332369,9040809,65921
"g4run","libG4processes.so","0x00000000003c0614",27460858,31621396,4038187,224516
"g4run","libG4processes.so","G4CrossSectionElastic::GetElementCrossSection",27454733,50301936,5476693,71525
"g4run","libG4processes.so","0x00000000003b1474",27409488,31898352,7768629,191590
"g4run","libG4processes.so","G4NucleiModel::absorptionCrossSection",27356511,46283833,6258087,89609
"g4run","libG4processes.so","0x00000000003b7cc4",27347290,14351810,3950369,581467
"g4run","libm.so.6","xflow",27336647,13310207,3811335,144946
"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanStartTagNS",27201008,71295747,17481725,69762
"g4run","libicuuc.so.70.1","ucnv_fromUnicode_70",27182261,49470020,8929612,35372
"g4run","libpythia8.so","Pythia8::BeamParticle::xfModified",27048918,47183257,10295947,86041
"g4run","libG4processes.so","0x00000000003ca6c0",26885822,42933759,6067892,65980
"g4run","libG4processes.so","G4Fragment::G4Fragment",26880718,18111984,2808011,168675
"g4run","libG4processes.so","0x00000000003bd7c4",26879479,38517098,9094572,91013
"g4run","libG4processes.so","G4FTFParameters::InitForInteraction",26843139,11830985,2437657,94802
"g4run","libstdc++.so.6.0.30","0x000000000009f314",26825801,33510821,6464475,192214
"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >",26780655,61379856,7731395,429166
"g4run","libstdc++.so.6.0.30","0x00000000000a1040",26775451,44752504,4762362,90639
"g4run","libstdc++.so.6.0.30","0x00000000000a2164",26731137,3756458,441224,75836
"g4run","libG4processes.so","0x00000000003cd024",26636631,24836042,2907577,126745
"g4run","libG4tracking.so","0x0000000000013d50",26551209,31088493,4458074,54097
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getCrossSection",26417930,31118049,3898531,161497
"g4run","libG4processes.so","0x00000000003d0fe4",26377505,27627602,6304314,115983
"g4run","libG4processes.so","0x00000000003c22e4",26362180,18139062,3638160,157996
"g4run","libG4processes.so","0x00000000003b3fa4",26304589,14283654,3045310,115343
"g4run","libG4processes.so","G4BraggIonModel::ElectronicStoppingPower",26203297,19255658,1459470,61350
"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::getNextChar",26189516,113285346,11104757,65305
"g4run","libG4geometry.so","G4VIntersectionLocator::ReEstimateEndpoint",26152026,40658253,3943961,70469
"g4run","libG4processes.so","0x00000000003c4df0",26115882,57282702,5815881,55186
"g4run","libG4processes.so","0x00000000003ad354",26094265,34256690,4637487,23287
"g4run","libG4geometry.so","G4ReflectedSolid::SurfaceNormal",26054915,47590575,7804599,188158
"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::DecayIt",26038499,10697382,1331756,115024
"g4run","libG4particles.so","0x0000000000033970",25759031,44453551,7179800,77625
"g4run","libG4processes.so","0x00000000003b3db4",25667973,32168444,4227898,105729
"g4run","libG4processes.so","0x00000000003b0f80",25659704,36270350,6489038,111179
"g4run","libG4track.so","0x000000000000aaa4",25643389,28083801,2642863,86375
"g4run","libG4processes.so","0x00000000003c9ef0",25601598,27858076,4315147,83768
"g4run","libG4processes.so","0x00000000003ad384",25574181,9092380,3057814,89195
"g4run","libG4processes.so","0x00000000003bad04",25488790,32943971,5141166,63098
"g4run","libG4geometry.so","0x000000000009ba64",25456806,15178824,2991507,162144
"g4run","libG4processes.so","0x00000000003aeaf4",25342468,11438177,2459336,160055
"g4run","libG4global.so","G4JTPolynomialSolver::G4JTPolynomialSolver",25275334,7472135,1993036,94270
"g4run","libG4processes.so","0x00000000003c2aa4",25216984,18058558,2330807,51784
"g4run","libG4geometry.so","0x000000000009ba90",25212210,43754119,6485013,81616
"g4run","libG4materials.so","G4AtomicShells::GetNumberOfElectrons",25186096,62260513,8117837,102916
"g4run","libG4processes.so","G4HadronNucleonXsc::KaonNucleonXscGG",25151650,28566601,3071997,47471
"g4run","libG4processes.so","G4eCoulombScatteringModel::ComputeCrossSectionPerAtom",25064450,58600428,8680599,26793
"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle",25020825,3243874,1077474,60154
"g4run","libG4processes.so","G4LundStringFragmentation::Quark_Diquark_lastSplitting",24977846,18948200,2476737,187097
"g4run","libstdc++.so.6.0.30","std::locale::operator=",24905184,45112044,11465554,56595
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign",24805404,59473825,16076751,94545
"g4run","libG4processes.so","0x00000000003ceda0",24793793,51220991,9399381,115413
"g4run","g4run","CLHEP::MixMaxRng::flat",24684305,15781866,1868301,118765
"g4run","libG4tracking.so","0x0000000000013e14",24584470,15191489,4389009,109950
"g4run","libG4processes.so","0x00000000003d4fc4",24488493,13665903,2140738,129296
"g4run","libG4processes.so","0x00000000003bfe80",24437384,17307537,2902320,66618
"g4run","libG4processes.so","0x00000000003b2010",24212185,38588923,6026168,38102
"g4run","libG4processes.so","0x00000000003b0430",24118048,44536982,7253239,116393
"g4run","libG4processes.so","0x00000000003b1944",24116454,9361580,3321486,128605
"g4run","libc.so.6","0x0000000000028590",24100939,12999500,2168888,254629
"g4run","libG4geometry.so","0x000000000009ec54",24069504,54705773,7572293,110279
"g4run","libG4processes.so","G4SampleResonance::GetMinimumMass",24050481,9295305,2675109,82630
"g4run","libicuuc.so.70.1","ucnv_fromUnicode_UTF8_70",24032740,55576236,10133799,24144
"g4run","libG4processes.so","0x00000000003b8074",24017880,64129663,13411297,86379
"g4run","libc.so.6","__GI___lll_lock_wait",24009293,15762343,2094301,37414
"g4run","libG4tracking.so","0x0000000000013d54",23971917,39154150,6499964,46408
"g4run","libstdc++.so.6.0.30","std::ios_base::_M_init",23883784,33514336,5121874,44165
"g4run","libpythia8.so","Pythia8::LHAGrid1::init",23652845,81349023,13501251,22867
"g4run","libG4processes.so","G4MuonVDNuclearModel::MakeSamplingTable",23572005,44704355,2121953,16364
"g4run","libG4processes.so","0x00000000003ca730",23556921,43915201,4659663,44491
"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetChipsCrossSection",23543821,4329632,1543558,79054
"g4run","libG4particles.so","0x0000000000035c94",23436019,24763920,3352614,111571
"g4run","libG4processes.so","G4Fancy3DNucleus::ChooseNucleons",23403684,27819464,6615486,128298
"g4run","libG4processes.so","0x00000000003bfe84",23256403,13426418,2318153,91628
"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom",23187548,31748955,3704676,24724
"g4run","libpythia8.so","Pythia8::AlphaStrong::alphaS",23089412,32853343,7247044,180471
"g4run","libG4processes.so","G4CascadeInterpolator<31>::getBin",23004636,44960446,9500486,15852
"g4run","ld-linux-x86-64.so.2","_dl_lookup_symbol_x",22906280,26067941,4259231,61114
"g4run","libG4processes.so","0x00000000003c8dd4",22881939,28345385,2159411,109552
"g4run","libG4clhep.so","CLHEP::RandGamma::shoot",22865289,16068122,2292545,123098
"g4run","libG4particles.so","0x0000000000034db4",22832763,25656830,4871398,116004
"g4run","libG4geometry.so","G4Torus::DistanceToIn",22820384,25775591,3624869,157583
"g4run","libG4processes.so","0x00000000003b7a94",22811687,11421203,1334906,120844
"g4run","g4run","0x000000000000def4",22751415,7016596,1066304,77570
"g4run","libG4tracking.so","0x0000000000013ea0",22750674,44619081,6821418,79226
"g4run","libG4processes.so","G4ExcitedStringDecay::EnergyAndMomentumCorrector",22736747,37324878,3605159,86632
"g4run","libG4processes.so","0x00000000003cfad4",22651409,14351688,3544890,124151
"g4run","libG4event.so","0x000000000001d064",22618138,19434951,3827129,123475
"g4run","libG4processes.so","G4HadronicInteraction::GetMaxEnergy",22604348,15427467,1756717,101413
"g4run","libG4track.so","0x000000000000acf0",22439126,14186000,3118053,120255
"g4run","libG4processes.so","0x00000000003b3560",22370621,19584075,3816686,83792
"g4run","libG4processes.so","0x00000000003ce704",22319364,14033089,1299590,90907
"g4run","libG4processes.so","0x00000000003b9fa4",22235404,23304866,3667174,140089
"g4run","libG4processes.so","0x00000000003ccb04",22214871,27633609,3480389,49998
"g4run","libG4processes.so","G4KleinNishinaCompton::ComputeCrossSectionPerAtom",22175984,39377848,2435949,19578
"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLReader::getNCName",22166657,23036692,7262599,31776
"g4run","libG4processes.so","0x00000000003c0284",22142310,11995325,2615157,147763
"g4run","libG4processes.so","G4NucleiModel::zoneIntegralGaussian",22132537,15609331,1391779,178721
"g4run","libm.so.6","0x000000000000e380",22131983,30964324,5364521,48461
"g4run","libG4tracking.so","0x0000000000013ea4",22122368,27389559,4311715,69438
"g4run","libG4processes.so","0x00000000003c8210",22057770,28943998,3221439,54016
"g4run","libG4tracking.so","0x0000000000013190",22024449,27991349,5470781,75238
"g4run","libG4processes.so","0x00000000003b5ad4",21998447,9234874,2080201,125960
"g4run","libG4processes.so","0x00000000003c8214",21995536,23677290,4778942,81930
"g4run","libG4geometry.so","0x000000000009d190",21959863,42172584,3771834,100971
"g4run","libG4geometry.so","0x000000000009fba4",21931612,27457581,4437456,64479
"g4run","libG4track.so","0x000000000000a924",21902316,20784015,2708386,108926
"g4run","libG4event.so","0x000000000001ce70",21898114,48034598,7446797,46891
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMDocumentImpl::allocate",21857203,27608179,5578859,39873
"g4run","libG4geometry.so","G4SmartVoxelHeader::~G4SmartVoxelHeader",21834928,21144187,7059861,92169
"g4run","libG4processes.so","0x00000000003caeb0",21794077,46389337,8279960,141783
"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetAntiHadronNucleonElCrSc",21746281,36360622,5926096,6230
"g4run","libpythia8.so","Pythia8::Sigma2qg2QQbar3PJ1q::sigmaKin",21742181,31312099,4630436,49811
"g4run","libG4particles.so","G4AntiAlpha::Definition",21600381,25518582,4232174,128526
"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::GetElasticElementCrossSection",21556888,62931791,10830477,124217
"g4run","libG4processes.so","0x00000000003b6fb4",21445478,15456531,2281281,63825
"g4run","libG4processes.so","0x00000000003b0434",21404511,26432098,3662597,123740
"g4run","libG4processes.so","G4EvaporationProbability::TotalProbability",21395247,17316373,2959499,79131
"g4run","libG4geometry.so","0x000000000009fca0",21381394,41337981,6710854,136957
"g4run","libG4processes.so","0x00000000003ad544",21377204,17985910,2211145,96966
"g4run","libG4geometry.so","0x000000000009ebe0",21301982,19549701,2377493,76278
"g4run","libG4geometry.so","0x000000000009beb0",21281394,28187685,2829264,58072
"g4run","libG4geometry.so","G4Trap::CalculateExtent",21166554,19551796,5806504,49887
"g4run","libc.so.6","__GI_____strtoll_l_internal",21010868,89380585,11441259,51041
"g4run","libG4processes.so","G4Dineutron::Definition",20914059,24445825,5265439,77523
"g4run","libG4processes.so","G4Fancy3DNucleus::Init",20819798,14853620,2741336,37884
"g4run","libG4processes.so","0x00000000003caeb4",20797746,19811267,4294616,140309
"g4run","libG4processes.so","0x00000000003ae6b4",20784337,12346984,3738934,228047
"g4run","libG4processes.so","0x00000000003d04e0",20752489,37694290,6018119,50317
"g4run","libG4geometry.so","G4CutTubs::DistanceToOut",20730212,22678920,4083478,41631
"g4run","libG4geometry.so","0x000000000009a324",20712519,17276430,4613643,62042
"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron",20687460,20416111,3665030,70948
"g4run","libG4processes.so","0x00000000003ad3b4",20684819,29076895,4471432,52034
"g4run","libG4geometry.so","0x000000000009c9e4",20552882,64718676,2641300,19656
"g4run","libG4processes.so","0x00000000003c29c0",20318002,37494358,6253733,48057
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar::sigmaKin",20282323,10932036,4186938,140631
"g4run","libG4particles.so","G4DecayProducts::PushProducts",20200519,5117348,1454569,100621
"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::normalizeAttValue",20148999,57703661,16743628,37156
"g4run","libG4materials.so","G4IonisParamMat::DensityCorrection",20146115,56677251,7960498,54485
"g4run","libG4geometry.so","G4BoundingEnvelope::BoundingBoxVsVoxelLimits",20141697,31607737,4740704,66741
"g4run","libstdc++.so.6.0.30","std::_Rb_tree_insert_and_rebalance",20122297,12822419,3151018,134145
"g4run","libG4processes.so","0x00000000003c0304",20120311,14334206,2618179,97180
"g4run","libG4processes.so","0x00000000003ce5b0",20112881,28868682,4818810,142830
"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetExchangeT",20093260,9315329,505454,52937
"g4run","libG4processes.so","0x00000000003c3850",20056941,34628082,5636359,94211
"g4run","libG4processes.so","0x00000000003bc7e4",20044606,19961057,1335900,95069
"g4run","libstdc++.so.6.0.30","std::ios_base::ios_base",20001763,50109819,10012053,30097
"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::Pmx",19993876,9205835,1015470,103319
"g4run","libG4processes.so","0x00000000003bbe14",19960035,18327692,3188406,97512
"g4run","libG4processes.so","G4VCrossSectionDataSet::SelectIsotope",19725254,27857146,2307042,81800
"g4run","libG4processes.so","G4BraggModel::SampleSecondaries",19665948,23483263,3689007,26230
